,map,res_exp3
8425,PRY1994,132901184.0
8426,PRY1995,156637311.0
8427,PRY1996,155012093.0
8428,PRY1997,191861502.0
8429,PRY1998,138243766.0
8430,PRY1999,121879125.0
8431,PRY2000,147474367.0
8432,PRY2001,171208956.0
8433,PRY2002,130124486.0
8434,PRY2003,254932879.0
8435,PRY2004,265786453.0
8436,PRY2005,281737583.0
8437,PRY2006,467496117.0
8438,PRY2007,558279203.0
8439,PRY2008,653006317.0
8440,PRY2009,619438176.0
8441,PRY2010,806140543.0
8442,PRY2011,1094581878.0
8443,PRY2012,1426975930.0
8444,PRY2013,1328493391.0
8445,PRY2014,990121993.0
8446,PRY2015,1141552975.0
8447,PRY2016,1062592632.0
8448,PSE2000,7711107.0
8449,PSE2001,5875950.0
8450,PSE2002,91294025.0
8451,PSE2003,109627580.0
8452,PSE2004,120657297.0
8453,PSE2005,120521868.0
8454,PSE2006,17087194.0
8455,PSE2007,221463152.0
8456,PSE2008,235525866.0
8457,PSE2009,212498763.0
8458,PSE2010,260659291.0
8459,PSE2011,347476361.0
8460,PSE2012,332177479.0
8461,PSE2013,356099079.0
8462,PSE2014,387188501.0
8463,PSE2015,378299085.0
8464,PSE2016,349170934.0
8465,PYF1962,3054.0792236328125
8466,PYF1963,0.0
8467,PYF1964,790224.1151123047
8468,PYF1965,10610766.311767578
8469,PYF1966,11814826.262695312
8470,PYF1967,7253052.558105468
8471,PYF1968,8013336.866516113
8472,PYF1969,3669837.3717651367
8473,PYF1970,396458.7860107422
8474,PYF1971,488158.4878540039
8475,PYF1972,472640.15856933594
8476,PYF1973,535875.6669921875
8477,PYF1974,1346771.6704711914
8478,PYF1975,565464.9255981445
8479,PYF1976,550360.4284667969
8480,PYF1977,888903.0215454102
8481,PYF1978,4410698.05090332
8482,PYF1979,22174619.818481445
8483,PYF1980,12038029.556884764
8484,PYF1981,10510659.15914917
8485,PYF1982,7253425.40234375
8486,PYF1983,5970204.1474609375
8487,PYF1984,15531749.68530273
8488,PYF1985,13491063.316040039
8489,PYF1986,14301447.30419922
8490,PYF1987,18572628.79650879
8491,PYF1988,30614023.63183594
8492,PYF1989,47014144.80639648
8493,PYF1990,48512754.0
8494,PYF1991,47893935.0
8495,PYF1992,44506204.0
8496,PYF1993,63969042.0
8497,PYF1994,107030819.0
8498,PYF1995,93125747.0
8499,PYF1996,127523975.0
8500,PYF1997,159122534.0
8501,PYF1998,133148650.0
8502,PYF1999,172222967.0
8503,PYF2000,171268449.0
8504,PYF2001,111884960.0
8505,PYF2002,131888142.0
8506,PYF2003,137322447.0
8507,PYF2004,165096708.0
8508,PYF2005,156513309.0
8509,PYF2006,178020073.0
8510,PYF2007,197048254.0
8511,PYF2008,171667702.0
8512,PYF2009,104480018.0
8513,PYF2010,144607901.0
8514,PYF2011,156826543.0
8515,PYF2012,148985254.0
8516,PYF2013,129390310.0
8517,PYF2014,137801635.0
8518,PYF2015,116875247.0
8519,PYF2016,111665499.0
8520,QAT1962,142944489.64370728
8521,QAT1963,160616130.0840454
8522,QAT1964,175776860.3990326
8523,QAT1965,160847417.13279724
8524,QAT1966,199162510.9225464
8525,QAT1967,241853870.2216797
8526,QAT1968,326972477.262085
8527,QAT1969,323548900.803772
8528,QAT1970,391554204.6871338
8529,QAT1971,597689954.6513977
8530,QAT1972,379694491.79104614
8531,QAT1973,547689304.6661377
8532,QAT1974,1491319857.296692
8533,QAT1975,1311328832.5739746
8534,QAT1976,1946976431.6943965
8535,QAT1977,1780195810.8945312
8536,QAT1978,2119329279.994629
8537,QAT1979,3097482826.7056885
8538,QAT1980,5107072668.66394
8539,QAT1981,5327967294.877075
8540,QAT1982,3844671358.8895264
8541,QAT1983,3160606240.6430054
8542,QAT1984,4235844460.810425
8543,QAT1985,2971867754.7018433
8544,QAT1986,1834555504.5617065
8545,QAT1987,1659384289.843567
8546,QAT1988,1766147931.2634888
8547,QAT1989,2116994385.9127197
8548,QAT1990,2961825862.0
8549,QAT1991,2744847356.0
8550,QAT1992,3190162319.0
8551,QAT1993,2865270747.0
8552,QAT1994,2572358477.0
8553,QAT1995,3025464424.0
8554,QAT1996,3757324427.0
8555,QAT1997,4841156619.0
8556,QAT1998,5533056534.0
8557,QAT1999,6646093836.0
8558,QAT2000,11789778567.0
8559,QAT2001,10237220238.0
8560,QAT2002,9782544779.0
8561,QAT2003,11925751994.0
8562,QAT2004,15975080995.0
8563,QAT2005,21538119525.0
8564,QAT2006,31120901111.0
8565,QAT2007,36393852555.0
8566,QAT2008,60766979794.0
8567,QAT2009,38657326125.0
8568,QAT2010,63036222458.0
8569,QAT2011,95116394461.0
8570,QAT2012,125004531705.0
8571,QAT2013,116089098184.0
8572,QAT2014,111144757337.0
8573,QAT2015,65685290281.0
8574,QAT2016,46543719392.0
8575,REU1962,33609235.006225586
8576,REU1963,32659842.958618164
8577,REU1964,32869358.29876709
8578,REU1965,31096175.332031246
8579,REU1966,43990654.52908325
8580,REU1967,37454907.52194214
8581,REU1968,45845359.95629883
8582,REU1969,34577090.259399414
8583,REU1970,46486339.29425049
8584,REU1971,38477354.66271973
8585,REU1972,35785506.63171387
8586,REU1973,50473620.629577644
8587,REU1974,45935437.6512146
8588,REU1975,63950681.38372803
8589,REU1976,84404017.52862549
8590,REU1977,107405982.38830566
8591,REU1978,103772608.99578857
8592,REU1979,125273494.8178711
8593,REU1980,117918582.27761841
8594,REU1981,83281019.51437378
8595,REU1982,49839050.03894043
8596,REU1983,67782403.5699768
8597,REU1984,64956860.548828125
8598,REU1985,46801480.64855956
8599,REU1986,104011254.15472412
8600,REU1987,117070973.08963013
8601,REU1988,128433302.89013672
8602,REU1989,97629852.66894531
8603,REU1990,125807263.0
8604,REU1991,107317692.0
8605,REU1992,132693352.0
8606,REU1993,115538936.0
8607,REU1994,100091932.0
8608,REU1995,127233645.0
8609,ROU1962,139494617.04431152
8610,ROU1963,205567823.34783936
8611,ROU1964,207156395.3218994
8612,ROU1965,216277756.8656311
8613,ROU1966,238613936.90490723
8614,ROU1967,310696586.56243896
8615,ROU1968,323084503.70080566
8616,ROU1969,299976843.31170654
8617,ROU1970,349837026.08117676
8618,ROU1971,332992360.7470093
8619,ROU1972,395652973.9925537
8620,ROU1973,562015972.5477295
8621,ROU1974,1084976445.9596558
8622,ROU1975,1057364409.014801
8623,ROU1976,1294677163.6950684
8624,ROU1977,1312551082.0823975
8625,ROU1978,1152255816.2063599
8626,ROU1979,1728116325.3057861
8627,ROU1980,2026773186.4760742
8628,ROU1981,2321721870.256775
8629,ROU1982,1746748378.2122192
8630,ROU1983,2061302337.6692505
8631,ROU1984,2760003357.300171
8632,ROU1985,2365088111.4716797
8633,ROU1986,2445753014.812378
8634,ROU1987,2555497375.1330566
8635,ROU1988,2647820998.8275757
8636,ROU1989,3613368967.701599
8637,ROU1990,1923512017.0
8638,ROU1991,1303446496.0
8639,ROU1992,1390376689.0
8640,ROU1993,1487210644.0
8641,ROU1994,1949022370.0
8642,ROU1995,2490207579.0
8643,ROU1996,2446281699.0
8644,ROU1997,2532857338.0
8645,ROU1998,2423333309.0
8646,ROU1999,2150115369.0
8647,ROU2000,2789246410.0
8648,ROU2001,2599367355.0
8649,ROU2002,3072052945.0
8650,ROU2003,3747239077.0
8651,ROU2004,5597560814.0
8652,ROU2005,6742276717.0
8653,ROU2006,7769976271.0
8654,ROU2007,8829487641.0
8655,ROU2008,10940184427.0
8656,ROU2009,6861136877.0
8657,ROU2010,9269677902.0
8658,ROU2011,12000932136.0
8659,ROU2012,10944744868.0
8660,ROU2013,11849334043.0
8661,ROU2014,12774548236.0
8662,ROU2015,9968244036.0
8663,ROU2016,9246256711.0
8664,RUS1992,26930069768.0
8665,RUS1993,27501208830.0
8666,RUS1994,34797810015.0
8667,RUS1995,43918087650.0
8668,RUS1996,53261025077.0
8669,RUS1997,66056472381.0
8670,RUS1998,54138383807.0
8671,RUS1999,57177281217.0
8672,RUS2000,81798466360.0
8673,RUS2001,78374503611.0
8674,RUS2002,83189012939.0
8675,RUS2003,103617904691.0
8676,RUS2004,147288269849.0
8677,RUS2005,194260117920.0
8678,RUS2006,223749559131.0
8679,RUS2007,283546484041.0
8680,RUS2008,346860241892.0
8681,RUS2009,236630173270.0
8682,RUS2010,318930410649.0
8683,RUS2011,420762157450.0
8684,RUS2012,424939812639.0
8685,RUS2013,408351683284.0
8686,RUS2014,374401014287.0
8687,RUS2015,247592118410.0
8688,RUS2016,189254113207.0
8689,RWA1963,111896.83935546875
8690,RWA1964,75976.89892578125
8691,RWA1965,367367.81901550293
8692,RWA1966,4223437.783691406
8693,RWA1967,4668967.928649902
8694,RWA1968,4104766.987060547
8695,RWA1969,4752704.033203125
8696,RWA1970,7093506.911987305
8697,RWA1971,16148336.426269531
8698,RWA1972,20164532.66369629
8699,RWA1973,19923668.606689453
8700,RWA1974,35582520.191589355
8701,RWA1975,44991914.80758667
8702,RWA1976,83113796.92736816
8703,RWA1977,86026240.06835938
8704,RWA1978,95147245.29589844
8705,RWA1979,122760817.24475098
8706,RWA1980,119909875.54437256
8707,RWA1981,89978412.61743164
8708,RWA1982,78258609.98400879
8709,RWA1983,86977554.34625244
8710,RWA1984,121389637.12683104
8711,RWA1985,115815409.04870607
8712,RWA1986,163423112.83093262
8713,RWA1987,123998514.94329834
8714,RWA1988,150440405.6871338
8715,RWA1989,86842344.22668457
8716,RWA1990,137435122.0
8717,RWA1991,89312441.0
8718,RWA1992,64434772.0
8719,RWA1993,66244518.0
8720,RWA1994,32104592.0
8721,RWA1995,40469141.0
8722,RWA1996,58794660.0
8723,RWA1997,46432702.0
8724,RWA1998,47826268.0
8725,RWA1999,43644491.0
8726,RWA2000,57507199.0
8727,RWA2001,58195321.0
8728,RWA2002,102461982.0
8729,RWA2003,100324487.0
8730,RWA2004,324926711.0
8731,RWA2005,89254855.0
8732,RWA2006,92957875.0
8733,RWA2007,107886805.0
8734,RWA2008,166934717.0
8735,RWA2009,151275360.0
8736,RWA2010,170746214.0
8737,RWA2011,303826897.0
8738,RWA2012,291729669.0
8739,RWA2013,311362356.0
8740,RWA2014,309106055.0
8741,RWA2015,486222978.0
8742,RWA2016,478528007.0
8743,SAU1962,787419491.208374
8744,SAU1963,969368463.4179685
8745,SAU1964,1109031634.7387085
8746,SAU1965,1299560415.3372192
8747,SAU1966,1606442496.3308716
8748,SAU1967,1929301695.8230896
8749,SAU1968,2224866224.934143
8750,SAU1969,2046662605.820984
8751,SAU1970,2369571568.3208313
8752,SAU1971,3644601857.8812866
8753,SAU1972,5648746548.886566
8754,SAU1973,9239791978.392458
8755,SAU1974,36617329794.239136
8756,SAU1975,34198424844.450916
8757,SAU1976,44344945883.76196
8758,SAU1977,45228050416.48322
8759,SAU1978,39335481141.07422
8760,SAU1979,63675844833.88074
8761,SAU1980,109266901190.27124
8762,SAU1981,118255993835.2204
8763,SAU1982,83179729959.52393
8764,SAU1983,45522663410.825195
8765,SAU1984,37982014457.59143
8766,SAU1985,24876347934.085144
8767,SAU1986,21366187130.407837
8768,SAU1987,22769840488.73761
8769,SAU1988,22891854096.448303
8770,SAU1989,28002418642.428406
8771,SAU1990,41906284762.0
8772,SAU1991,48616046460.0
8773,SAU1992,48185933921.0
8774,SAU1993,41282425940.0
8775,SAU1994,39615451645.0
8776,SAU1995,45305899702.0
8777,SAU1996,50087544955.0
8778,SAU1997,52135971676.0
8779,SAU1998,34038380673.0
8780,SAU1999,41215860835.0
8781,SAU2000,65045652840.0
8782,SAU2001,57864559382.0
8783,SAU2002,54944207210.0
8784,SAU2003,79792783291.0
8785,SAU2004,95443741010.0
8786,SAU2005,149146050008.0
8787,SAU2006,181238869249.0
8788,SAU2007,182124195488.0
8789,SAU2008,272079703363.0
8790,SAU2009,145604351706.0
8791,SAU2010,193482190972.0
8792,SAU2011,292022286897.0
8793,SAU2012,315537427304.0
8794,SAU2013,306838914298.0
8795,SAU2014,284874760504.0
8796,SAU2015,131819697400.0
8797,SAU2016,119306130885.0
8798,SCG1992,1579316220.0
8799,SCG1993,48072278.0
8800,SCG1994,57446531.0
8801,SCG1995,83525392.0
8802,SCG1996,797451320.0
8803,SCG1997,997531916.0
8804,SCG1998,1015503803.0
8805,SCG1999,568043796.0
8806,SCG2000,752444778.0
8807,SCG2001,728750534.0
8808,SCG2002,996414741.0
8809,SCG2003,809103482.0
8810,SCG2004,1552657001.0
8811,SCG2005,1855918185.0
8812,SCG2006,94337729.0
8813,SDN1962,1508960.694229126
8814,SDN1963,8147809.951522827
8815,SDN1964,9467142.838668823
8816,SDN1965,12288782.444625854
8817,SDN1966,10983957.421539307
8818,SDN1967,4119869.6732177734
8819,SDN1968,8116740.258972168
8820,SDN1969,6586100.347579956
8821,SDN1970,13985416.17868042
8822,SDN1971,12642603.770385742
8823,SDN1972,15143098.841064453
8824,SDN1973,23313547.138153076
8825,SDN1974,41962323.42053223
8826,SDN1975,38424297.5557251
8827,SDN1976,49510170.4302063
8828,SDN1977,46861371.23202515
8829,SDN1978,37954845.88873291
8830,SDN1979,82737175.2133789
8831,SDN1980,136479819.08666992
8832,SDN1981,129781049.66925049
8833,SDN1982,141997980.553833
8834,SDN1983,78894532.11169434
8835,SDN1984,23519109.80255127
8836,SDN1985,11048270.467285156
8837,SDN1986,20929305.029541016
8838,SDN1987,83530459.76757812
8839,SDN1988,46493752.56121826
8840,SDN1989,48675219.60974121
8841,SDN1990,38749115.0
8842,SDN1991,26815927.0
8843,SDN1992,20018545.0
8844,SDN1993,95225595.0
8845,SDN1994,40997190.0
8846,SDN1995,81712167.0
8847,SDN1996,43491533.0
8848,SDN1997,45523142.0
8849,SDN1998,49652578.0
8850,SDN1999,247348919.0
8851,SDN2000,1384761066.0
8852,SDN2001,1579174376.0
8853,SDN2002,1440947767.0
8854,SDN2003,2185037557.0
8855,SDN2004,3498802072.0
8856,SDN2005,4381709888.0
8857,SDN2006,5233787693.0
8858,SDN2007,7537600807.0
8859,SDN2008,12364540443.0
8860,SDN2009,7165661513.0
8861,SDN2010,9009104175.0
8862,SDN2011,12539392249.0
8863,SDN2012,2100005683.0
8864,SDN2013,2715565389.0
8865,SDN2014,2262786439.0
8866,SDN2015,932563166.0
8867,SDN2016,489415354.0
8868,SEN1962,49435404.62905884
8869,SEN1963,61712099.6937561
8870,SEN1964,32729801.53515625
8871,SEN1965,36210150.31390381
8872,SEN1966,34459179.71682739
8873,SEN1967,30571186.54638672
8874,SEN1968,40477150.5821228
8875,SEN1969,45936697.226379395
8876,SEN1970,33345887.259368896
8877,SEN1971,36104507.87953949
8878,SEN1972,42633109.93914795
8879,SEN1973,58692326.5766983
8880,SEN1974,151898400.49458694
8881,SEN1975,147708183.986969
8882,SEN1976,86049907.06051636
8883,SEN1977,138312393.30566406
8884,SEN1978,134456280.00906372
8885,SEN1979,174148681.68462372
8886,SEN1980,163900103.55334473
8887,SEN1981,186411796.83953857
8888,SEN1982,99805454.49389648
8889,SEN1983,78715625.79858398
8890,SEN1984,70070777.73022461
8891,SEN1985,71088637.79333496
8892,SEN1986,94573124.64001465
8893,SEN1987,101746248.19067383
8894,SEN1988,105273158.08959961
8895,SEN1989,133791860.59161377
8896,SEN1990,155508010.0
8897,SEN1991,120232356.0
8898,SEN1992,121474155.0
8899,SEN1993,112433193.0
8900,SEN1994,88687478.0
8901,SEN1995,109927788.0
8902,SEN1996,108738533.0
8903,SEN1997,109014305.0
8904,SEN1998,96518866.0
8905,SEN1999,102535330.0
8906,SEN2000,106308184.0
8907,SEN2001,105780154.0
8908,SEN2002,147296014.0
8909,SEN2003,229904564.0
8910,SEN2004,272325095.0
8911,SEN2005,317704090.0
8912,SEN2006,374236010.0
8913,SEN2007,451493154.0
8914,SEN2008,699530638.0
8915,SEN2009,555096718.0
8916,SEN2010,688466002.0
8917,SEN2011,975390267.0
8918,SEN2012,984601853.0
8919,SEN2013,819547456.0
8920,SEN2014,850376741.0
8921,SEN2015,810800024.0
8922,SEN2016,964603222.0
8923,SGP1962,114233655.62036133
8924,SGP1963,120238706.8957367
8925,SGP1964,133024826.3454895
8926,SGP1965,123218010.43096924
8927,SGP1966,556352691.8422852
8928,SGP1967,589822478.1419983
8929,SGP1968,646569613.6887207
8930,SGP1969,769008034.8589478
8931,SGP1970,672300713.1497192
8932,SGP1971,811744089.4204407
8933,SGP1972,920889773.8012695
8934,SGP1973,1427740174.529358
8935,SGP1974,2989067286.5249634
8936,SGP1975,2608279357.8910522
8937,SGP1976,3187637944.82489
8938,SGP1977,3882278515.112915
8939,SGP1978,3094096149.535034
8940,SGP1979,6609690412.025056
8941,SGP1980,9418100327.930176
8942,SGP1981,10477400767.173828
8943,SGP1982,11251590591.224548
8944,SGP1983,12065720658.105469
8945,SGP1984,9596360480.04663
8946,SGP1985,7727346925.466493
8947,SGP1986,7010366254.880127
8948,SGP1987,7261983466.15918
8949,SGP1988,8915501295.188538
8950,SGP1989,11165134389.207794
8951,SGP1990,13527310658.0
8952,SGP1991,14437978848.0
8953,SGP1992,12803518109.0
8954,SGP1993,14350828925.0
8955,SGP1994,15370202219.0
8956,SGP1995,14835273953.0
8957,SGP1996,18283696858.0
8958,SGP1997,15103927623.0
8959,SGP1998,13886183618.0
8960,SGP1999,14244905889.0
8961,SGP2000,14191449345.0
8962,SGP2001,12213460306.0
8963,SGP2002,13192577765.0
8964,SGP2003,14944783723.0
8965,SGP2004,20774574057.0
8966,SGP2005,27416605234.0
8967,SGP2006,33274705569.0
8968,SGP2007,37038697164.0
8969,SGP2008,54756183093.0
8970,SGP2009,36336994672.0
8971,SGP2010,47562980047.0
8972,SGP2011,67473402468.0
8973,SGP2012,62440414588.0
8974,SGP2013,61056193725.0
8975,SGP2014,60307281849.0
8976,SGP2015,44287306609.0
8977,SGP2016,38648543358.0
8978,SGS2000,2810.0
8979,SGS2001,64881.0
8980,SGS2002,21019.0
8981,SGS2003,86566.0
8982,SGS2004,2013493.0
8983,SGS2005,3205258.0
8984,SGS2006,4343198.0
8985,SGS2007,6309201.0
8986,SGS2008,450026.0
8987,SGS2009,163776.0
8988,SGS2010,19453.0
8989,SGS2011,224034.0
8990,SGS2012,581.0
8991,SGS2013,109320.0
8992,SGS2014,218401.0
8993,SGS2015,30863.0
8994,SGS2016,65295.0
8995,SHN1970,164295.78173828125
8996,SHN1971,1093803.5146484375
8997,SHN1972,157629.20794677734
8998,SHN1973,174137.76336669922
8999,SHN1974,735460.8900756836
9000,SHN1975,914110.2919921875
9001,SHN1976,6927.106201171875
9002,SHN1977,190443.3125
9003,SHN1978,59411.403747558594
9004,SHN1979,169460.9038848877
9005,SHN1980,782578.1526489258
9006,SHN1981,89577.74194335938
9007,SHN1982,1149534.3671875
9008,SHN1983,530864.7170410156
9009,SHN1984,1680443.4155273438
9010,SHN1985,1165146.3261108398
9011,SHN1986,432551.70513916016
9012,SHN1987,97272.96173095703
9013,SHN1988,18787.899169921875
9014,SHN1989,581832.9602050781
9015,SHN1990,66139.0
9016,SHN1991,45635.0
9017,SHN1992,486385.0
9018,SHN1993,163423.0
9019,SHN1994,93465.0
9020,SHN1995,418940.0
9021,SHN1996,2006074.0
9022,SHN1997,371669.0
9023,SHN1998,204307.0
9024,SHN1999,228602.0
9025,SHN2000,311664.0
9026,SHN2001,365452.0
9027,SHN2002,725290.0
9028,SHN2003,504942.0
9029,SHN2004,1122041.0
9030,SHN2005,135687.0
9031,SHN2006,132486.0
9032,SHN2007,2548403.0
9033,SHN2008,1819977.0
9034,SHN2009,6544832.0
9035,SHN2010,451343.0
9036,SHN2011,507600.0
9037,SHN2012,226246.0
9038,SHN2013,837934.0
9039,SHN2014,2681465.0
9040,SHN2015,246484.0
9041,SHN2016,132867.0
9042,SLB1970,4940609.666015625
9043,SLB1971,5291539.544677734
9044,SLB1972,3663757.897705078
9045,SLB1973,9252885.3571167
9046,SLB1974,12208055.911193846
9047,SLB1975,6083041.496826172
9048,SLB1976,10770750.273620605
9049,SLB1977,14891623.705688477
9050,SLB1978,13454835.349121094
9051,SLB1979,25191700.050415035
9052,SLB1980,28361917.89807129
9053,SLB1981,31429718.184143063
9054,SLB1982,32498347.86071777
9055,SLB1983,28373537.85131836
9056,SLB1984,35337848.84039307
9057,SLB1985,31188331.921142578
9058,SLB1986,33113756.42816162
9059,SLB1987,25684213.881103516
9060,SLB1988,29151417.409301758
9061,SLB1989,33373915.018310543
9062,SLB1990,37687790.0
9063,SLB1991,37573484.0
9064,SLB1992,63638996.0
9065,SLB1993,119879751.0
9066,SLB1994,115802521.0
9067,SLB1995,126280357.0
9068,SLB1996,139798405.0
9069,SLB1997,128139093.0
9070,SLB1998,64433062.0
9071,SLB1999,72560950.0
9072,SLB2000,62269002.0
9073,SLB2001,47802549.0
9074,SLB2002,65018685.0
9075,SLB2003,86588243.0
9076,SLB2004,122069646.0
9077,SLB2005,155777181.0
9078,SLB2006,189884858.0
9079,SLB2007,247442595.0
9080,SLB2008,273414375.0
9081,SLB2009,227022961.0
9082,SLB2010,326290707.0
9083,SLB2011,399408163.0
9084,SLB2012,421974008.0
9085,SLB2013,433076985.0
9086,SLB2014,489551561.0
9087,SLB2015,553965236.0
9088,SLB2016,452495847.0
9089,SLE1962,31077491.898742676
9090,SLE1963,40593321.694885254
9091,SLE1964,43733884.0446167
9092,SLE1965,99106890.46429443
9093,SLE1966,92515163.10067749
9094,SLE1967,104222903.4321289
9095,SLE1968,117640222.64135742
9096,SLE1969,120804177.4699707
9097,SLE1970,39135994.959503174
9098,SLE1971,55597289.417266846
9099,SLE1972,68546688.83343506
9100,SLE1973,136415909.77052307
9101,SLE1974,106505777.54055786
9102,SLE1975,145285985.9867554
9103,SLE1976,144395792.8413086
9104,SLE1977,158526907.30526733
9105,SLE1978,159916935.70214844
9106,SLE1979,228163482.17163086
9107,SLE1980,149712183.34484863
9108,SLE1981,149139596.28125
9109,SLE1982,92400236.38323975
9110,SLE1983,124524712.61108398
9111,SLE1984,149950307.1748047
9112,SLE1985,130890539.9710083
9113,SLE1986,123667907.29528809
9114,SLE1987,144697011.4533081
9115,SLE1988,171098173.1192627
9116,SLE1989,217925773.3005371
9117,SLE1990,189436179.0
9118,SLE1991,253547809.0
9119,SLE1992,302521836.0
9120,SLE1993,174486460.0
9121,SLE1994,190941984.0
9122,SLE1995,139709129.0
9123,SLE1996,134605747.0
9124,SLE1997,137785336.0
9125,SLE1998,82429257.0
9126,SLE1999,45118380.0
9127,SLE2000,24918384.0
9128,SLE2001,27997803.0
9129,SLE2002,50896361.0
9130,SLE2003,109147427.0
9131,SLE2004,143825341.0
9132,SLE2005,163007883.0
9133,SLE2006,215549566.0
9134,SLE2007,282838788.0
9135,SLE2008,268095087.0
9136,SLE2009,181328261.0
9137,SLE2010,254155029.0
9138,SLE2011,385590520.0
9139,SLE2012,861286739.0
9140,SLE2013,1741709488.0
9141,SLE2014,2040946123.0
9142,SLE2015,489990153.0
9143,SLE2016,470593079.0
9144,SLV1962,79090340.0178833
9145,SLV1963,83066008.85644531
9146,SLV1964,99121946.44277954
9147,SLV1965,113276047.63386536
9148,SLV1966,101438703.40924072
9149,SLV1967,116798728.12228392
9150,SLV1968,128321537.59121706
9151,SLV1969,113558602.0065918
9152,SLV1970,136423967.73721313
9153,SLV1971,123936242.37139893
9154,SLV1972,140380785.85887146
9155,SLV1973,205359320.69970703
9156,SLV1974,291004902.6627197
9157,SLV1975,308611380.6376343
9158,SLV1976,475512542.40493774
9159,SLV1977,764544189.6748048
9160,SLV1978,425388752.8826294
9161,SLV1979,678850929.9451294
9162,SLV1980,632254848.6231079
9163,SLV1981,459894317.0713501
9164,SLV1982,397630614.3391113
9165,SLV1983,476920368.80773926
9166,SLV1984,469160145.6182862
9167,SLV1985,469794916.74005127
9168,SLV1986,591593700.543396
9169,SLV1987,396927089.61157227
9170,SLV1988,439050746.3320923
9171,SLV1989,303892609.93374634
9172,SLV1990,274363589.0
9173,SLV1991,315477979.0
9174,SLV1992,283478705.0
9175,SLV1993,324186711.0
9176,SLV1994,508728374.0
9177,SLV1995,616218503.0
9178,SLV1996,545271063.0
9179,SLV1997,730962749.0
9180,SLV1998,608975032.0
9181,SLV1999,478091642.0
9182,SLV2000,595743350.0
9183,SLV2001,467868258.0
9184,SLV2002,397886319.0
9185,SLV2003,441700123.0
9186,SLV2004,451937434.0
9187,SLV2005,598812505.0
9188,SLV2006,693732063.0
9189,SLV2007,811396405.0
9190,SLV2008,949910669.0
9191,SLV2009,772516472.0
9192,SLV2010,925043802.0
9193,SLV2011,1496741037.0
9194,SLV2012,1231503798.0
9195,SLV2013,1137333139.0
9196,SLV2014,944805475.0
9197,SLV2015,1000981401.0
9198,SLV2016,883026359.0
9199,SMR2000,517600.0
9200,SMR2001,630508.0
9201,SMR2002,1937374.0
9202,SMR2003,2022657.0
9203,SMR2004,2382530.0
9204,SMR2005,723589.0
9205,SMR2006,1167497.0
9206,SMR2007,15079011.0
9207,SMR2008,19279544.0
9208,SMR2009,11860901.0
9209,SMR2010,9575248.0
9210,SMR2011,9933364.0
9211,SMR2012,8862910.0
9212,SMR2013,9844126.0
9213,SMR2014,11420867.0
9214,SMR2015,11773703.0
9215,SMR2016,7937837.0
9216,SOM1962,74353.92956542969
9217,SOM1963,970500.1749267578
9218,SOM1964,285566.30114746094
9219,SOM1965,86663.54193115234
9220,SOM1966,232371.24560546875
9221,SOM1967,259993.0361328125
9222,SOM1968,412875.7046508789
9223,SOM1969,448575.9599609375
9224,SOM1970,413235.1424255371
9225,SOM1971,497085.95037841797
9226,SOM1972,1020799.2230834961
9227,SOM1973,1335393.2331542969
9228,SOM1974,2022200.1419677734
9229,SOM1975,746381.9873046875
9230,SOM1976,2495080.8196411133
9231,SOM1977,5983306.858032227
9232,SOM1978,8665098.304199219
9233,SOM1979,7026457.772888184
9234,SOM1980,14759088.611206055
9235,SOM1981,1505884.276916504
9236,SOM1982,3507710.9865722656
9237,SOM1983,747768.3466796875
9238,SOM1984,1780176.2713012695
9239,SOM1985,7223740.64453125
9240,SOM1986,1743387.414428711
9241,SOM1987,5535494.02746582
9242,SOM1988,2507707.938659668
9243,SOM1989,2196226.1783447266
9244,SOM1990,3086345.0
9245,SOM1991,1265627.0
9246,SOM1992,2257116.0
9247,SOM1993,1848226.0
9248,SOM1994,2096976.0
9249,SOM1995,4851316.0
9250,SOM1996,5721294.0
9251,SOM1997,4219851.0
9252,SOM1998,12958003.0
9253,SOM1999,7821364.0
9254,SOM2000,16922671.0
9255,SOM2001,21488757.0
9256,SOM2002,25026587.0
9257,SOM2003,23144077.0
9258,SOM2004,15548272.0
9259,SOM2005,17769216.0
9260,SOM2006,31571130.0
9261,SOM2007,34008978.0
9262,SOM2008,27289264.0
9263,SOM2009,18134304.0
9264,SOM2010,29588520.0
9265,SOM2011,74508378.0
9266,SOM2012,40236008.0
9267,SOM2013,1961502.0
9268,SOM2014,1727399.0
9269,SOM2015,1403924.0
9270,SOM2016,901661.0
9271,SPM1962,17194.11199951172
9272,SPM1963,0.0
9273,SPM1964,7510.9864501953125
9274,SPM1965,30094.003356933594
9275,SPM1966,33272.24395751953
9276,SPM1967,472249.29455566406
9277,SPM1968,109265.42385864258
9278,SPM1969,42164.377868652344
9279,SPM1970,714396.2615966797
9280,SPM1971,82785.25061035156
9281,SPM1972,203353.6837158203
9282,SPM1973,216290.71508789062
9283,SPM1974,463368.5827636719
9284,SPM1975,371271.85443115234
9285,SPM1976,534544.2478027344
9286,SPM1977,452286.2431640625
9287,SPM1978,443584.02517700195
9288,SPM1979,141755.89807128906
9289,SPM1980,1315139.2139892578
9290,SPM1981,5362946.185424805
9291,SPM1982,3722518.7778320312
9292,SPM1983,10219633.654296875
9293,SPM1984,318516.83825683594
9294,SPM1985,1316212.7614746094
9295,SPM1986,294628.4133300781
