,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year,T,t,eci1_hat_t1,eci1_t1,eci2_hat_t1,eci2_t2,eci3_hat_t1,eci3_t1
1384,-0.546978147306614,-0.5112395572940581,-0.6234146729931838,272.18695488218674,4061633.7344216183,0.0068193590102587605,0.008110828378914194,0.008723509726060114,0.819298312387298,5.846982680690797,7.171259178369701e-07,BEN1990,BEN,1990,12,7,-0.9414065531234124,-1.0306127312497806,-0.8366467495419964,-1.0456859516631158,-1.04582384830967,-1.1170761460664291
1385,-0.8818056596208717,-0.8266886918438981,-0.8914665504480378,271.7608390965263,4495866.0385810835,0.0030939251063790553,0.009022524604170516,0.012510371397821187,0.1792783943562509,5.327381986611517,1.9287243234729493e-07,BEN1995,BEN,1995,12,8,-0.9242572559141851,-0.546978147306614,-0.8931833708746622,-0.5112395572940581,-1.0289499856925097,-0.6234146729931838
1386,-0.6715358601341492,-0.6656758009978386,-0.6982073684064685,295.44395949190056,4742611.064931673,0.003070507061551085,0.004524375082525884,0.007569032409029859,0.05996274748726493,3.0670013348752416,4.7058617447909585e-08,BEN2000,BEN,2000,12,9,-0.6215687994259305,-0.8818056596208717,-0.6376712520824717,-0.8266886918438981,-0.6941016908366676,-0.8914665504480378
1387,-0.6006100094734865,-0.6086601677865939,-0.6440664357985224,386.1797368084301,4604554.519934986,0.003925564237378179,0.012133759016051134,0.0177046853565086,0.0,2.5449711933730064,0.0,BEN2005,BEN,2005,12,10,-0.8311245802923262,-0.6715358601341492,-0.7884835273437656,-0.6656758009978386,-0.875920040038384,-0.6982073684064685
1388,-0.3742098596240897,-0.3637445788915025,-0.3676492485545157,302.68440617303946,3442222.963716512,0.00096031918101381,0.007735655597827203,0.01453896980272282,0.0,1.732436546734779,0.0,BEN2010,BEN,2010,12,11,-0.6995247254312229,-0.6006100094734865,-0.7115052834517825,-0.6086601677865939,-0.7448332303487553,-0.6440664357985224
1389,-0.7566164254797337,-0.6655918620110329,-0.9157870479407876,65.88426398879038,4355016.052743998,3.461346843758051e-05,0.0007507677578999847,0.0010029022045969726,,,,BFA1960,BFA,1960,12,1,,,,,,
1390,-0.8549052547773849,-0.8455099625573421,-1.051979810949519,72.79031195026178,4634949.2823816985,1.5162492005460705e-05,0.0003460997874086803,0.0007611231018270098,,,,BFA1965,BFA,1965,12,2,,-0.7566164254797337,,-0.6655918620110329,,-0.9157870479407876
1391,-0.8191355298888617,-0.8241834586593115,-1.007550813715389,85.93717540333452,4976661.701225196,3.352005843006392e-05,0.0003668403304845355,0.0008906495801855666,,5.807630308026723,,BFA1970,BFA,1970,12,3,-0.6098818988175311,-0.8549052547773849,-0.6008542229069919,-0.8455099625573421,-0.7408566630163309,-1.051979810949519
1392,-0.7005004436045129,-0.7104674739722232,-0.906915616376052,163.11488910403216,5368562.85500465,5.401781542463579e-05,0.00023030685943023477,0.0014892867842896144,,7.526492412767523,,BFA1975,BFA,1975,12,4,-0.6161813550129829,-0.8191355298888617,-0.5738608031909473,-0.8241834586593115,-0.7912430486545331,-1.007550813715389
1393,-0.4778828915751026,-0.44467636828495694,-0.4980685869623636,195.4301437188776,5866657.68493202,4.7729843006661185e-05,0.0003015689081643058,0.001292584095871501,0.0,7.277284146853831,0.0,BFA1980,BFA,1980,12,5,-0.6138888278085307,-0.7005004436045129,-0.5770604549716597,-0.7104674739722232,-0.7748059301270679,-0.906915616376052
1394,-0.6166760362875089,-0.679761916757005,-0.7083694744526131,216.91235419129916,6465102.591746593,1.9673002555311193e-06,8.000721959117457e-05,0.0001776043592363477,0.0,5.328045509603917,0.0,BFA1985,BFA,1985,12,6,-0.6062853541011707,-0.4778828915751026,-0.5941214582490469,-0.44467636828495694,-0.7375745549064086,-0.4980685869623636
1395,-0.3724660581735504,-0.36131205540979294,-0.3912804543798848,209.4355325233324,7078902.50311037,1.3645667117040763e-06,0.00016190278523111126,0.00024567809801399437,0.0,6.4726826488214195,0.0,BFA1990,BFA,1990,12,7,-0.5920175117902083,-0.6166760362875089,-0.6339985514977123,-0.679761916757005,-0.5863159737896513,-0.7083694744526131
1396,-0.7873689914208705,-0.7842157151500609,-0.7671742111858242,176.84527959910469,7639065.6509017525,0.0013837167294605721,0.0016119134501118935,0.00387868031158684,0.0,8.044419120692085,0.0,BFA1995,BFA,1995,12,8,-0.600912941124269,-0.3724660581735504,-0.5987282654074633,-0.36131205540979294,-0.664119679236618,-0.3912804543798848
1397,-0.3962793192352252,-0.39256123642501295,-0.3422242456828987,185.2945546392912,7993087.855449331,0.00014531140605369711,0.0009295109873426648,0.0066429581055309096,0.0,4.041267601928244,0.0,BFA2000,BFA,2000,12,9,-0.585261212737492,-0.7873689914208705,-0.6465058416477646,-0.7842157151500609,-0.546808235558808,-0.7671742111858242
1398,-0.6007213175208228,-0.6134689261186236,-0.6250075199658359,264.02213551721377,7765857.16380788,0.00011791751743823445,0.0007451692341929138,0.0014291485696804902,0.0,5.014793583902702,0.0,BFA2005,BFA,2005,12,10,-0.6118528699179933,-0.3962793192352252,-0.5830568837488228,-0.39256123642501295,-0.6858753002911859,-0.3422242456828987
1399,-0.39702394666803376,-0.40252115791318605,-0.3909666461821084,234.7391485114489,5863119.913859587,9.349666449962597e-05,0.0009797522409409737,0.0011774443608007805,0.0,6.1320412482700775,0.0,BFA2010,BFA,2010,12,11,-0.5867874349542059,-0.6007213175208228,-0.6418174736827561,-0.6134689261186236,-0.5286592165158799,-0.6250075199658359
1400,-0.4170928367579143,-0.28058948610101725,-0.6055583657709102,112.6693340423073,57657371.57005108,2.8453311887224977e-06,4.9610154178542764e-05,0.0006375400095704532,0.0010522860756620094,0.30121158675658977,,BGD1970,BGD,1970,12,3,,,,,,
1401,-0.5268587246157137,-0.41994723784968896,-0.7402813367303899,152.3586139912437,62938005.67536416,0.0009449943722193823,0.0009699208502731945,0.003419096676912021,0.0036112959326024896,1.0382804535904124,,BGD1975,BGD,1975,12,4,,-0.4170928367579143,,-0.28058948610101725,,-0.6055583657709102
1402,-0.7408466892055584,-0.5504833117376249,-0.7313620254716395,178.06479236667042,70434138.2295092,0.001371663373674059,0.001403708984414706,0.004003444957129931,0.005242923798717574,0.546452556166891,1.092287268490301e-09,BGD1980,BGD,1980,12,5,-0.3651832788456981,-0.5268587246157137,-0.2788437598457124,-0.41994723784968896,-0.5254964717050931,-0.7402813367303899
1403,-0.4881116591939523,-0.3554415719033566,-0.4521898720625841,199.11615862157382,78064197.16521475,0.0006654256391004562,0.0007062599262736633,0.0020212127691655525,0.008447168408042001,0.3622275758155233,5.650560965094398e-09,BGD1985,BGD,1985,12,6,-0.45458781796540193,-0.7408466892055584,-0.35053087867620436,-0.5504833117376249,-0.6639691203559941,-0.7313620254716395
1404,-0.2729010286662235,-0.21437872335673275,-0.26817189102154565,220.5733583852253,84595051.87757334,0.00048101007558358624,0.000642890121854027,0.0016220873717525165,0.01227823768714275,0.36242566768523504,7.761201341468416e-09,BGD1990,BGD,1990,12,7,-0.6288814507568865,-0.4881116591939523,-0.41768003201032833,-0.3554415719033566,-0.6548015623267666,-0.4521898720625841
1405,-0.4189544020233638,-0.4324142257658791,-0.4168190843198239,269.71922454563656,88628262.57258478,0.00015388199981957186,0.00044030112634756895,0.001067590648065682,0.011009781579154113,0.29677339713405754,1.0587442465869748e-08,BGD1995,BGD,1995,12,8,-0.423028254298761,-0.2729010286662235,-0.31734847380880654,-0.21437872335673275,-0.36785934871009573,-0.26817189102154565
1406,-0.3353962769724643,-0.3699083069689512,-0.3866146915023195,273.09831522405136,88674362.39678109,0.00018100919914215333,0.000566359268924346,0.0009546045523899847,0.04264260436484129,0.4526971480904542,2.629414018129912e-08,BGD2000,BGD,2000,12,9,-0.24773875761178737,-0.4189544020233638,-0.24478423493842805,-0.4324142257658791,-0.17871968638919966,-0.4168190843198239
1407,-0.2189239574620408,-0.2200353447314861,-0.19281237375138294,306.5856240085833,80038309.49321407,0.0008141426439380768,0.0016246306252163153,0.002157825263645853,0.06948212287378171,0.6674088324750932,2.3949687385386166e-08,BGD2005,BGD,2005,12,10,-0.3666995275441497,-0.3353962769724643,-0.35694403067522656,-0.3699083069689512,-0.331504103359383,-0.3866146915023195
1408,0.01345806330227101,0.023992933709630883,0.06417921035160673,317.22640462184916,55066975.93065141,0.0006333131195063121,0.0011093550705795986,0.001608379903230126,0.04581255529487889,0.5012331083626522,1.0580592853936434e-08,BGD2010,BGD,2010,12,11,-0.2986412645839833,-0.2189239574620408,-0.3247903171416903,-0.2200353447314861,-0.30045904664377626,-0.19281237375138294
1409,0.12457685897039578,0.011160002745132288,-0.13327189460943034,,7029192.90980922,,,,,,,BGR1960,BGR,1960,12,1,,,,,,
1410,0.009923755801413836,0.005243148902459594,-0.034469340062208906,,7207522.926003623,,,,,,,BGR1965,BGR,1965,12,2,,0.12457685897039578,,0.011160002745132288,,-0.13327189460943034
1411,0.4971079591793466,0.44789475277164814,0.4260284536907424,,7326053.632737122,,,,,,,BGR1970,BGR,1970,12,3,0.14736815769551198,0.009923755801413836,0.08022561908564785,0.005243148902459594,0.020646810370909277,-0.034469340062208906
1412,0.8002324512015697,0.7718300914892783,0.6932411284215501,,7362038.96296775,,,,,,,BGR1975,BGR,1975,12,4,0.06125921641073768,0.4971079591793466,0.07598392383633885,0.44789475277164814,0.08157414491658371,0.4260284536907424
1413,0.8086992861446997,0.7088539956983987,0.5296447024716625,1712.1135565207196,7296084.155513125,0.009096365658312342,0.017619764446277813,0.02348451364567319,0.06557070936345885,1.4141399543752586,2.9373079991838474e-07,BGR1980,BGR,1980,12,5,0.4271535080088501,0.8002324512015697,0.39331358165036656,0.7718300914892783,0.36554355508119246,0.6932411284215501
1414,0.4515609513259016,0.3873982572378381,0.33286703968102244,1951.4742644881555,7102123.9038122585,0.007259968349335294,0.020424533599184974,0.027618470951103608,0.06516852401483744,1.392698220182971,1.6198728295426787e-07,BGR1985,BGR,1985,12,6,0.6548117951731192,0.8086992861446997,0.625537500620994,0.7088539956983987,0.5303222503565997,0.5296447024716625
1415,0.1606517288377399,0.17567235399318598,0.17368119112898073,1106.5496798204083,6512835.652138272,0.007931267025527825,0.04245744314320321,0.052856301111416884,0.030366080528124458,1.117001146939442,8.49842254806696e-08,BGR1990,BGR,1990,12,7,0.6611707176343046,0.4515609513259016,0.5803909728481297,0.3873982572378381,0.42943929019425275,0.33286703968102244
1416,0.09141311313301256,0.06464038664373914,0.08695410471514198,1082.9898004761792,5945918.8422643775,0.012089311555754028,0.07230220051580317,0.09421834078167607,0.012289590212244352,1.0705879030058147,1.433475257393943e-07,BGR1995,BGR,1995,12,8,0.3929459330148355,0.1606517288377399,0.34994463853824587,0.17567235399318598,0.3080948720574607,0.17368119112898073
1417,0.011226469028342493,0.015731951267252083,0.06135053800468141,1494.7486933803345,5132325.744229936,0.014205043317501987,0.062198970673084074,0.07745888961065887,0.019937362302994543,0.8252227680160067,2.0783804848491387e-07,BGR2000,BGR,2000,12,9,0.17446178852977445,0.09141311313301256,0.19816181918389353,0.06464038664373914,0.20993172744937363,0.08695410471514198
1418,-0.08113494908340453,-0.029693035047884588,0.04499292085973653,3100.182380606518,4108865.106696724,0.01806130088992099,0.06975956575242975,0.08266342796766635,0.01756557081057289,1.245962291198173,2.4114698163977994e-07,BGR2005,BGR,2005,12,10,0.12246089427076601,0.011226469028342493,0.11856482710831426,0.015731951267252083,0.15645082068210858,0.06135053800468141
1419,-0.05294056387801546,0.008992901634328627,0.058950064575793076,2654.952541041709,2583688.1339680147,0.014974995152881015,0.05079640434948229,0.0657156626497616,0.01253979849743022,0.7829550000007824,1.7282768908554972e-07,BGR2010,BGR,2010,12,11,0.062237604728785804,-0.08113494908340453,0.08350317382031083,-0.029693035047884588,0.14066218969296584,0.04499292085973653
1420,1.452881399218594,1.7574725644277691,1.7610925345453974,,151742.81379372356,,,,,,,BHR1960,BHR,1960,12,1,,,,,,
1421,1.1767674704287028,1.3016427883059667,1.2548583122489796,,170231.21068390808,,,,,,,BHR1965,BHR,1965,12,2,,1.452881399218594,,1.7574725644277691,,1.7610925345453974
1422,0.7543976142930555,1.0449061425704658,1.0114373843919948,,196976.82080416466,,,,,,,BHR1970,BHR,1970,12,3,0.9593637841384235,1.1767674704287028,1.1514005555365199,1.3016427883059667,1.0620529118939719,1.2548583122489796
1423,0.8812007665273408,1.1447965032955123,0.8598296466949327,,254724.54322897183,,,,,,,BHR1975,BHR,1975,12,4,0.7649974733630667,0.7543976142930555,0.8461077786462324,1.0449061425704658,0.7382030163620542,1.0114373843919948
1424,-0.0772835683108428,-0.08352218587143415,-0.417229619866528,7573.518655944597,314894.9157303441,0.3031185422646109,0.33705682938567794,0.3377742931291069,9.9785006361321,10.992965834624906,0.00011444384071181348,BHR1980,BHR,1980,12,5,0.4676764686618743,0.8812007665273408,0.6741579684057862,1.1447965032955123,0.5824809442762043,0.8598296466949327
1425,0.05485839031951557,0.21786457284720906,-0.12691024768877093,6236.254692435977,356812.7064765181,0.16015135449248902,0.22500949994626354,0.2263502218194319,5.508087824730307,6.977462835726744,9.156536372577036e-05,BHR1985,BHR,1985,12,6,0.556937669654087,-0.0772835683108428,0.7410597093797527,-0.08352218587143415,0.48549392156505444,-0.417229619866528
1426,-0.06184470342485491,0.2848280741967761,0.20421963576826024,7074.120351060427,397796.2875811354,0.1214066646003634,0.1931159162932822,0.194263997357837,3.7851225127435777,4.8727995371647355,7.183377514386563e-05,BHR1990,BHR,1990,12,7,-0.11777318218501831,0.05485839031951557,-0.08160884622116894,0.21786457284720906,-0.3314708189613839,-0.12691024768877093
1427,-0.2442190390174189,0.026577408000502872,-0.17325282469421852,7451.859920404924,427542.49406538456,0.08286923565082317,0.1805478761371192,0.1817817373959244,2.3285711200895385,3.5594210861821924,6.033067344519535e-05,BHR1995,BHR,1995,12,8,-0.024753807500893746,-0.06184470342485491,0.12024545401785547,0.2848280741967761,-0.1457467129849875,0.20421963576826024
1428,-0.5232428395495438,-0.4274401574395702,-0.4922079751514448,9051.094929297848,481406.6344683955,0.05080246687916492,0.10097214016791158,0.10218289675569482,2.1369458944756143,3.5363308557066078,4.3823791266243625e-05,BHR2000,BHR,2000,12,9,-0.1069052219064475,-0.2442190390174189,0.16509437426882895,0.026577408000502872,0.06608483344544118,-0.17325282469421852
1429,-0.33484934024742663,-0.3273832158478496,-0.4053994049924373,10959.400564070602,564263.5862178466,0.04725763913534819,0.09780858318342313,0.0988635974583928,2.0045511322530154,3.708473490947996,2.567756668077044e-05,BHR2005,BHR,2005,12,10,-0.23528493438450654,-0.5232428395495438,-0.007869453780349388,-0.4274401574395702,-0.1753931455272472,-0.4922079751514448
1430,-0.0923089001056844,-0.1305660799047313,-0.13697893985315915,8245.160703315034,457579.8289716015,0.05155514799561774,0.08391455053016947,0.0860655418782419,1.5575218539614626,2.901657395325135,1.5007737980018536e-05,BHR2010,BHR,2010,12,11,-0.43169960627603793,-0.33484934024742663,-0.31194849944833153,-0.3273832158478496,-0.3794362299445187,-0.4053994049924373
1431,0.2800913434345331,0.2645201755851914,0.1865739830392151,1547.5326447351392,106501.79789904566,0.0004972985637550606,0.0014172279006077644,0.018933880854461474,,,,BHS1960,BHS,1960,12,1,,,,,,
1432,0.2716590625725538,0.23516148332114814,0.3506221985506403,2261.4055677415563,132081.2655630134,0.0004337429454258944,0.015066518233696912,0.03148636831516098,,,,BHS1965,BHS,1965,12,2,,0.2800913434345331,,0.2645201755851914,,0.1865739830392151
1433,0.4716316955102289,0.4659676545379983,0.4356120738844788,2888.1412751936123,151576.5759716614,0.4307479934083827,0.4534367856678673,0.467918131361096,,0.7245690636236175,,BHS1970,BHS,1970,12,3,0.22767674132823534,0.2716590625725538,0.20810731648731193,0.23516148332114814,0.14472837287935547,0.3506221985506403
1434,0.6007038937436769,0.5824551595146481,0.654789178089921,3312.8640564535103,165337.69795168188,1.3197208446433877,1.3337151276792838,1.3494664601380928,,0.2524601229547795,,BHS1975,BHS,1975,12,4,0.22128930406847036,0.4716316955102289,0.18563954571651603,0.4659676545379983,0.269226537260944,0.4356120738844788
1435,0.2803713342430281,0.26054971799407395,0.24265888018350146,6006.904234619666,180318.37371986575,0.8194313046373094,0.8242140710294462,0.8413299282497326,0.0,0.1398938792213889,0.0,BHS1980,BHS,1980,12,5,0.372768206095886,0.6007038937436769,0.3622720775999742,0.5824551595146481,0.333726376147311,0.654789178089921
1436,0.4875407913379365,0.4495316607751365,0.43333130586381785,8716.241911144038,193095.2297772304,0.09266586514453694,0.09447365816436676,0.10105980448736354,0.0,0.0394897537860201,0.0,BHS1985,BHS,1985,12,6,0.47054015910488234,0.2803713342430281,0.45141823356424093,0.26054971799407395,0.5000625174029851,0.24265888018350146
1437,0.3424878536803901,0.3503483805995372,0.31604784301459443,9001.369271485299,202451.34173722763,0.030045801386465357,0.0319149928546687,0.039225515398873166,0.0,0.07453958633754644,0.0,BHS1990,BHS,1990,12,7,0.22788883385122483,0.4875407913379365,0.20506878431394093,0.4495316607751365,0.1872918760678894,0.43333130586381785
1438,0.023255305026225425,0.0313455107946614,-0.18464969838539844,13846.444052354085,205294.93942902426,0.007372442266333456,0.009820483345165556,0.01557988626812003,0.0,0.033420298911297705,0.0,BHS1995,BHS,1995,12,8,0.3848193169545462,0.3424878536803901,0.34969385589537594,0.3503483805995372,0.33199547385698563,0.31604784301459443
1439,-0.3447271031860661,-0.393911254130042,-0.4941342101149541,18114.732776266297,201150.07508874428,0.015004327844112975,0.016667253331339397,0.01907397197560316,0.0,0.00451239185912372,0.0,BHS2000,BHS,2000,12,9,0.27494198319425917,0.023255305026225425,0.27379036594292216,0.0313455107946614,0.24298764288775684,-0.18464969838539844
