code,year,residual
COG,1984,0.0047532384482794066
COG,1985,-0.40121300202164845
COG,1986,-0.6349670287451237
COG,1987,-0.2206754168289708
COG,1988,-0.6050864713490088
COG,1989,-0.4706692010210095
COG,1990,-0.44952686722812696
COG,1991,-0.33443807019952765
COG,1992,0.5234512085136883
COG,1993,0.600582485615591
COG,1994,0.13298253060215848
COG,1995,-0.7052457043245912
COG,1996,-0.4033752498323363
COG,1997,-0.5199980599810448
COG,1998,-0.8102885832129729
COG,1999,-0.44011104525664524
COG,2000,-0.38769494850033714
COG,2001,-0.5469182423566061
COG,2002,-0.29302116944457535
COG,2003,-0.3541999366508555
COG,2004,-0.24808372232864784
COG,2005,-0.2625547675529516
COG,2006,-0.16642091450964114
COG,2007,-0.15424335761022634
COG,2008,0.1630756460627768
COG,2009,1.0109086284403248
COG,2010,-0.047945380540488136
COG,2011,0.3632116231911522
COG,2012,0.13674234008097313
COG,2013,-0.4118699927353644
COG,2014,-0.1992246604879494
COG,2015,-0.3650104185893226
COG,2016,0.03345652441177155
COL,1970,-0.5685491361017523
COL,1971,-0.4878869209131495
COL,1972,-0.6538780194839813
COL,1973,-0.3653473235317588
COL,1974,0.3054984367382911
COL,1975,-0.2813395285838315
COL,1976,-0.2930777331654618
COL,1977,-0.5406138265258138
COL,1978,-0.5670102264943114
COL,1979,-0.38558396867009787
COL,1980,-0.528414328833613
COL,1981,-0.296594997753296
COL,1982,-0.25183986345284587
COL,1983,-0.2828871668770104
COL,1984,-0.3695087546876969
COL,1985,-0.40037412525645244
COL,1986,-0.5781684551265183
COL,1987,-0.3021663136036124
COL,1988,-0.2964256022586065
COL,1989,-0.21758750945749217
COL,1990,-0.34113734410291463
COL,1991,0.04861787516797045
COL,1992,0.32707076779290284
COL,1993,0.3377142088090278
COL,1994,0.08132351489098016
COL,1995,-0.07647143542845905
COL,1996,0.062186359093983956
COL,1997,0.1315871745505008
COL,1998,0.19677614756777323
COL,1999,0.4844718314125976
COL,2000,0.4899578901452598
COL,2001,0.5024409327051546
COL,2002,0.427739070789585
COL,2003,0.21983889090282996
COL,2004,0.08650837339347356
COL,2005,0.1402135790413117
COL,2006,0.2211218716111424
COL,2007,0.23814812099417768
COL,2008,0.3594260907679699
COL,2009,-0.1362145802984042
COL,2010,0.14571350353822604
COL,2011,0.1667057657242539
COL,2012,0.075307406436008
COL,2013,-0.20875695755267934
COL,2014,0.006196233181637326
COL,2015,0.01703675918525048
COL,2016,-0.19674914225600315
COM,1980,-0.2023528578903684
COM,1981,-0.41410619541700694
COM,1982,-0.3559192691554922
COM,1983,-0.8304821732049105
COM,1984,-0.24685210606784702
COM,1985,-0.41457390932521027
COM,1986,-0.9056835165464839
COM,1987,-0.6911442697301824
COM,1988,-0.903816891767433
COM,1989,-0.8491379712268128
COM,1990,-0.6923937521990029
COM,1991,-0.8187554235017906
COM,1992,0.3405573351139964
COM,1993,0.34721030815057263
COM,1994,-0.6509600047660895
COM,1995,-0.8143385638596254
COM,1996,0.02667126944720205
COM,1997,0.4084748806989392
COM,1998,-0.0003165391957631325
COM,1999,2.7416355603891644
COM,2000,-0.2623728586569683
COM,2001,-0.19588865382059423
COM,2002,-0.4309653998212022
COM,2003,-0.6288783624968248
COM,2004,-0.5489301260605184
COM,2005,-0.7138310390273495
COM,2006,0.21247113138590878
COM,2007,-0.4522101172381121
COM,2008,-0.5259703430188019
COM,2009,-0.13437503712511378
COM,2010,-0.18122127287524148
COM,2011,-0.6025576113887345
COM,2012,-0.3113438294092732
COM,2013,0.15273222806907258
COM,2014,-0.4946471841720121
COM,2015,-0.08772684583355528
COM,2016,-0.27230671020112146
CPV,1980,-0.7739897041501949
CPV,1981,-1.0598547727544538
CPV,1982,-0.8268621844281161
CPV,1983,-0.7827286585576168
CPV,1984,-0.8604398112947679
CPV,1985,-0.7633594105560411
CPV,1986,-0.9404973459601946
CPV,1987,-0.8250791748146542
CPV,1988,-1.0124949859711088
CPV,1989,-0.970109727280074
CPV,1990,-6.338164985075778e-07
CPV,1991,-1.063945219695701
CPV,1992,0.35754939968448524
CPV,1993,0.2993063472698408
CPV,1994,-0.4066677875971148
CPV,1995,-0.2677303044849454
CPV,1996,-0.10007768337815665
CPV,1997,0.8814311118785166
CPV,1998,-0.32377929942363115
CPV,1999,-0.04351179560493901
CPV,2000,-0.6132371906229879
CPV,2001,-0.7620057009408532
CPV,2002,-0.7197823960322773
CPV,2003,-0.8976174991029152
CPV,2004,-0.9804950818892175
CPV,2005,-0.8568916363878152
CPV,2006,-0.3998585120815551
CPV,2007,-1.0395030445084381
CPV,2008,-0.8747364060231326
CPV,2009,-0.5581356175030145
CPV,2010,-0.7535372363433726
CPV,2011,-0.9061789569037769
CPV,2012,-0.7318601103367681
CPV,2013,-0.7515419853038835
CPV,2014,-1.0902001647289825
CPV,2015,-1.0208937010776198
CPV,2016,-0.6439064732679929
CRI,1970,0.3111864755917612
CRI,1971,0.5394019588257026
CRI,1972,0.7145064550329925
CRI,1973,0.44485260770118534
CRI,1974,0.13147968976516303
CRI,1975,0.6155511221858577
CRI,1976,0.39459215111477275
CRI,1977,0.2910927259491446
CRI,1978,-0.4594487957936274
CRI,1979,-0.39080278744803143
CRI,1980,-0.45009095893803663
CRI,1981,-0.3585114494263107
CRI,1982,-0.32788265303901387
CRI,1983,-0.3692999904920365
CRI,1984,-0.5398360115755707
CRI,1985,-0.7424266439484726
CRI,1986,0.21803713969758903
CRI,1987,0.12379103954417625
CRI,1988,-0.1244914904015999
CRI,1989,-0.23954555490010787
CRI,1990,-0.45517347762085103
CRI,1991,-0.10123704960465596
CRI,1992,0.3340954080764242
CRI,1993,0.2919171303168942
CRI,1994,-0.23525117344809487
CRI,1995,-0.2362901450849255
CRI,1996,-0.2062079954344347
CRI,1997,-0.04517162844484998
CRI,1998,-0.07403602535731624
CRI,1999,-0.11662620041450683
CRI,2000,0.7764644317248633
CRI,2001,0.8340119951917866
CRI,2002,0.7892419562026702
