,map,gdp_pc
13350,TCA1976,
13351,TCA1977,
13352,TCA1978,
13353,TCA1979,
13354,TCA1980,
13355,TCA1981,
13356,TCA1982,
13357,TCA1983,
13358,TCA1984,
13359,TCA1985,
13360,TCA1986,
13361,TCA1987,
13362,TCA1988,
13363,TCA1989,
13364,TCA1990,
13365,TCA1991,
13366,TCA1992,
13367,TCA1993,
13368,TCA1994,
13369,TCA1995,
13370,TCA1996,
13371,TCA1997,
13372,TCA1998,
13373,TCA1999,
13374,TCA2000,
13375,TCA2001,
13376,TCA2002,
13377,TCA2003,
13378,TCA2004,
13379,TCA2005,
13380,TCA2006,
13381,TCA2007,
13382,TCA2008,
13383,TCA2009,
13384,TCA2010,
13385,TCA2011,
13386,TCA2012,
13387,TCA2013,
13388,TCA2014,
13389,TCA2015,
13390,TCA2016,
13391,TCA2017,
13392,TCA2018,
13393,TCD1960,104.47210119361799
13394,TCD1961,109.129606410544
13395,TCD1962,114.58217370310899
13396,TCD1963,116.77746097235399
13397,TCD1964,120.82147343128
13398,TCD1965,125.975859412531
13399,TCD1966,128.34315068927
13400,TCD1967,130.961011536027
13401,TCD1968,129.732618111726
13402,TCD1969,132.170943007248
13403,TCD1970,128.793859120648
13404,TCD1971,134.68987491785902
13405,TCD1972,153.449997476795
13406,TCD1973,165.624470991143
13407,TCD1974,163.153103695327
13408,TCD1975,211.50026940243598
13409,TCD1976,207.573638329672
13410,TCD1977,219.878440294838
13411,TCD1978,256.921432131117
13412,TCD1979,227.184124723607
13413,TCD1980,228.94343665804902
13414,TCD1981,190.218176418563
13415,TCD1982,176.953340534296
13416,TCD1983,172.375150692102
13417,TCD1984,185.52587830692798
13418,TCD1985,202.89946155630298
13419,TCD1986,203.66718009397
13420,TCD1987,215.12724382025502
13421,TCD1988,265.491994466521
13422,TCD1989,248.554946967924
13423,TCD1990,291.866159339061
13424,TCD1991,305.221677835313
13425,TCD1992,296.39648724525904
13426,TCD1993,223.20617270458197
13427,TCD1994,174.219548659473
13428,TCD1995,206.538692708084
13429,TCD1996,221.974272268098
13430,TCD1997,206.144102583073
13431,TCD1998,224.86614793270198
13432,TCD1999,190.835982590154
13433,TCD2000,166.023178471673
13434,TCD2001,197.315644181115
13435,TCD2002,220.805482072823
13436,TCD2003,292.591436432233
13437,TCD2004,454.676587940598
13438,TCD2005,660.242139573492
13439,TCD2006,712.184769377316
13440,TCD2007,801.683884044603
13441,TCD2008,929.7702391304649
13442,TCD2009,804.455903856423
13443,TCD2010,896.5697341138609
13444,TCD2011,989.2363632983361
13445,TCD2012,973.470257398779
13446,TCD2013,986.010317729048
13447,TCD2014,1025.99851471508
13448,TCD2015,781.3310573132941
13449,TCD2016,698.210886304957
13450,TCD2017,662.50011455695
13451,TCD2018,
13452,TEA1960,90.75021574999441
13453,TEA1961,79.72266032143409
13454,TEA1962,72.09774248667651
13455,TEA1963,76.1126586608645
13456,TEA1964,86.1196177816802
13457,TEA1965,98.04150310813058
13458,TEA1966,104.389235428881
13459,TEA1967,98.5439999978368
13460,TEA1968,96.87785604307959
13461,TEA1969,105.86056628207301
13462,TEA1970,114.824449666425
13463,TEA1971,120.17252335909299
13464,TEA1972,132.970653334195
13465,TEA1973,163.519223025956
13466,TEA1974,180.504806932901
13467,TEA1975,199.029941680795
13468,TEA1976,198.497955759233
13469,TEA1977,225.72780383937197
13470,TEA1978,215.105158070244
13471,TEA1979,245.25955341779
13472,TEA1980,278.700948251052
13473,TEA1981,292.806676888652
13474,TEA1982,302.11124036094
13475,TEA1983,311.722555144511
13476,TEA1984,333.087614640748
13477,TEA1985,359.219091856484
13478,TEA1986,352.222393584848
13479,TEA1987,341.824853189648
13480,TEA1988,372.569807942242
13481,TEA1989,395.98782566428497
13482,TEA1990,417.644646834262
13483,TEA1991,446.450128020628
13484,TEA1992,493.360695674573
13485,TEA1993,534.500881103548
13486,TEA1994,634.670846164228
13487,TEA1995,773.564690823308
13488,TEA1996,877.758540175767
13489,TEA1997,898.419410718855
13490,TEA1998,814.1429432617349
13491,TEA1999,886.146890524424
13492,TEA2000,965.76218152699
13493,TEA2001,1017.9418646913
13494,TEA2002,1116.67623726742
13495,TEA2003,1253.31690815181
13496,TEA2004,1441.73090729874
13497,TEA2005,1656.84853340535
13498,TEA2006,1980.2378998631
13499,TEA2007,2485.9111689698498
13500,TEA2008,3124.28515915042
13501,TEA2009,3364.52907863274
13502,TEA2010,4051.8673825101796
13503,TEA2011,4917.92916490085
13504,TEA2012,5446.80926769003
13505,TEA2013,5968.185535223629
13506,TEA2014,6370.647829965021
13507,TEA2015,6579.686087841129
13508,TEA2016,6648.45733619168
13509,TEA2017,7201.538993446
13510,TEA2018,
13511,TEC1960,
13512,TEC1961,
13513,TEC1962,
13514,TEC1963,
13515,TEC1964,
13516,TEC1965,
13517,TEC1966,
13518,TEC1967,
13519,TEC1968,
13520,TEC1969,
13521,TEC1970,
13522,TEC1971,
13523,TEC1972,
13524,TEC1973,
13525,TEC1974,
13526,TEC1975,
13527,TEC1976,
13528,TEC1977,
13529,TEC1978,
13530,TEC1979,
13531,TEC1980,
13532,TEC1981,
13533,TEC1982,
13534,TEC1983,
13535,TEC1984,
13536,TEC1985,
13537,TEC1986,
13538,TEC1987,
13539,TEC1988,2344.96673316436
13540,TEC1989,2257.24615518347
13541,TEC1990,2383.73114958523
13542,TEC1991,2342.422157815
13543,TEC1992,2186.03763602073
13544,TEC1993,2149.15781675867
13545,TEC1994,1929.1645907889101
13546,TEC1995,2115.2588087124
13547,TEC1996,2179.69293976256
13548,TEC1997,2250.04603589409
13549,TEC1998,2173.90663664039
13550,TEC1999,1883.8952675110002
13551,TEC2000,2049.88625913699
13552,TEC2001,2087.6743884806697
13553,TEC2002,2346.2591012505604
13554,TEC2003,2886.9489746067898
13555,TEC2004,3732.3566039524
13556,TEC2005,4669.09882348178
13557,TEC2006,5641.53826021339
13558,TEC2007,7240.9484999838005
13559,TEC2008,8939.12815630529
13560,TEC2009,7060.26141018654
13561,TEC2010,8238.80163978154
13562,TEC2011,9964.342752862769
13563,TEC2012,10345.9325884018
13564,TEC2013,10919.2279370817
13565,TEC2014,10265.950475619
13566,TEC2015,7940.095905978059
13567,TEC2016,7611.036783203391
13568,TEC2017,8489.24086633701
13569,TEC2018,
13570,TGO1960,76.6384541690086
13571,TGO1961,79.1201330726748
13572,TGO1962,81.9947491285797
13573,TGO1963,87.7919751328937
13574,TGO1964,99.9378893887589
13575,TGO1965,109.620184806171
13576,TGO1966,121.833557350245
13577,TGO1967,124.87939556403
13578,TGO1968,124.349572232268
13579,TGO1969,131.569868489524
13580,TGO1970,120.053880870366
13581,TGO1971,131.098735756183
13582,TGO1972,149.350562913272
13583,TGO1973,176.473739782643
13584,TGO1974,237.814016246548
13585,TGO1975,256.10267535172994
13586,TGO1976,251.323369337444
13587,TGO1977,308.681615044373
13588,TGO1978,319.919953059503
13589,TGO1979,337.430144106397
13590,TGO1980,417.668525846962
13591,TGO1981,342.223916877322
13592,TGO1982,281.863916194222
13593,TGO1983,253.035812324361
13594,TGO1984,228.692598555737
13595,TGO1985,234.35632611108502
13596,TGO1986,315.370222311593
13597,TGO1987,359.548176790047
13598,TGO1988,384.945617949711
13599,TGO1989,367.01377281998396
13600,TGO1990,430.01143810538696
13601,TGO1991,412.72231199838996
13602,TGO1992,426.080992120764
13603,TGO1993,303.44878266786
13604,TGO1994,236.00115584046299
13605,TGO1995,306.358337091765
13606,TGO1996,333.189857015769
13607,TGO1997,330.56214365826696
13608,TGO1998,339.24730675064
13609,TGO1999,326.604069890213
13610,TGO2000,299.411647565633
13611,TGO2001,289.75127010501
13612,TGO2002,323.467150997349
13613,TGO2003,391.566718556167
13614,TGO2004,407.607246150882
13615,TGO2005,401.27895254691003
13616,TGO2006,402.463058051786
13617,TGO2007,443.37575478317
13618,TGO2008,537.226147472258
13619,TGO2009,531.6683805539401
13620,TGO2010,526.8410724476461
13621,TGO2011,579.013076269016
13622,TGO2012,564.6971485933229
13623,TGO2013,613.440209376717
13624,TGO2014,632.0313103591001
13625,TGO2015,563.475363797121
13626,TGO2016,586.0522536684571
13627,TGO2017,610.151730130474
13628,TGO2018,
13629,THA1960,100.767596362992
13630,THA1961,107.497932415054
13631,THA1962,113.782501575937
13632,THA1963,118.143244658458
13633,THA1964,125.937894852064
13634,THA1965,137.91803991825398
13635,THA1966,161.005683636648
13636,THA1967,166.92454592742502
13637,THA1968,174.78713003871002
13638,THA1969,186.880654141176
13639,THA1970,192.12566497038998
13640,THA1971,194.25825348103402
13641,THA1972,209.35655647493599
13642,THA1973,269.851774746843
13643,THA1974,332.117174804359
13644,THA1975,351.54751685882997
13645,THA1976,391.483010851696
13646,THA1977,445.319495605834
13647,THA1978,528.506257830343
13648,THA1979,589.750884021184
13649,THA1980,682.773455546258
13650,THA1981,720.8917651862849
13651,THA1982,742.675258474351
13652,THA1983,797.885216296889
13653,THA1984,817.8274614852969
13654,THA1985,747.494132268818
13655,THA1986,813.2003614969541
13656,THA1987,936.458722373585
13657,THA1988,1123.0118143356099
13658,THA1989,1294.9321650239
13659,THA1990,1508.28577397932
13660,THA1991,1715.63812482354
13661,THA1992,1926.98752499992
13662,THA1993,2208.34529413955
13663,THA1994,2490.31154748601
13664,THA1995,2845.41031378063
13665,THA1996,3042.9039892406
13666,THA1997,2467.4928954863
13667,THA1998,1845.46623797132
13668,THA1999,2032.99214652876
13669,THA2000,2007.56482637453
13670,THA2001,1893.1453765768
13671,THA2002,2096.05461742145
13672,THA2003,2358.93062926799
13673,THA2004,2659.8391084852396
13674,THA2005,2893.6513555653996
13675,THA2006,3368.9525761438103
13676,THA2007,3972.2064753650398
13677,THA2008,4378.68740595675
13678,THA2009,4212.05490158881
13679,THA2010,5075.30217639529
13680,THA2011,5491.15998143099
13681,THA2012,5859.887644117641
13682,THA2013,6168.39488117145
13683,THA2014,5953.793927833621
13684,THA2015,5846.394608069129
13685,THA2016,5979.29354625548
13686,THA2017,6595.004124580171
13687,THA2018,
13688,TJK1960,
13689,TJK1961,
13690,TJK1962,
13691,TJK1963,
13692,TJK1964,
13693,TJK1965,
13694,TJK1966,
13695,TJK1967,
13696,TJK1968,
13697,TJK1969,
13698,TJK1970,
13699,TJK1971,
13700,TJK1972,
13701,TJK1973,
13702,TJK1974,
13703,TJK1975,
13704,TJK1976,
13705,TJK1977,
13706,TJK1978,
13707,TJK1979,
13708,TJK1980,
13709,TJK1981,
13710,TJK1982,
13711,TJK1983,
13712,TJK1984,
13713,TJK1985,
13714,TJK1986,
13715,TJK1987,
13716,TJK1988,
13717,TJK1989,
13718,TJK1990,497.64012573512
13719,TJK1991,469.330625603281
13720,TJK1992,346.94802245337405
13721,TJK1993,291.422626059054
13722,TJK1994,267.968918041125
13723,TJK1995,213.638971965136
13724,TJK1996,178.474415391722
13725,TJK1997,155.356249761957
13726,TJK1998,219.226345962885
13727,TJK1999,177.69836876924998
13728,TJK2000,138.43190810128598
13729,TJK2001,170.808503315275
13730,TJK2002,189.3945514973
13731,TJK2003,236.49018001025902
13732,TJK2004,309.28019842849
13733,TJK2005,337.360396992708
13734,TJK2006,404.289405943386
13735,TJK2007,520.037186594333
13736,TJK2008,706.087584631519
13737,TJK2009,666.345856945147
13738,TJK2010,738.347522660006
13739,TJK2011,834.541295306236
13740,TJK2012,954.720525255865
13741,TJK2013,1040.13741165493
13742,TJK2014,1104.45901890381
13743,TJK2015,918.8119144942931
13744,TJK2016,795.9607474654359
13745,TJK2017,801.0508712675099
13746,TJK2018,
13747,TKM1960,
13748,TKM1961,
13749,TKM1962,
13750,TKM1963,
13751,TKM1964,
13752,TKM1965,
13753,TKM1966,
13754,TKM1967,
13755,TKM1968,
13756,TKM1969,
13757,TKM1970,
13758,TKM1971,
13759,TKM1972,
13760,TKM1973,
13761,TKM1974,
13762,TKM1975,
13763,TKM1976,
13764,TKM1977,
13765,TKM1978,
13766,TKM1979,
13767,TKM1980,
13768,TKM1981,
13769,TKM1982,
13770,TKM1983,
13771,TKM1984,
13772,TKM1985,
13773,TKM1986,
13774,TKM1987,684.220884443031
13775,TKM1988,861.784133761428
13776,TKM1989,838.5665772184101
13777,TKM1990,865.789652053549
13778,TKM1991,846.646157159019
13779,TKM1992,820.684272689977
13780,TKM1993,791.086289556675
13781,TKM1994,606.6690572016449
13782,TKM1995,588.096087789991
13783,TKM1996,554.833009771331
13784,TKM1997,562.637312013959
13785,TKM1998,590.3934845663359
13786,TKM1999,548.69951617712
13787,TKM2000,643.175010826862
13788,TKM2001,774.4833398118851
13789,TKM2002,967.890794595266
13790,TKM2003,1283.91181499145
13791,TKM2004,1453.91716551882
13792,TKM2005,1704.4193234295199
13793,TKM2006,2136.476098733
13794,TKM2007,2600.37142757781
13795,TKM2008,3904.4676746585296
13796,TKM2009,4036.45922281818
13797,TKM2010,4439.20300021757
13798,TKM2011,5649.97848562924
13799,TKM2012,6675.262954375749
13800,TKM2013,7304.42052462986
13801,TKM2014,7962.36582439665
13802,TKM2015,6432.68416952563
13803,TKM2016,6389.35432554696
13804,TKM2017,6586.625862686
13805,TKM2018,
13806,TLA1960,364.627854204841
13807,TLA1961,374.93936332677805
13808,TLA1962,417.36994231338304
13809,TLA1963,408.597890591436
13810,TLA1964,443.08691999381205
13811,TLA1965,459.03741481952903
13812,TLA1966,490.081748370545
13813,TLA1967,488.622223736195
13814,TLA1968,512.106373355775
13815,TLA1969,558.5978934205091
13816,TLA1970,592.2879383306459
13817,TLA1971,643.341215754172
13818,TLA1972,703.8131064176201
13819,TLA1973,906.2618405953431
13820,TLA1974,1160.03965241667
13821,TLA1975,1181.8225223201
13822,TLA1976,1284.76622445773
13823,TLA1977,1381.99450689138
13824,TLA1978,1528.14238595605
13825,TLA1979,1786.68773239957
13826,TLA1980,2116.6368730597
13827,TLA1981,2396.8281645819698
13828,TLA1982,2174.9247726715
13829,TLA1983,1857.5356023941501
13830,TLA1984,1826.0747012494896
13831,TLA1985,1844.68582473281
13832,TLA1986,1813.17819397012
13833,TLA1987,1874.73627610803
13834,TLA1988,2077.76468889332
13835,TLA1989,2233.4968166936396
13836,TLA1990,2579.5150524392498
13837,TLA1991,3155.18976371085
13838,TLA1992,2919.80260599972
13839,TLA1993,3312.6521647213
13840,TLA1994,3719.3413107031397
13841,TLA1995,3898.10557544775
13842,TLA1996,4167.08376331633
13843,TLA1997,4497.4955585158095
13844,TLA1998,4454.23839253168
13845,TLA1999,3925.3639634554206
13846,TLA2000,4273.252556869629
13847,TLA2001,4100.1483588886795
13848,TLA2002,3596.7461241201295
13849,TLA2003,3619.70653185323
13850,TLA2004,4136.90939821376
13851,TLA2005,4971.019354789651
13852,TLA2006,5769.84174486958
13853,TLA2007,6745.34973475577
13854,TLA2008,7778.72406149011
13855,TLA2009,7195.567392121079
13856,TLA2010,8880.2048721515
13857,TLA2011,10008.3273744573
13858,TLA2012,9985.93354049698
13859,TLA2013,10114.3373689315
13860,TLA2014,10194.2062134613
13861,TLA2015,8602.54907790917
13862,TLA2016,8287.516175008059
13863,TLA2017,9108.50858473965
13864,TLA2018,
13865,TLS1960,
13866,TLS1961,
13867,TLS1962,
13868,TLS1963,
13869,TLS1964,
13870,TLS1965,
13871,TLS1966,
13872,TLS1967,
13873,TLS1968,
13874,TLS1969,
13875,TLS1970,
13876,TLS1971,
13877,TLS1972,
13878,TLS1973,
13879,TLS1974,
13880,TLS1975,
13881,TLS1976,
13882,TLS1977,
13883,TLS1978,
13884,TLS1979,
13885,TLS1980,
13886,TLS1981,
13887,TLS1982,
13888,TLS1983,
13889,TLS1984,
13890,TLS1985,
13891,TLS1986,
13892,TLS1987,
13893,TLS1988,
13894,TLS1989,
13895,TLS1990,
13896,TLS1991,
13897,TLS1992,
13898,TLS1993,
13899,TLS1994,
13900,TLS1995,
13901,TLS1996,
13902,TLS1997,
13903,TLS1998,
13904,TLS1999,
13905,TLS2000,504.35574748711304
13906,TLS2001,580.0358755046041
13907,TLS2002,552.810326631126
13908,TLS2003,565.539750138419
13909,TLS2004,1081.9726737687802
13910,TLS2005,1767.0027004804801
13911,TLS2006,2534.66218967577
13912,TLS2007,2705.2329026181897
13913,TLS2008,4073.2392798508504
13914,TLS2009,2929.98028426193
13915,TLS2010,3603.9405510679208
13916,TLS2011,5021.462223922979
13917,TLS2012,5766.96981223417
13918,TLS2013,4770.315932743761
13919,TLS2014,3335.54856721641
13920,TLS2015,2501.57738620458
13921,TLS2016,1987.11880385064
13922,TLS2017,2279.2532035787804
13923,TLS2018,
13924,TMN1960,
13925,TMN1961,
13926,TMN1962,
13927,TMN1963,
13928,TMN1964,
13929,TMN1965,
13930,TMN1966,
13931,TMN1967,
13932,TMN1968,
13933,TMN1969,
13934,TMN1970,
13935,TMN1971,
13936,TMN1972,
13937,TMN1973,
13938,TMN1974,
13939,TMN1975,
13940,TMN1976,
13941,TMN1977,
13942,TMN1978,
13943,TMN1979,
13944,TMN1980,
13945,TMN1981,
13946,TMN1982,
13947,TMN1983,
13948,TMN1984,
13949,TMN1985,
13950,TMN1986,
13951,TMN1987,
13952,TMN1988,
13953,TMN1989,
13954,TMN1990,
13955,TMN1991,
13956,TMN1992,
13957,TMN1993,1194.2645278713198
13958,TMN1994,1197.35848527344
13959,TMN1995,1337.39468623535
13960,TMN1996,1521.3971656511599
13961,TMN1997,1530.94203733689
13962,TMN1998,1523.0718132265
13963,TMN1999,1580.82952778944
13964,TMN2000,1608.8421591550698
13965,TMN2001,1637.13078857185
13966,TMN2002,1563.0679996469
13967,TMN2003,1733.4054566609
13968,TMN2004,1975.62219294195
13969,TMN2005,2287.7859101566896
13970,TMN2006,2613.61484621095
13971,TMN2007,3175.05153493194
13972,TMN2008,3840.68192004589
13973,TMN2009,3648.6123431866295
13974,TMN2010,4143.28874197809
13975,TMN2011,4611.0759792885
13976,TMN2012,4989.65538584784
13977,TMN2013,4597.0438564020205
13978,TMN2014,4444.10449836476
13979,TMN2015,3942.8873517916295
13980,TMN2016,3915.3428904987
13981,TMN2017,3799.8678976828005
13982,TMN2018,
13983,TON1960,
13984,TON1961,
13985,TON1962,
13986,TON1963,
13987,TON1964,
13988,TON1965,
13989,TON1966,
13990,TON1967,
13991,TON1968,
13992,TON1969,
13993,TON1970,
13994,TON1971,
13995,TON1972,
13996,TON1973,
13997,TON1974,
13998,TON1975,367.93975777743105
13999,TON1976,336.527404508418
14000,TON1977,378.08724614746
14001,TON1978,454.965540827883
14002,TON1979,483.93284953491303
14003,TON1980,572.645902255842
14004,TON1981,666.024775344493
14005,TON1982,662.548020101222
14006,TON1983,649.049458954123
14007,TON1984,684.643917877555
14008,TON1985,639.241570939483
14009,TON1986,724.370445748295
14010,TON1987,865.264594154711
14011,TON1988,1126.6573079039301
14012,TON1989,1120.25677070331
14013,TON1990,1193.4865067565302
14014,TON1991,1386.7301086387802
14015,TON1992,1435.30923337177
14016,TON1993,1447.97252721617
14017,TON1994,2022.01687350843
14018,TON1995,2108.19574011343
14019,TON1996,2278.5705994144896
14020,TON1997,2193.3845919228697
14021,TON1998,1942.52326472471
14022,TON1999,2015.4181704242
14023,TON2000,2063.20723639742
14024,TON2001,1837.9773906899802
14025,TON2002,1842.40442102982
14026,TON2003,2029.7147180961801
14027,TON2004,2284.30785801648
14028,TON2005,2594.74998985985
14029,TON2006,2892.5226629236
14030,TON2007,2932.31588336138
14031,TON2008,3392.8879919365804
14032,TON2009,3070.98724744872
14033,TON2010,3548.0683985325
14034,TON2011,4044.97972146496
14035,TON2012,4500.75036182848
14036,TON2013,4278.884567009821
14037,TON2014,4196.47059286118
14038,TON2015,4093.8495852136402
14039,TON2016,3744.49226105651
14040,TON2017,3959.07975653834
14041,TON2018,
14042,TSA1960,82.4247144724185
14043,TSA1961,86.0996646789873
14044,TSA1962,89.954700425404
14045,TSA1963,99.020843616954
14046,TSA1964,110.966142379834
14047,TSA1965,116.631609478842
14048,TSA1966,95.82780085451651
14049,TSA1967,103.149676647779
14050,TSA1968,105.857253430711
14051,TSA1969,113.612318071621
14052,TSA1970,120.303507946773
14053,TSA1971,124.992725714774
14054,TSA1972,122.765143846287
14055,TSA1973,137.250291503252
14056,TSA1974,162.402743391735
14057,TSA1975,170.132144753918
14058,TSA1976,162.272630089116
14059,TSA1977,183.280123671912
