,map,res_exp2
8659,ROU2012,7505166335.0
8660,ROU2013,7315710430.0
8661,ROU2014,7616735352.0
8662,ROU2015,5491523189.0
8663,ROU2016,4874320561.0
8664,RUS1992,25156086119.0
8665,RUS1993,25581641777.0
8666,RUS1994,32421155235.0
8667,RUS1995,39965675286.0
8668,RUS1996,49668712354.0
8669,RUS1997,62585946785.0
8670,RUS1998,50778466104.0
8671,RUS1999,53564771829.0
8672,RUS2000,77652042835.0
8673,RUS2001,73813678722.0
8674,RUS2002,77107062255.0
8675,RUS2003,96522294127.0
8676,RUS2004,139098907336.0
8677,RUS2005,184228382358.0
8678,RUS2006,212232381301.0
8679,RUS2007,267103630029.0
8680,RUS2008,328657301649.0
8681,RUS2009,223882807621.0
8682,RUS2010,305679587762.0
8683,RUS2011,401879491768.0
8684,RUS2012,405272548890.0
8685,RUS2013,390919055621.0
8686,RUS2014,354275376041.0
8687,RUS2015,231020043094.0
8688,RUS2016,172601299332.0
8689,RWA1963,22021.11279296875
8690,RWA1964,33642.859375
8691,RWA1965,43087.68620300293
8692,RWA1966,3195224.078125
8693,RWA1967,3324210.75
8694,RWA1968,3098623.28515625
8695,RWA1969,3219695.439453125
8696,RWA1970,4443951.922485352
8697,RWA1971,5627341.869140625
8698,RWA1972,6101313.187133789
8699,RWA1973,7353995.62487793
8700,RWA1974,13716489.132873535
8701,RWA1975,9894571.742034912
8702,RWA1976,8443633.24609375
8703,RWA1977,10547339.298095705
8704,RWA1978,11861271.0
8705,RWA1979,23402240.502807617
8706,RWA1980,13199318.495605469
8707,RWA1981,16222112.12915039
8708,RWA1982,5037812.115600586
8709,RWA1983,4507375.363830566
8710,RWA1984,8355664.16796875
8711,RWA1985,5732733.21862793
8712,RWA1986,1391604.9912109375
8713,RWA1987,1324618.1917114258
8714,RWA1988,11579494.859008789
8715,RWA1989,709375.8224487305
8716,RWA1990,8456559.0
8717,RWA1991,3629110.0
8718,RWA1992,6600253.0
8719,RWA1993,6359510.0
8720,RWA1994,3257244.0
8721,RWA1995,2988141.0
8722,RWA1996,1973465.0
8723,RWA1997,3450255.0
8724,RWA1998,5634207.0
8725,RWA1999,7671482.0
8726,RWA2000,16310100.0
8727,RWA2001,36910848.0
8728,RWA2002,82841290.0
8729,RWA2003,82474930.0
8730,RWA2004,288726508.0
8731,RWA2005,37032003.0
8732,RWA2006,32566372.0
8733,RWA2007,57828323.0
8734,RWA2008,98561131.0
8735,RWA2009,72470351.0
8736,RWA2010,81920921.0
8737,RWA2011,187825960.0
8738,RWA2012,168681099.0
8739,RWA2013,234293652.0
8740,RWA2014,223502087.0
8741,RWA2015,257863644.0
8742,RWA2016,252594311.0
8743,SAU1962,787341202.0288086
8744,SAU1963,969241963.9453123
8745,SAU1964,1108881429.0352173
8746,SAU1965,1299383805.890442
8747,SAU1966,1606303073.8775024
8748,SAU1967,1929198041.679535
8749,SAU1968,2224674097.421814
8750,SAU1969,2046413689.0944214
8751,SAU1970,2369165447.5914307
8752,SAU1971,3644094957.651764
8753,SAU1972,5647764055.673645
8754,SAU1973,9238973609.827883
8755,SAU1974,36602675466.227875
8756,SAU1975,34188500055.086338
8757,SAU1976,44330754524.06799
8758,SAU1977,45216774898.87103
8759,SAU1978,39269336836.48828
8760,SAU1979,63646052228.2536
8761,SAU1980,109202939186.62708
8762,SAU1981,118183294130.38208
8763,SAU1982,83113889299.60693
8764,SAU1983,45371489664.30054
8765,SAU1984,37820150639.03479
8766,SAU1985,24770615676.226868
8767,SAU1986,21212641621.807617
8768,SAU1987,22484052188.450623
8769,SAU1988,22501775713.77185
8770,SAU1989,27716129604.471252
8771,SAU1990,41443868791.0
8772,SAU1991,48258491848.0
8773,SAU1992,47790381670.0
8774,SAU1993,40859377569.0
8775,SAU1994,39210815404.0
8776,SAU1995,44914293556.0
8777,SAU1996,49924561106.0
8778,SAU1997,51960428591.0
8779,SAU1998,33846499152.0
8780,SAU1999,41021781177.0
8781,SAU2000,64842613346.0
8782,SAU2001,57658501526.0
8783,SAU2002,54409916504.0
8784,SAU2003,79478776423.0
8785,SAU2004,95088828145.0
8786,SAU2005,148688300257.0
8787,SAU2006,180624683900.0
8788,SAU2007,181226729685.0
8789,SAU2008,269536430150.0
8790,SAU2009,144949823536.0
8791,SAU2010,192562465612.0
8792,SAU2011,290767259110.0
8793,SAU2012,314278688489.0
8794,SAU2013,305730211809.0
8795,SAU2014,283508388276.0
8796,SAU2015,130748347376.0
8797,SAU2016,118406725046.0
8798,SCG1992,1067933524.0
8799,SCG1993,44349984.0
8800,SCG1994,23354249.0
8801,SCG1995,34258434.0
8802,SCG1996,494018319.0
8803,SCG1997,789306604.0
8804,SCG1998,789337130.0
8805,SCG1999,397360685.0
8806,SCG2000,579358923.0
8807,SCG2001,584734708.0
8808,SCG2002,640624135.0
8809,SCG2003,573337112.0
8810,SCG2004,1150715475.0
8811,SCG2005,1362966367.0
8812,SCG2006,77943989.0
8813,SDN1962,33908.39247131348
8814,SDN1963,1812386.3711242676
8815,SDN1964,1770664.3171539307
8816,SDN1965,3773985.3800354004
8817,SDN1966,4017457.1590881343
8818,SDN1967,2692266.2545166016
8819,SDN1968,3193504.8134155273
8820,SDN1969,4398588.801147461
8821,SDN1970,5763095.098937988
8822,SDN1971,7426219.752563477
8823,SDN1972,6813709.989624023
8824,SDN1973,9458660.023406982
8825,SDN1974,23779051.993225098
8826,SDN1975,29314341.36077881
8827,SDN1976,30937337.208129883
8828,SDN1977,30065322.56210327
8829,SDN1978,13956181.882324219
8830,SDN1979,32553126.158691406
8831,SDN1980,38593835.955078125
8832,SDN1981,17104844.90588379
8833,SDN1982,22426581.11914062
8834,SDN1983,10134579.162719727
8835,SDN1984,4810352.933044434
8836,SDN1985,2445997.8282470703
8837,SDN1986,3427840.11328125
8838,SDN1987,6051722.681152344
8839,SDN1988,6208853.540649414
8840,SDN1989,6051469.656738281
8841,SDN1990,6480926.0
8842,SDN1991,11420807.0
8843,SDN1992,2991612.0
8844,SDN1993,2115972.0
8845,SDN1994,6159663.0
8846,SDN1995,6964818.0
8847,SDN1996,4990647.0
8848,SDN1997,5475056.0
8849,SDN1998,3001563.0
8850,SDN1999,206995738.0
8851,SDN2000,1350369594.0
8852,SDN2001,1545874512.0
8853,SDN2002,1411139150.0
8854,SDN2003,2150193454.0
8855,SDN2004,3466224626.0
8856,SDN2005,4348284290.0
8857,SDN2006,5195105941.0
8858,SDN2007,7445776814.0
8859,SDN2008,12281350363.0
8860,SDN2009,7135574769.0
8861,SDN2010,8988609766.0
8862,SDN2011,12484919769.0
8863,SDN2012,2039566611.0
8864,SDN2013,2599115087.0
8865,SDN2014,2118999314.0
8866,SDN2015,817255260.0
8867,SDN2016,410775427.0
8868,SEN1962,5447656.258453369
8869,SEN1963,6590779.107208253
8870,SEN1964,8877920.148620605
8871,SEN1965,14212014.023864746
8872,SEN1966,8834622.561065674
8873,SEN1967,8459586.551452637
8874,SEN1968,10701970.507781982
8875,SEN1969,19312512.67944336
8876,SEN1970,8636883.86946106
8877,SEN1971,10758653.740272522
8878,SEN1972,13528011.357116701
8879,SEN1973,16370717.635093687
8880,SEN1974,32973441.916656494
8881,SEN1975,23019886.732299805
8882,SEN1976,14802356.109130858
8883,SEN1977,35025548.102478035
8884,SEN1978,42510662.2817688
8885,SEN1979,70685969.2219162
8886,SEN1980,47362747.87335205
8887,SEN1981,79636925.44500732
8888,SEN1982,29682693.953979492
8889,SEN1983,2531793.6751708984
8890,SEN1984,2860814.787963867
8891,SEN1985,6178730.473266602
8892,SEN1986,8324614.451171875
8893,SEN1987,6290780.577392578
8894,SEN1988,11273116.60571289
8895,SEN1989,38462978.7489624
8896,SEN1990,46405814.0
8897,SEN1991,42746852.0
8898,SEN1992,35516542.0
8899,SEN1993,37542927.0
8900,SEN1994,41653798.0
8901,SEN1995,44266586.0
8902,SEN1996,58325001.0
8903,SEN1997,55522559.0
8904,SEN1998,43837466.0
8905,SEN1999,49724567.0
8906,SEN2000,66473312.0
8907,SEN2001,62212197.0
8908,SEN2002,90158074.0
8909,SEN2003,114434220.0
8910,SEN2004,170284973.0
8911,SEN2005,209144292.0
8912,SEN2006,263459564.0
8913,SEN2007,331959728.0
8914,SEN2008,537014085.0
8915,SEN2009,378909258.0
8916,SEN2010,535294465.0
8917,SEN2011,751919601.0
8918,SEN2012,765609179.0
8919,SEN2013,526837986.0
8920,SEN2014,548860371.0
8921,SEN2015,527616016.0
8922,SEN2016,736987420.0
8923,SGP1962,43862414.98828125
8924,SGP1963,49975875.17323303
8925,SGP1964,96786648.88012695
8926,SGP1965,95185003.02423096
8927,SGP1966,279002166.90911865
8928,SGP1967,321252811.41452026
8929,SGP1968,380898646.7127075
8930,SGP1969,399901945.6168823
8931,SGP1970,359801408.5482788
8932,SGP1971,509476665.73202515
8933,SGP1972,585212097.085083
8934,SGP1973,814130854.3846436
8935,SGP1974,2202240554.912903
8936,SGP1975,2016084485.524292
8937,SGP1976,2406895255.0446777
8938,SGP1977,2942094338.1138916
8939,SGP1978,2595702663.9105225
8940,SGP1979,4565148045.352052
8941,SGP1980,7255923675.125
8942,SGP1981,8575862698.294434
8943,SGP1982,9738047000.726562
8944,SGP1983,10393193084.996094
8945,SGP1984,7977381628.953369
8946,SGP1985,6616119573.224549
8947,SGP1986,5654039614.019043
8948,SGP1987,5756279817.807617
8949,SGP1988,6796806032.838867
8950,SGP1989,9045094959.496826
8951,SGP1990,11548202855.0
8952,SGP1991,12484198570.0
8953,SGP1992,10843602819.0
8954,SGP1993,11938781249.0
8955,SGP1994,12694976424.0
8956,SGP1995,11965471584.0
8957,SGP1996,15513211383.0
8958,SGP1997,12704169272.0
8959,SGP1998,11512802338.0
8960,SGP1999,12247394963.0
8961,SGP2000,12428095510.0
8962,SGP2001,10712619620.0
8963,SGP2002,11756616641.0
8964,SGP2003,13472153401.0
8965,SGP2004,19123574944.0
8966,SGP2005,25762693198.0
8967,SGP2006,31355886653.0
8968,SGP2007,35057395545.0
8969,SGP2008,52331567569.0
8970,SGP2009,33934192066.0
8971,SGP2010,44582757902.0
8972,SGP2011,63245640903.0
8973,SGP2012,58766478693.0
8974,SGP2013,56999900486.0
8975,SGP2014,56086152422.0
8976,SGP2015,40053335800.0
8977,SGP2016,34515901918.0
8978,SGS2000,2810.0
8979,SGS2001,64881.0
8980,SGS2002,2969.0
8981,SGS2003,86566.0
8982,SGS2004,2007959.0
8983,SGS2005,3205258.0
8984,SGS2006,4343198.0
8985,SGS2007,2462941.0
8986,SGS2008,95561.0
8987,SGS2009,149915.0
8988,SGS2010,19453.0
8989,SGS2011,224034.0
8990,SGS2012,581.0
8991,SGS2013,964.0
8992,SGS2014,218270.0
8993,SGS2015,30863.0
8994,SGS2016,0.0
8995,SHN1970,74828.71472167969
8996,SHN1971,779716.9949951172
8997,SHN1972,10968.879028320312
8998,SHN1973,21593.0048828125
8999,SHN1974,393989.96875
9000,SHN1975,446580.93994140625
9001,SHN1976,1109.006103515625
9002,SHN1977,72118.96337890625
9003,SHN1978,10284.968627929688
9004,SHN1979,121438.052734375
9005,SHN1980,430519.7463989258
9006,SHN1981,17885.937255859375
9007,SHN1982,282249.158203125
9008,SHN1983,216931.052734375
9009,SHN1984,516700.9975585938
9010,SHN1985,1083058.5678100586
9011,SHN1986,280074.3452758789
9012,SHN1987,32115.02423095703
9013,SHN1988,18787.899169921875
9014,SHN1989,120613.59936523438
9015,SHN1990,55249.0
9016,SHN1991,35253.0
9017,SHN1992,98777.0
9018,SHN1993,157337.0
9019,SHN1994,39680.0
9020,SHN1995,377470.0
9021,SHN1996,1907991.0
9022,SHN1997,81022.0
9023,SHN1998,58279.0
9024,SHN1999,101073.0
9025,SHN2000,194691.0
9026,SHN2001,239374.0
9027,SHN2002,574201.0
9028,SHN2003,247965.0
9029,SHN2004,976879.0
9030,SHN2005,34822.0
9031,SHN2006,66075.0
9032,SHN2007,2400982.0
9033,SHN2008,1157990.0
9034,SHN2009,6446423.0
9035,SHN2010,125822.0
9036,SHN2011,439837.0
9037,SHN2012,107566.0
9038,SHN2013,820126.0
9039,SHN2014,382964.0
9040,SHN2015,137193.0
9041,SHN2016,29318.0
9042,SLB1970,185646.953125
9043,SLB1971,181174.96875
9044,SLB1972,202964.16772460938
9045,SLB1973,334163.2161254883
9046,SLB1974,107545.20343017578
9047,SLB1975,50499.010986328125
9048,SLB1976,87942.8359375
9049,SLB1977,54461.884765625
9050,SLB1978,42598.59765625
9051,SLB1979,1366125.8450927734
9052,SLB1980,38376.0048828125
9053,SLB1981,9502.084289550781
9054,SLB1982,1984577.7836914062
9055,SLB1983,772070.2770385742
9056,SLB1984,892362.8945922852
9057,SLB1985,261947.07250976562
9058,SLB1986,185250.81439208984
9059,SLB1987,786235.912109375
9060,SLB1988,1298735.4503173828
9061,SLB1989,102937.9453125
9062,SLB1990,371268.0
9063,SLB1991,115416.0
9064,SLB1992,199258.0
9065,SLB1993,3212569.0
9066,SLB1994,883600.0
9067,SLB1995,202563.0
9068,SLB1996,569624.0
9069,SLB1997,239338.0
9070,SLB1998,3124387.0
9071,SLB1999,187693.0
9072,SLB2000,1142912.0
9073,SLB2001,109941.0
9074,SLB2002,76756.0
9075,SLB2003,153441.0
9076,SLB2004,153119.0
9077,SLB2005,439202.0
9078,SLB2006,370051.0
9079,SLB2007,688614.0
9080,SLB2008,6612808.0
9081,SLB2009,1335793.0
9082,SLB2010,808688.0
9083,SLB2011,3339213.0
9084,SLB2012,7318087.0
9085,SLB2013,1273741.0
9086,SLB2014,1148153.0
9087,SLB2015,18316272.0
9088,SLB2016,10135987.0
9089,SLE1962,26187304.714660645
9090,SLE1963,35722572.43408203
9091,SLE1964,31912832.64178467
9092,SLE1965,93435143.3125
9093,SLE1966,83765972.71432495
9094,SLE1967,96928212.6821289
9095,SLE1968,107818610.97662354
9096,SLE1969,113699787.75927734
9097,SLE1970,29993515.753173828
9098,SLE1971,48852242.86593628
9099,SLE1972,54838694.84350586
9100,SLE1973,110431096.36491394
9101,SLE1974,94698009.60250854
9102,SLE1975,128889911.26757815
9103,SLE1976,124675864.80322264
9104,SLE1977,115469170.92456055
9105,SLE1978,100255573.00878906
9106,SLE1979,94133495.79467773
9107,SLE1980,92493553.48400879
9108,SLE1981,68401887.60766602
9109,SLE1982,58483841.83709717
9110,SLE1983,71228043.70361328
9111,SLE1984,102413826.81640625
9112,SLE1985,103856017.28027344
9113,SLE1986,96332555.95495605
9114,SLE1987,111930762.19567871
9115,SLE1988,144063091.95458984
9116,SLE1989,186055343.31933594
9117,SLE1990,176186599.0
9118,SLE1991,229327837.0
9119,SLE1992,290271321.0
9120,SLE1993,166455743.0
9121,SLE1994,175689136.0
9122,SLE1995,119697410.0
9123,SLE1996,123791180.0
9124,SLE1997,127872868.0
9125,SLE1998,72148571.0
9126,SLE1999,37536969.0
9127,SLE2000,17320756.0
9128,SLE2001,23368166.0
9129,SLE2002,39951354.0
9130,SLE2003,94193550.0
9131,SLE2004,128007941.0
9132,SLE2005,142049146.0
9133,SLE2006,181284062.0
9134,SLE2007,230633005.0
9135,SLE2008,212861401.0
9136,SLE2009,133154789.0
9137,SLE2010,199623797.0
9138,SLE2011,304284892.0
9139,SLE2012,787703497.0
9140,SLE2013,1673437118.0
9141,SLE2014,1990645609.0
9142,SLE2015,463190624.0
9143,SLE2016,394084707.0
9144,SLV1962,75984.87280273438
9145,SLV1963,5505086.572753906
9146,SLV1964,6105911.406097412
9147,SLV1965,5050619.387542725
9148,SLV1966,4735655.861083984
9149,SLV1967,9958740.097229004
9150,SLV1968,9320257.073028564
9151,SLV1969,9004048.278076172
9152,SLV1970,6821282.180206299
9153,SLV1971,6066080.656860351
9154,SLV1972,6148838.997192383
9155,SLV1973,10499955.267944336
9156,SLV1974,14875735.58178711
9157,SLV1975,16038274.366882324
9158,SLV1976,18090210.529693604
9159,SLV1977,18563036.789886475
9160,SLV1978,1430621.9040527344
9161,SLV1979,2207060.8592529297
9162,SLV1980,7488497.499755859
9163,SLV1981,785025.8198242188
9164,SLV1982,781816.1911621094
9165,SLV1983,6717738.125
9166,SLV1984,671777.9481201172
9167,SLV1985,2140755.484436035
9168,SLV1986,15072289.376403809
9169,SLV1987,24376917.73498535
9170,SLV1988,16513903.98071289
9171,SLV1989,23845225.150177002
9172,SLV1990,21060931.0
9173,SLV1991,29381573.0
9174,SLV1992,21605279.0
9175,SLV1993,30653592.0
9176,SLV1994,42613023.0
9177,SLV1995,44386131.0
9178,SLV1996,77658021.0
9179,SLV1997,100731795.0
9180,SLV1998,117284962.0
9181,SLV1999,112342772.0
9182,SLV2000,162692097.0
9183,SLV2001,153891090.0
9184,SLV2002,135171014.0
9185,SLV2003,134025839.0
9186,SLV2004,152324240.0
9187,SLV2005,192640334.0
9188,SLV2006,272277264.0
9189,SLV2007,330679515.0
9190,SLV2008,381678859.0
9191,SLV2009,220444373.0
9192,SLV2010,289950518.0
9193,SLV2011,417446063.0
9194,SLV2012,382085180.0
9195,SLV2013,372704051.0
9196,SLV2014,331044744.0
9197,SLV2015,337055341.0
9198,SLV2016,329247699.0
9199,SMR2000,497466.0
9200,SMR2001,584459.0
9201,SMR2002,1869486.0
9202,SMR2003,1827725.0
9203,SMR2004,2273439.0
9204,SMR2005,595585.0
9205,SMR2006,934667.0
9206,SMR2007,14156618.0
9207,SMR2008,18280518.0
9208,SMR2009,11651491.0
9209,SMR2010,9339845.0
9210,SMR2011,8920127.0
9211,SMR2012,8398322.0
9212,SMR2013,9682163.0
9213,SMR2014,10613978.0
9214,SMR2015,11224622.0
9215,SMR2016,7436728.0
9216,SOM1962,23005.994140625
9217,SOM1963,5583.0
9218,SOM1964,42927.95446777344
9219,SOM1965,67790.9921875
9220,SOM1966,97915.13623046875
9221,SOM1967,95912.0146484375
9222,SOM1968,240435.70849609375
9223,SOM1969,274640.9326171875
9224,SOM1970,190953.99169921875
9225,SOM1971,402670.0030517578
9226,SOM1972,145155.18157958984
9227,SOM1973,329944.70361328125
9228,SOM1974,1738959.9959716797
9229,SOM1975,266966.07666015625
9230,SOM1976,1872449.9973144531
9231,SOM1977,93747.05017089844
9232,SOM1978,22837.0
9233,SOM1979,4362347.288696289
9234,SOM1980,3473755.279296875
9235,SOM1981,51813.909240722656
9236,SOM1982,2192040.3532714844
9237,SOM1983,59149.976318359375
9238,SOM1984,128234.07818603516
9239,SOM1985,6011679.08203125
9240,SOM1986,522090.68908691406
9241,SOM1987,2474905.780395508
9242,SOM1988,624553.9653930664
9243,SOM1989,400976.65966796875
9244,SOM1990,987768.0
9245,SOM1991,691818.0
9246,SOM1992,1786344.0
9247,SOM1993,612674.0
9248,SOM1994,740834.0
9249,SOM1995,1261951.0
9250,SOM1996,134650.0
9251,SOM1997,2102937.0
9252,SOM1998,3927919.0
9253,SOM1999,779559.0
9254,SOM2000,567277.0
9255,SOM2001,1092397.0
9256,SOM2002,1451332.0
9257,SOM2003,1008655.0
9258,SOM2004,833898.0
9259,SOM2005,729966.0
9260,SOM2006,5153051.0
9261,SOM2007,5397551.0
9262,SOM2008,1083280.0
9263,SOM2009,472625.0
9264,SOM2010,215874.0
9265,SOM2011,1043742.0
9266,SOM2012,455995.0
9267,SOM2013,1006222.0
9268,SOM2014,1499692.0
9269,SOM2015,1154323.0
9270,SOM2016,656433.0
9271,SPM1962,17194.11199951172
9272,SPM1963,0.0
9273,SPM1964,7510.9864501953125
9274,SPM1965,15268.000427246096
9275,SPM1966,14114.959533691406
9276,SPM1967,431589.16174316406
9277,SPM1968,8423.988891601562
9278,SPM1969,9572.166931152344
9279,SPM1970,635948.2611083984
9280,SPM1971,60851.26611328125
9281,SPM1972,7186.993896484376
9282,SPM1973,3127.956298828125
9283,SPM1974,76116.94946289062
9284,SPM1975,41025.87023925781
9285,SPM1976,391607.3125
9286,SPM1977,447776.38671875
9287,SPM1978,431234.02517700195
9288,SPM1979,64459.07189941406
9289,SPM1980,1125175.1588134766
9290,SPM1981,5156413.01373291
9291,SPM1982,1414897.2690429688
9292,SPM1983,9222746.954833984
9293,SPM1984,31899.3076171875
9294,SPM1985,1257604.9040527344
9295,SPM1986,25603.0146484375
9296,SPM1987,5111533.1162109375
9297,SPM1988,802283.2595214844
9298,SPM1989,1287751.1375732422
9299,SPM1990,87592.0
9300,SPM1991,65955.0
9301,SPM1992,39494.0
9302,SPM1993,18940.0
9303,SPM1994,592022.0
9304,SPM1995,107309.0
9305,SPM1996,1517506.0
9306,SPM1997,4595385.0
9307,SPM1998,2460905.0
9308,SPM1999,41689.0
9309,SPM2000,212250.0
9310,SPM2001,70392.0
9311,SPM2002,41375.0
9312,SPM2003,50588.0
9313,SPM2004,173880.0
9314,SPM2005,89744.0
9315,SPM2006,1494539.0
9316,SPM2007,322793.0
9317,SPM2008,93838.0
9318,SPM2009,113168.0
9319,SPM2010,140125.0
9320,SPM2011,12767.0
9321,SPM2012,350991.0
9322,SPM2013,992568.0
9323,SPM2014,6519.0
9324,SPM2015,53323.0
9325,SPM2016,627056.0
9326,SRB2005,0.0
9327,SRB2006,1945447607.0
9328,SRB2007,2361224761.0
9329,SRB2008,2909506305.0
9330,SRB2009,1539087879.0
9331,SRB2010,2296358097.0
9332,SRB2011,2756534758.0
9333,SRB2012,1774769490.0
9334,SRB2013,2039801735.0
9335,SRB2014,1982562531.0
9336,SRB2015,1645005734.0
9337,SRB2016,1698726112.0
9338,SSD2012,611439753.0
9339,SSD2013,2344992434.0
9340,SSD2014,4174274288.0
9341,SSD2015,2210973018.0
9342,SSD2016,1388590476.0
9343,STP1962,8930.0
9344,STP1969,15950.0
9345,STP1970,25195.0029296875
9346,STP1971,28576.001953125
9347,STP1972,35593.23620605469
9348,STP1973,11484.996215820312
9349,STP1974,80777.330078125
9350,STP1975,31694.23828125
9351,STP1976,15854.668701171875
9352,STP1977,30623.0
9353,STP1978,924.9967651367188
9354,STP1979,163901.95703125
9355,STP1980,83137.29858398438
9356,STP1981,1068.75
9357,STP1982,49186.0703125
9358,STP1983,26125.735595703125
9359,STP1984,71709.4672241211
9360,STP1985,87345.98388671875
9361,STP1986,116972.876953125
9362,STP1987,0.0
9363,STP1988,211799.0848388672
9364,STP1989,14212.336181640625
9365,STP1990,115673.0
9366,STP1991,0.0
9367,STP1992,441159.0
9368,STP1993,2566.0
9369,STP1994,68451.0
9370,STP1995,32072.0
9371,STP1996,321074.0
9372,STP1997,8135283.0
9373,STP1998,35309.0
9374,STP1999,1858119.0
9375,STP2000,172297.0
9376,STP2001,80419.0
9377,STP2002,68641.0
9378,STP2003,1370737.0
9379,STP2004,1399835.0
9380,STP2005,134035.0
9381,STP2006,124799.0
9382,STP2007,1326393.0
9383,STP2008,231318.0
9384,STP2009,363240.0
9385,STP2010,354359.0
9386,STP2011,247457.0
9387,STP2012,432699.0
9388,STP2013,429400.0
9389,STP2014,298166.0
9390,STP2015,198351.0
9391,STP2016,307236.0
9392,SUN1962,635500990.4442139
9393,SUN1963,865817913.0865479
9394,SUN1964,988359530.407959
9395,SUN1965,1152978208.150879
9396,SUN1966,1322098580.7391357
9397,SUN1967,1400606813.644928
9398,SUN1968,1955052993.8410645
9399,SUN1969,2117755070.6204834
9400,SUN1970,2218174480.1187744
9401,SUN1971,2489163000.26416
9402,SUN1972,2839271916.9279785
9403,SUN1973,4261196947.331543
9404,SUN1974,6912941506.171387
9405,SUN1975,8214689272.480347
9406,SUN1976,10522924717.392334
9407,SUN1977,11662557085.070312
9408,SUN1978,8879256843.921204
9409,SUN1979,13684916037.40918
9410,SUN1980,20595233843.067017
9411,SUN1981,22215444666.027344
9412,SUN1982,24940221569.489136
9413,SUN1983,26649344458.755127
9414,SUN1984,30649157956.97461
9415,SUN1985,32534398918.039062
9416,SUN1986,25867659712.94629
9417,SUN1987,33333287589.658203
9418,SUN1988,25960831314.807556
9419,SUN1989,33611094834.135742
9420,SUN1990,27369894065.0
9421,SUN1991,24580640073.0
9422,SUR1962,34197017.40344238
9423,SUR1963,33576869.17657471
9424,SUR1964,38075026.0738678
9425,SUR1965,39264439.86608887
9426,SUR1966,73925362.29248047
9427,SUR1967,68271118.10894775
9428,SUR1968,71582903.78878784
9429,SUR1969,79622663.20703125
9430,SUR1970,96851545.02716064
9431,SUR1971,102309371.0222168
9432,SUR1972,94773426.1394043
9433,SUR1973,129554647.06918335
9434,SUR1974,132047740.38031006
9435,SUR1975,145054951.2175598
9436,SUR1976,139822955.7748413
9437,SUR1977,168019160.03186035
9438,SUR1978,316912703.9863281
9439,SUR1979,318803670.5722656
9440,SUR1980,391137643.9716797
9441,SUR1981,355263829.24121094
9442,SUR1982,283375626.42529297
9443,SUR1983,255875255.91015625
9444,SUR1984,244075845.921875
9445,SUR1985,221607424.60876465
9446,SUR1986,224575274.00341797
9447,SUR1987,250637052.7739868
9448,SUR1988,298174903.83587646
9449,SUR1989,386862721.60491943
9450,SUR1990,460725022.0
9451,SUR1991,312297449.0
9452,SUR1992,318966079.0
9453,SUR1993,290957793.0
9454,SUR1994,254808104.0
9455,SUR1995,334182634.0
9456,SUR1996,354340440.0
9457,SUR1997,364744930.0
9458,SUR1998,373468796.0
9459,SUR1999,397577698.0
9460,SUR2000,357798615.0
9461,SUR2001,357932577.0
9462,SUR2002,311876452.0
9463,SUR2003,344611876.0
9464,SUR2004,510386634.0
9465,SUR2005,486186396.0
9466,SUR2006,631714377.0
9467,SUR2007,722556606.0
9468,SUR2008,660270531.0
9469,SUR2009,320817861.0
9470,SUR2010,317728843.0
9471,SUR2011,516400240.0
9472,SUR2012,414763178.0
9473,SUR2013,285769621.0
9474,SUR2014,510178692.0
9475,SUR2015,293124957.0
9476,SUR2016,80590343.0
9477,SVK1993,1181440304.0
9478,SVK1994,1877965200.0
9479,SVK1995,2524982904.0
9480,SVK1996,2066429633.0
9481,SVK1997,2413326572.0
9482,SVK1998,2301737627.0
9483,SVK1999,2033332929.0
9484,SVK2000,2559895887.0
9485,SVK2001,2576138917.0
9486,SVK2002,3039625193.0
9487,SVK2003,3623977611.0
9488,SVK2004,4975881931.0
9489,SVK2005,5739978046.0
9490,SVK2006,7047441375.0
9491,SVK2007,8526298043.0
9492,SVK2008,10687280624.0
9493,SVK2009,7123368416.0
9494,SVK2010,8555384032.0
9495,SVK2011,11509973065.0
9496,SVK2012,11281276168.0
9497,SVK2013,10289499171.0
9498,SVK2014,9903287787.0
9499,SVK2015,7664905768.0
9500,SVK2016,7672503290.0
9501,SVN1992,547816461.0
9502,SVN1993,728219232.0
9503,SVN1994,648006525.0
9504,SVN1995,826657980.0
9505,SVN1996,802598457.0
9506,SVN1997,805883059.0
9507,SVN1998,839065809.0
9508,SVN1999,820449581.0
9509,SVN2000,885043329.0
9510,SVN2001,941780427.0
9511,SVN2002,984087200.0
9512,SVN2003,1196575724.0
9513,SVN2004,1530707073.0
9514,SVN2005,1905814690.0
9515,SVN2006,2494872149.0
9516,SVN2007,3167067096.0
9517,SVN2008,3521073987.0
9518,SVN2009,2104718521.0
9519,SVN2010,2883903181.0
9520,SVN2011,3831644679.0
9521,SVN2012,3819693239.0
9522,SVN2013,4219511178.0
9523,SVN2014,4172463191.0
9524,SVN2015,3507050329.0
9525,SVN2016,3594722361.0
9526,SWE1962,699690780.8961449
9527,SWE1963,892714746.0142822
9528,SWE1964,1040209619.8464966
9529,SWE1965,1128081224.1184998
9530,SWE1966,955864220.9119263
9531,SWE1967,1156953023.3436584
9532,SWE1968,1354706613.2530823
9533,SWE1969,1493486927.0904846
9534,SWE1970,1595744079.383789
9535,SWE1971,1372607421.066162
9536,SWE1972,1897160529.6914065
9537,SWE1973,2575006086.3638916
9538,SWE1974,3361847457.38385
9539,SWE1975,3414373789.993164
9540,SWE1976,2635392146.850952
9541,SWE1977,2822789285.4279785
