,map,res_exp1
6272,MAR1965,1580659.5551757812
6273,MAR1966,690512.3951416014
6274,MAR1967,963012.6984863281
6275,MAR1968,1960140.8815917969
6276,MAR1969,579467.7368164061
6277,MAR1970,1538945.1592712402
6278,MAR1971,947333.2923583983
6279,MAR1972,855227.7290039062
6280,MAR1973,5417576.015625
6281,MAR1974,14865636.460205078
6282,MAR1975,13794782.75
6283,MAR1976,15640035.578125
6284,MAR1977,17962979.53149414
6285,MAR1978,16741625.484375
6286,MAR1979,64243967.5
6287,MAR1980,110012594.125
6288,MAR1981,99296939.46856691
6289,MAR1982,68142949.72619629
6290,MAR1983,98809377.1875
6291,MAR1984,90400506.3984375
6292,MAR1985,71637522.69970703
6293,MAR1986,42785358.875
6294,MAR1987,79425021.0
6295,MAR1988,61798784.6953125
6296,MAR1989,96665041.98815918
6297,MAR1990,153080936.0
6298,MAR1991,100873908.0
6299,MAR1992,139596957.0
6300,MAR1993,104801050.0
6301,MAR1994,95809901.0
6302,MAR1995,93864751.0
6303,MAR1996,100741133.0
6304,MAR1997,112105392.0
6305,MAR1998,172001623.0
6306,MAR1999,250220141.0
6307,MAR2000,324015482.0
6308,MAR2001,336475187.0
6309,MAR2002,265804324.0
6310,MAR2003,298640584.0
6311,MAR2004,555184940.0
6312,MAR2005,700614362.0
6313,MAR2006,571188786.0
6314,MAR2007,667961442.0
6315,MAR2008,866286672.0
6316,MAR2009,519926212.0
6317,MAR2010,839421588.0
6318,MAR2011,977610488.0
6319,MAR2012,1125936461.0
6320,MAR2013,1583219982.0
6321,MAR2014,1162180608.0
6322,MAR2015,553460508.0
6323,MAR2016,251169525.0
6324,MDA1992,10650753.0
6325,MDA1993,87215.0
6326,MDA1994,847791.0
6327,MDA1995,85002.0
6328,MDA1996,181471.0
6329,MDA1997,255357.0
6330,MDA1998,15869394.0
6331,MDA1999,208339.0
6332,MDA2000,329113.0
6333,MDA2001,94888.0
6334,MDA2002,281472.0
6335,MDA2003,440873.0
6336,MDA2004,1328216.0
6337,MDA2005,1123219.0
6338,MDA2006,5765341.0
6339,MDA2007,2047503.0
6340,MDA2008,3492515.0
6341,MDA2009,4917302.0
6342,MDA2010,7596848.0
6343,MDA2011,13704720.0
6344,MDA2012,14337853.0
6345,MDA2013,21180074.0
6346,MDA2014,13664931.0
6347,MDA2015,9551768.0
6348,MDA2016,7606610.0
6349,MDG1962,12648.263732910156
6350,MDG1963,5701.0
6351,MDG1964,6287.007080078125
6352,MDG1965,7000.5748291015625
6353,MDG1966,1198963.3857803345
6354,MDG1967,3501737.5544433594
6355,MDG1968,2733792.9381713867
6356,MDG1969,3623445.4684448238
6357,MDG1970,4137383.7080078125
6358,MDG1971,3548921.7568359375
6359,MDG1972,4268616.123779297
6360,MDG1973,6644065.302734375
6361,MDG1974,19346777.970703125
6362,MDG1975,27902218.247436523
6363,MDG1976,27223689.8125
6364,MDG1977,16233875.669433596
6365,MDG1978,6232754.748046875
6366,MDG1979,14016992.78112793
6367,MDG1980,16161410.326049805
6368,MDG1981,9557164.501708984
6369,MDG1982,11082614.0078125
6370,MDG1983,8574266.625
6371,MDG1984,804795.9296569823
6372,MDG1985,555903.78125
6373,MDG1986,7644940.639648437
6374,MDG1987,116057.841796875
6375,MDG1988,33213.21875
6376,MDG1989,83062.9921875
6377,MDG1990,30373618.0
6378,MDG1991,6546195.0
6379,MDG1992,8389887.0
6380,MDG1993,5442440.0
6381,MDG1994,4709895.0
6382,MDG1995,11997703.0
6383,MDG1996,15865239.0
6384,MDG1997,22520625.0
6385,MDG1998,17354312.0
6386,MDG1999,19229341.0
6387,MDG2000,33802925.0
6388,MDG2001,39072000.0
6389,MDG2002,16781680.0
6390,MDG2003,21521698.0
6391,MDG2004,15059965.0
6392,MDG2005,32106749.0
6393,MDG2006,38251324.0
6394,MDG2007,14585876.0
6395,MDG2008,68469078.0
6396,MDG2009,23061261.0
6397,MDG2010,40192347.0
6398,MDG2011,22400957.0
6399,MDG2012,21815623.0
6400,MDG2013,20870477.0
6401,MDG2014,26667530.0
6402,MDG2015,19243827.0
6403,MDG2016,27589968.0
6404,MDV1962,0.0
6405,MDV1963,0.0
6406,MDV1964,0.0
6407,MDV1965,0.0
6408,MDV1966,0.0
6409,MDV1969,0.0
6410,MDV1970,20236.00048828125
6411,MDV1971,0.0
6412,MDV1972,0.0
6413,MDV1973,1811.99853515625
6414,MDV1974,0.0
6415,MDV1975,0.0
6416,MDV1976,0.0
6417,MDV1977,0.0
6418,MDV1978,0.0
6419,MDV1979,0.0
6420,MDV1980,84926.0703125
6421,MDV1981,5012.9970703125
6422,MDV1982,0.0
6423,MDV1983,0.0
6424,MDV1984,0.0
6425,MDV1985,3839.99853515625
6426,MDV1986,3002.000732421875
6427,MDV1987,0.0
6428,MDV1988,0.0
6429,MDV1989,0.0
6430,MDV1990,23750.0
6431,MDV1991,0.0
6432,MDV1992,0.0
6433,MDV1993,0.0
6434,MDV1994,2262.0
6435,MDV1995,0.0
6436,MDV1996,113525.0
6437,MDV1997,0.0
6438,MDV1998,0.0
6439,MDV1999,0.0
6440,MDV2000,1885.0
6441,MDV2001,106.0
6442,MDV2002,0.0
6443,MDV2003,7588.0
6444,MDV2004,1708.0
6445,MDV2005,16502.0
6446,MDV2006,361.0
6447,MDV2007,13701.0
6448,MDV2008,0.0
6449,MDV2009,0.0
6450,MDV2010,36939322.0
6451,MDV2011,11640907.0
6452,MDV2012,4872.0
6453,MDV2013,27297.0
6454,MDV2014,295088.0
6455,MDV2015,1292824.0
6456,MDV2016,66736520.0
6457,MEX1962,55939118.34814454
6458,MEX1963,37186823.78125
6459,MEX1964,41959422.06225586
6460,MEX1965,80394491.79345703
6461,MEX1966,75331832.64794922
6462,MEX1967,61646621.44140625
6463,MEX1968,61377342.26660156
6464,MEX1969,64172756.58984375
6465,MEX1970,60843141.88476562
6466,MEX1971,28202497.478515625
6467,MEX1972,22678844.65606689
6468,MEX1973,26400312.75
6469,MEX1974,146111210.109375
6470,MEX1975,456315978.2832031
6471,MEX1976,554443830.265625
6472,MEX1977,948878450.7587893
6473,MEX1978,1600244382.75
6474,MEX1979,3439225503.875
6475,MEX1980,8479043454.757811
6476,MEX1981,12048817241.921877
6477,MEX1982,13818964920.03125
6478,MEX1983,15253081374.171875
6479,MEX1984,14970227127.109375
6480,MEX1985,14074557222.0
6481,MEX1986,6982767121.125
6482,MEX1987,8416739816.25
6483,MEX1988,6533359783.484375
6484,MEX1989,7291037739.2421875
6485,MEX1990,9421507968.0
6486,MEX1991,8035736100.0
6487,MEX1992,8037625070.0
6488,MEX1993,7706366269.0
6489,MEX1994,7175999264.0
6490,MEX1995,7983754444.0
6491,MEX1996,9990720198.0
6492,MEX1997,11195134358.0
6493,MEX1998,7241007473.0
6494,MEX1999,9574390717.0
6495,MEX2000,16642164373.0
6496,MEX2001,13535803524.0
6497,MEX2002,15274978901.0
6498,MEX2003,19279672523.0
6499,MEX2004,24399356266.0
6500,MEX2005,32404982508.0
6501,MEX2006,39383865343.0
6502,MEX2007,42590227361.0
6503,MEX2008,51243953294.0
6504,MEX2009,29359807276.0
6505,MEX2010,39137812225.0
6506,MEX2011,54000908215.0
6507,MEX2012,51672852880.0
6508,MEX2013,47389850922.0
6509,MEX2014,43589538924.0
6510,MEX2015,23339159266.0
6511,MEX2016,18004516424.0
6512,MHL1992,0.0
6513,MHL1993,0.0
6514,MHL1994,0.0
6515,MHL1995,0.0
6516,MHL1996,0.0
6517,MHL1997,0.0
6518,MHL1998,0.0
6519,MHL1999,0.0
6520,MHL2000,2218446.0
6521,MHL2001,4913.0
6522,MHL2002,827.0
6523,MHL2003,18434714.0
6524,MHL2004,35422948.0
6525,MHL2005,26937.0
6526,MHL2006,0.0
6527,MHL2007,14840320.0
6528,MHL2008,745406.0
6529,MHL2009,47124344.0
6530,MHL2010,1056279.0
6531,MHL2011,0.0
6532,MHL2012,0.0
6533,MHL2013,130233.0
6534,MHL2014,2959.0
6535,MHL2015,392546.0
6536,MHL2016,0.0
6537,MKD1993,2981459.0
6538,MKD1994,2468723.0
6539,MKD1995,5529692.0
6540,MKD1996,11706816.0
6541,MKD1997,14274955.0
6542,MKD1998,11899488.0
6543,MKD1999,17454103.0
6544,MKD2000,47655491.0
6545,MKD2001,35444841.0
6546,MKD2002,20957289.0
6547,MKD2003,66608053.0
6548,MKD2004,62434436.0
6549,MKD2005,131669528.0
6550,MKD2006,145936763.0
6551,MKD2007,126815520.0
6552,MKD2008,22721258.0
6553,MKD2009,24433495.0
6554,MKD2010,162935323.0
6555,MKD2011,243714201.0
6556,MKD2012,162383781.0
6557,MKD2013,87419596.0
6558,MKD2014,69207785.0
6559,MKD2015,35806369.0
6560,MKD2016,40434457.0
6561,MLI1962,1401.280029296875
6562,MLI1963,11215.123046875
6563,MLI1964,0.0
6564,MLI1965,0.0
6565,MLI1966,4129.000305175781
6566,MLI1967,0.0
6567,MLI1968,0.0
6568,MLI1969,6912.389892578125
6569,MLI1970,41059.98889160156
6570,MLI1971,60299.888916015625
6571,MLI1972,0.0
6572,MLI1973,0.0
6573,MLI1974,927812.4392089844
6574,MLI1975,37543.9765625
6575,MLI1976,2432.99951171875
6576,MLI1977,5915.0
6577,MLI1978,358710.8525390625
6578,MLI1979,7250120.0
6579,MLI1980,972.0084838867188
6580,MLI1981,468447.876953125
6581,MLI1982,0.0
6582,MLI1983,78479.640625
6583,MLI1984,0.0
6584,MLI1985,0.0
6585,MLI1986,0.0
6586,MLI1987,3368.83984375
6587,MLI1988,14622.9990234375
6588,MLI1989,263038.96313476557
6589,MLI1990,69881.0
6590,MLI1991,0.0
6591,MLI1992,5700.0
6592,MLI1993,0.0
6593,MLI1994,0.0
6594,MLI1995,0.0
6595,MLI1996,446556.0
6596,MLI1997,123446.0
6597,MLI1998,21508.0
6598,MLI1999,55659.0
6599,MLI2000,956625.0
6600,MLI2001,4163043.0
6601,MLI2002,5892438.0
6602,MLI2003,3498559.0
6603,MLI2004,3002508.0
6604,MLI2005,3964078.0
6605,MLI2006,5994667.0
6606,MLI2007,4381168.0
6607,MLI2008,12034930.0
6608,MLI2009,40758.0
6609,MLI2010,54201464.0
6610,MLI2011,59711603.0
6611,MLI2012,11029254.0
6612,MLI2013,198908.0
6613,MLI2014,656380.0
6614,MLI2015,1194156.0
6615,MLI2016,4531418.0
6616,MLT1962,776207.1171875
6617,MLT1963,5968.00390625
6618,MLT1964,413214.66943359375
6619,MLT1965,153795.04968261722
6620,MLT1966,159574.00659179688
6621,MLT1967,30704.389404296875
6622,MLT1968,213296.79028320312
6623,MLT1969,325723.7578125
6624,MLT1970,196515.4814453125
6625,MLT1971,0.0
6626,MLT1972,212200.197265625
6627,MLT1973,5439996.177734375
6628,MLT1974,44325265.10534668
6629,MLT1975,119809.2236328125
6630,MLT1976,2086782.0477905273
6631,MLT1977,265350.99658203125
6632,MLT1978,6391379.484375
6633,MLT1979,4459794.622924805
6634,MLT1980,6380650.328613281
6635,MLT1981,257752.01171875
6636,MLT1982,5682755.533203125
6637,MLT1983,320016.0010986328
6638,MLT1984,15226578.505859375
6639,MLT1985,22781398.721557617
6640,MLT1986,5862368.6875
6641,MLT1987,4691280.904541015
6642,MLT1988,8249978.918701173
6643,MLT1989,4523116.329956055
6644,MLT1990,26094011.0
6645,MLT1991,33947303.0
6646,MLT1992,16169658.0
6647,MLT1993,32095934.0
6648,MLT1994,66336621.0
6649,MLT1995,91527567.0
6650,MLT1996,58496291.0
6651,MLT1997,16222468.0
6652,MLT1998,37053630.0
6653,MLT1999,55238589.0
6654,MLT2000,140015277.0
6655,MLT2001,85161180.0
6656,MLT2002,77431522.0
6657,MLT2003,71515235.0
6658,MLT2004,88836105.0
6659,MLT2005,106097205.0
6660,MLT2006,448749173.0
6661,MLT2007,702504370.0
6662,MLT2008,1335368498.0
6663,MLT2009,859879102.0
6664,MLT2010,1308205781.0
6665,MLT2011,956876411.0
6666,MLT2012,1089412570.0
6667,MLT2013,1174834462.0
6668,MLT2014,990295582.0
6669,MLT2015,862678011.0
6670,MLT2016,673315800.0
6671,MMR1962,1327515.0059204102
6672,MMR1963,1316413.9954833984
6673,MMR1964,730648.5625
6674,MMR1965,1814858.5625
6675,MMR1966,971803.250732422
6676,MMR1967,791686.9691162109
6677,MMR1968,2199107.044128418
6678,MMR1969,1106232.375
6679,MMR1970,1447540.1171875
6680,MMR1971,2503281.75390625
6681,MMR1972,3274915.921752929
6682,MMR1973,3504859.0
6683,MMR1974,2359277.0
6684,MMR1975,5517216.75
6685,MMR1976,3073518.140625
6686,MMR1977,5246385.953125
6687,MMR1978,5507763.251953125
6688,MMR1979,31908120.40625
6689,MMR1980,39094608.0
6690,MMR1981,20715431.78125
6691,MMR1982,16010862.90625
6692,MMR1983,13649543.625
6693,MMR1984,7623404.0
6694,MMR1985,5637952.4921875
6695,MMR1986,2664583.9921875
6696,MMR1987,2891632.0
6697,MMR1988,2781396.3232421875
6698,MMR1989,4632170.9375
6699,MMR1990,2902167.0
6700,MMR1991,2457211.0
6701,MMR1992,1120331.0
6702,MMR1993,10834402.0
6703,MMR1994,1466824.0
6704,MMR1995,2161566.0
6705,MMR1996,2590804.0
6706,MMR1997,2181146.0
6707,MMR1998,532843.0
6708,MMR1999,482581.0
6709,MMR2000,108638309.0
6710,MMR2001,685702544.0
6711,MMR2002,766942203.0
6712,MMR2003,710082898.0
6713,MMR2004,1079742069.0
6714,MMR2005,1561056022.0
6715,MMR2006,2096483291.0
6716,MMR2007,2118652844.0
6717,MMR2008,3186449748.0
6718,MMR2009,2578009636.0
6719,MMR2010,2674519375.0
6720,MMR2011,3062286109.0
6721,MMR2012,3422755960.0
6722,MMR2013,4116553623.0
6723,MMR2014,5927729947.0
6724,MMR2015,5666052760.0
6725,MMR2016,3733641444.0
6726,MNE2006,291874.0
6727,MNE2007,6376828.0
6728,MNE2008,11643961.0
6729,MNE2009,6312684.0
6730,MNE2010,14256476.0
6731,MNE2011,14553069.0
6732,MNE2012,13944138.0
6733,MNE2013,11413992.0
6734,MNE2014,24403330.0
6735,MNE2015,5124989.0
6736,MNE2016,4012570.0
6737,MNG1962,0.0
6738,MNG1963,0.0
6739,MNG1964,0.0
6740,MNG1965,0.0
6741,MNG1966,0.0
6742,MNG1967,0.0
6743,MNG1968,0.0
6744,MNG1969,0.0
6745,MNG1970,0.0
6746,MNG1971,0.0
6747,MNG1972,0.0
6748,MNG1973,1328.0999755859375
6749,MNG1974,0.0
6750,MNG1975,0.0
6751,MNG1976,0.0
6752,MNG1977,0.0
6753,MNG1978,70777.9375
6754,MNG1979,2161782.25
6755,MNG1980,0.0
6756,MNG1981,0.0
6757,MNG1982,0.0
6758,MNG1983,0.0
6759,MNG1984,0.0
6760,MNG1985,0.0
6761,MNG1986,5289.60009765625
6762,MNG1987,0.0
6763,MNG1988,0.0
6764,MNG1989,0.0
6765,MNG1990,475911.0
6766,MNG1991,0.0
6767,MNG1992,0.0
6768,MNG1993,0.0
6769,MNG1994,0.0
6770,MNG1995,2892103.0
6771,MNG1996,0.0
6772,MNG1997,993.0
6773,MNG1998,518202.0
6774,MNG1999,1325098.0
6775,MNG2000,2564121.0
6776,MNG2001,1606762.0
6777,MNG2002,2850988.0
6778,MNG2003,4358198.0
6779,MNG2004,6375586.0
6780,MNG2005,8417897.0
6781,MNG2006,24902213.0
6782,MNG2007,54584404.0
6783,MNG2008,104299196.0
6784,MNG2009,115750888.0
6785,MNG2010,163406295.0
6786,MNG2011,226888918.0
6787,MNG2012,412401050.0
6788,MNG2013,489630359.0
6789,MNG2014,704837252.0
6790,MNG2015,378476932.0
6791,MNG2016,293951639.0
6792,MNP1992,0.0
6793,MNP1993,80344.0
6794,MNP1994,0.0
6795,MNP1995,1462.0
6796,MNP1996,16490.0
6797,MNP1997,1381942.0
6798,MNP1998,3469.0
6799,MNP1999,30313.0
6800,MNP2000,0.0
6801,MNP2001,0.0
6802,MNP2002,0.0
6803,MNP2003,15661.0
6804,MNP2004,10178.0
6805,MNP2005,0.0
6806,MNP2006,0.0
6807,MNP2007,0.0
6808,MNP2008,861.0
6809,MNP2009,1312.0
6810,MNP2010,35252.0
6811,MNP2011,3463.0
6812,MNP2012,139.0
6813,MNP2013,1477.0
6814,MNP2014,0.0
6815,MNP2015,0.0
6816,MNP2016,1117.0
6817,MOZ1962,432607.125
6818,MOZ1963,420818.09375
6819,MOZ1964,1152191.28125
6820,MOZ1965,2775698.220703125
6821,MOZ1966,2353358.6866455073
6822,MOZ1967,2108470.765625
6823,MOZ1968,3844951.23046875
6824,MOZ1969,2273718.013671875
6825,MOZ1970,1564029.3566589355
6826,MOZ1971,2719569.132080078
6827,MOZ1972,2434506.637939453
6828,MOZ1973,4773036.127807617
6829,MOZ1974,7251920.267578125
6830,MOZ1975,2384846.262451172
6831,MOZ1976,2776660.548339844
6832,MOZ1977,5731120.9580078125
6833,MOZ1978,9376298.4375
6834,MOZ1979,6511429.23828125
6835,MOZ1980,7091041.123046875
6836,MOZ1981,103660.00390625
6837,MOZ1982,1013743.0009765624
6838,MOZ1983,12991410.067382812
6839,MOZ1984,1371498.90625
6840,MOZ1985,18302223.03125
6841,MOZ1986,3212211.1875
6842,MOZ1987,10899768.0
6843,MOZ1988,127551.984375
6844,MOZ1989,46297.0
6845,MOZ1990,2502504.0
6846,MOZ1991,7915685.0
6847,MOZ1992,188242.0
6848,MOZ1993,11580.0
6849,MOZ1994,773188.0
6850,MOZ1995,159046.0
6851,MOZ1996,1753043.0
6852,MOZ1997,9132010.0
6853,MOZ1998,179157.0
6854,MOZ1999,3247583.0
6855,MOZ2000,6786150.0
6856,MOZ2001,9497.0
6857,MOZ2002,20941585.0
6858,MOZ2003,3021464.0
6859,MOZ2004,58605904.0
6860,MOZ2005,84243183.0
6861,MOZ2006,149682356.0
6862,MOZ2007,314545773.0
6863,MOZ2008,301045939.0
6864,MOZ2009,317272543.0
6865,MOZ2010,287024007.0
6866,MOZ2011,550919617.0
6867,MOZ2012,749314943.0
6868,MOZ2013,1207222436.0
6869,MOZ2014,763981872.0
6870,MOZ2015,567497064.0
6871,MOZ2016,410933310.0
6872,MRT1962,0.0
6873,MRT1963,1754.0
6874,MRT1964,139931.0
6875,MRT1965,108168.19482421876
6876,MRT1966,13276.996643066406
6877,MRT1967,21846.00039672852
6878,MRT1968,8473.983520507812
6879,MRT1969,2046.0
6880,MRT1970,57783.387145996094
6881,MRT1971,1089393.0
6882,MRT1972,3225.99560546875
6883,MRT1973,2555787.0
6884,MRT1974,0.0
6885,MRT1975,2059896.0009765625
6886,MRT1976,2604.696044921875
6887,MRT1977,0.0
6888,MRT1978,90617.9765625
6889,MRT1979,0.0
6890,MRT1980,27055.4970703125
6891,MRT1981,61709541.625
6892,MRT1982,161916.0
6893,MRT1983,6966954.5
6894,MRT1984,15529883.0
6895,MRT1985,2197963.0
6896,MRT1986,0.0
6897,MRT1987,27163858.375
6898,MRT1988,15424007.0
6899,MRT1989,6422494.9375
6900,MRT1990,10372986.0
6901,MRT1991,12263797.0
6902,MRT1992,197734.0
6903,MRT1993,3544703.0
6904,MRT1994,1427721.0
6905,MRT1995,1368826.0
6906,MRT1996,3254969.0
6907,MRT1997,0.0
6908,MRT1998,9705.0
6909,MRT1999,17811.0
6910,MRT2000,0.0
6911,MRT2001,6875.0
6912,MRT2002,8357.0
6913,MRT2003,93437.0
6914,MRT2004,30460.0
6915,MRT2005,15004.0
6916,MRT2006,542925993.0
6917,MRT2007,308734145.0
6918,MRT2008,412674806.0
6919,MRT2009,228417005.0
6920,MRT2010,130034205.0
6921,MRT2011,141735753.0
6922,MRT2012,202341207.0
6923,MRT2013,239671946.0
6924,MRT2014,197508513.0
6925,MRT2015,48144405.0
6926,MRT2016,82234294.0
6927,MSR1970,0.0
6928,MSR1971,0.0
6929,MSR1972,94804.181640625
6930,MSR1973,18841.011962890625
6931,MSR1974,454358.8024902344
6932,MSR1975,1500896.2807617188
6933,MSR1976,2510575.25
6934,MSR1977,2119858.0
6935,MSR1978,691252.0
6936,MSR1979,2049585.625
6937,MSR1980,10219.6611328125
6938,MSR1981,703593.9375
6939,MSR1982,6356567.004394531
6940,MSR1983,0.0
6941,MSR1984,38008.0
6942,MSR1985,2786769.78515625
6943,MSR1986,0.0
6944,MSR1987,0.0
6945,MSR1988,2084.9951171875
6946,MSR1989,0.0
6947,MSR1990,0.0
6948,MSR1991,0.0
6949,MSR1992,0.0
6950,MSR1993,0.0
6951,MSR1994,0.0
6952,MSR1995,0.0
6953,MSR1996,1039135.0
6954,MSR1997,0.0
6955,MSR1998,0.0
6956,MSR1999,0.0
6957,MSR2000,17160.0
6958,MSR2001,0.0
6959,MSR2002,0.0
6960,MSR2003,0.0
6961,MSR2004,0.0
6962,MSR2005,0.0
6963,MSR2006,0.0
6964,MSR2007,0.0
6965,MSR2008,0.0
6966,MSR2009,0.0
6967,MSR2010,0.0
6968,MSR2011,0.0
6969,MSR2012,0.0
6970,MSR2013,0.0
6971,MSR2014,0.0
6972,MSR2015,0.0
6973,MSR2016,0.0
6974,MTQ1962,0.0
6975,MTQ1963,6865.48486328125
6976,MTQ1964,0.0
6977,MTQ1965,0.0
6978,MTQ1966,21009.0
6979,MTQ1967,1602.0
6980,MTQ1968,16846.067260742188
6981,MTQ1969,9306.999755859375
6982,MTQ1970,3586.0
6983,MTQ1971,109332.0
6984,MTQ1972,3211571.0
6985,MTQ1973,5742214.865234375
6986,MTQ1974,12239990.155639647
6987,MTQ1975,21046868.876342773
6988,MTQ1976,6198599.126953125
6989,MTQ1977,7534960.063293458
6990,MTQ1978,11565992.75
6991,MTQ1979,34884955.0
6992,MTQ1980,12811577.531066896
6993,MTQ1981,74324795.0
6994,MTQ1982,49787528.87988281
6995,MTQ1983,56584718.74804688
6996,MTQ1984,54440098.875
6997,MTQ1985,22575491.99584961
6998,MTQ1986,34396420.998565674
6999,MTQ1987,12888943.0
7000,MTQ1988,8420591.7734375
7001,MTQ1989,13755524.313476562
7002,MTQ1990,7182439.0
7003,MTQ1991,36234954.0
7004,MTQ1992,36406511.0
7005,MTQ1993,28380153.0
7006,MTQ1994,12971340.0
7007,MTQ1995,53605261.0
7008,MUS1962,0.0
7009,MUS1963,44241.56640625
7010,MUS1964,0.0
7011,MUS1965,0.0
7012,MUS1966,1886.99169921875
7013,MUS1967,2113.0108337402344
7014,MUS1968,24698.88220214844
7015,MUS1969,0.0
7016,MUS1970,4066.9576416015625
7017,MUS1971,0.0
7018,MUS1972,3945.998291015625
7019,MUS1973,2968.0053100585938
7020,MUS1974,4368.997680664063
7021,MUS1975,27430.97009277344
7022,MUS1976,70338.92176055907
7023,MUS1977,53260.0087890625
7024,MUS1978,112907.94921875
7025,MUS1979,81035.41967773438
7026,MUS1980,28415.24444580078
7027,MUS1981,9639.989379882812
7028,MUS1982,21120.990600585938
7029,MUS1983,25023.298400878903
7030,MUS1984,57561.52587890625
7031,MUS1985,1119.9964599609377
7032,MUS1986,35036.0341796875
7033,MUS1987,68623.93823242188
7034,MUS1988,59474.03857421875
7035,MUS1989,7668.008728027344
7036,MUS1990,13009871.0
7037,MUS1991,20901274.0
7038,MUS1992,15529704.0
7039,MUS1993,41124.0
7040,MUS1994,222159.0
7041,MUS1995,118384.0
7042,MUS1996,9879.0
7043,MUS1997,593510.0
7044,MUS1998,972510.0
7045,MUS1999,301810.0
7046,MUS2000,1275289.0
7047,MUS2001,734150.0
7048,MUS2002,1351257.0
7049,MUS2003,1831844.0
7050,MUS2004,2638384.0
7051,MUS2005,3038567.0
7052,MUS2006,3238904.0
7053,MUS2007,17291421.0
7054,MUS2008,17907195.0
7055,MUS2009,16962477.0
7056,MUS2010,78864053.0
7057,MUS2011,20065390.0
7058,MUS2012,11415320.0
7059,MUS2013,61796972.0
7060,MUS2014,63210152.0
7061,MUS2015,215985637.0
7062,MUS2016,35549358.0
7063,MWI1965,0.0
7064,MWI1966,0.0
7065,MWI1967,1303986.1032714841
7066,MWI1968,1658769.0
7067,MWI1969,0.0
7068,MWI1970,1390645.0870361328
7069,MWI1971,1460777.9943847656
7070,MWI1972,2032203.831878662
7071,MWI1973,207889.44549560547
7072,MWI1974,721275.4041748047
7073,MWI1975,75908.94909667969
7074,MWI1976,72266.73355102539
7075,MWI1977,0.0
7076,MWI1978,0.0
7077,MWI1979,103883.13610839844
7078,MWI1980,506102.2311096192
7079,MWI1981,0.0
7080,MWI1982,0.0
7081,MWI1983,0.0
7082,MWI1984,0.0
7083,MWI1985,539.0003051757811
7084,MWI1986,1850.99951171875
7085,MWI1987,188238.94140625
7086,MWI1988,30662.013305664062
7087,MWI1989,66887.99951171875
7088,MWI1990,59756.0
7089,MWI1991,9356.0
7090,MWI1992,22066.0
7091,MWI1993,4493.0
7092,MWI1994,58713.0
7093,MWI1995,228184.0
7094,MWI1996,191193.0
7095,MWI1997,66746.0
7096,MWI1998,1304.0
7097,MWI1999,678734.0
7098,MWI2000,643215.0
7099,MWI2001,554608.0
7100,MWI2002,59072.0
7101,MWI2003,53576.0
7102,MWI2004,778054.0
7103,MWI2005,16847.0
7104,MWI2006,272879.0
7105,MWI2007,165357.0
7106,MWI2008,272879.0
7107,MWI2009,551936.0
7108,MWI2010,107116.0
7109,MWI2011,2079258.0
7110,MWI2012,254610.0
7111,MWI2013,352678.0
7112,MWI2014,263352.0
7113,MWI2015,474434.0
7114,MWI2016,36210.0
7115,MYS1964,96095409.35253906
7116,MYS1965,107027244.7229004
7117,MYS1966,95912560.76367188
7118,MYS1967,87207322.37890625
7119,MYS1968,132071062.10037231
7120,MYS1969,112562100.90625
7121,MYS1970,120305006.8359375
7122,MYS1971,151965966.5961609
7123,MYS1972,139145160.10205078
7124,MYS1973,188382434.5678711
7125,MYS1974,394400482.56518555
7126,MYS1975,404755568.2185211
7127,MYS1976,651052891.309082
7128,MYS1977,814195924.6601562
7129,MYS1978,995504731.7835693
7130,MYS1979,1891384345.0039067
7131,MYS1980,3168931221.75
7132,MYS1981,3157770184.96875
7133,MYS1982,3399899499.0814815
7134,MYS1983,3892567697.0002437
7135,MYS1984,4995622846.963745
7136,MYS1985,4905269429.0
7137,MYS1986,3412811816.7551265
7138,MYS1987,3647032404.933105
7139,MYS1988,3597789006.0
7140,MYS1989,4096587250.03125
7141,MYS1990,5331368404.0
7142,MYS1991,5411711156.0
7143,MYS1992,5201978871.0
7144,MYS1993,4945016963.0
7145,MYS1994,4370009146.0
7146,MYS1995,5454626584.0
7147,MYS1996,6556233905.0
7148,MYS1997,6667501413.0
7149,MYS1998,4838126825.0
7150,MYS1999,5819589526.0
7151,MYS2000,9625880668.0
7152,MYS2001,9301177328.0
7153,MYS2002,8430876773.0
7154,MYS2003,10819326265.0
7155,MYS2004,14647692552.0
7156,MYS2005,18943543632.0
7157,MYS2006,23168925668.0
7158,MYS2007,27271130737.0
7159,MYS2008,39540631033.0
7160,MYS2009,27514380628.0
7161,MYS2010,39495993485.0
7162,MYS2011,49391992951.0
7163,MYS2012,53609245823.0
7164,MYS2013,53861330337.0
7165,MYS2014,53582311617.0
7166,MYS2015,33931560609.0
7167,MYS2016,28241404596.0
7168,MYT2000,0.0
7169,MYT2001,0.0
7170,MYT2002,76126.0
7171,MYT2003,0.0
7172,MYT2004,2016.0
7173,MYT2005,0.0
7174,MYT2006,0.0
7175,MYT2007,0.0
7176,MYT2008,0.0
7177,MYT2009,106.0
7178,MYT2010,13125.0
7179,MYT2011,396.0
7180,MYT2012,0.0
7181,MYT2013,3390.0
7182,NAM2000,29893758.0
7183,NAM2001,5660561.0
7184,NAM2002,6033727.0
7185,NAM2003,8987205.0
7186,NAM2004,13303140.0
7187,NAM2005,21893220.0
7188,NAM2006,34484492.0
7189,NAM2007,17241396.0
