,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year
0,,,,,55920.2,,,,,,,ABW1960,ABW,1960
1,,,,,58048.4,,,,,,,ABW1965,ABW,1965
2,,,,,59822.8,,,,,,,ABW1970,ABW,1970
3,,,,,60338.4,,,,,,,ABW1975,ABW,1975
4,,,,,61409.0,,,,,,,ABW1980,ABW,1980
5,-1.6751324122882851,-1.6079065759566957,-1.8825174662934243,8878.886090810278,61922.8,0.0027626373562631267,0.0029373022170108235,0.0036705417978254423,0.0,0.0006698498708212144,0.0,ABW1985,ABW,1985
6,-0.6115391723132495,-0.5825061955609824,-0.743892731880357,14205.53849670442,68842.0,0.30584819868705326,0.3075957104047461,0.31045827634004397,0.0,0.0012856251302184648,-2.567972008722179e-07,ABW1990,ABW,1990
7,-0.7257638630716813,-0.8799301067679162,-1.2357255339016562,17877.544202426518,85051.4,0.4806265855446967,0.48893672230197965,0.5033686234362961,0.0,0.0009109982830751056,0.0,ABW1995,ABW,1995
8,-1.2899463521718142,-1.2922626432776798,-1.4895659439394204,21026.07126405248,94899.4,0.39361784216035417,0.39827690337691213,0.41380057448711194,0.0,0.0006916032432840579,2.488958398742907e-05,ABW2000,ABW,2000
9,-1.2562613739828083,-1.2815212075892821,-1.5524279762888842,24979.68224723342,100977.8,0.7751035203929671,0.7783838916382313,0.8048152184897985,0.0,0.0008859865917475856,2.4433618774029612e-05,ABW2005,ABW,2005
10,-1.009908739826993,-1.0997104196104073,-1.2810721634931945,24750.639407895458,102656.2,0.28715688273651974,0.2913425424761214,0.32278369917140504,0.0,0.002409374646141484,1.2389936429731117e-05,ABW2010,ABW,2010
11,-1.0673451382983892,-1.176682404154779,-1.3138311468680661,25567.707316715765,104809.0,0.04802804421332934,0.053533705342524926,0.056761568915745936,0.0,0.0032250933534294164,0.0,ABW2015,ABW,2015
12,-0.6187931124817213,-0.5256181545828934,-0.7180376460801877,67.82791100908354,9354859.6,5.478128675143808e-05,0.0005528581354414577,0.005414122711070483,,,,AFG1960,AFG,1960
13,-0.6704009008842773,-0.6008006366300923,-0.8516041059307504,131.9634057024456,10384429.8,0.001801411169496556,0.0022235874936762773,0.006938762360307697,,,,AFG1965,AFG,1965
14,-0.7945133687470195,-0.7666144925846186,-1.0847193154614196,154.5459259146784,11723050.2,0.010949932832154178,0.011542199106836279,0.014561888068129188,0.06364333341920123,0.6224721340102404,,AFG1970,AFG,1970
15,-0.5147310058056511,-0.5127247732459863,-1.0119462415331255,228.03904968579081,13008510.4,0.006951853496828975,0.007699114888986556,0.01037002312924214,0.700489222312903,1.83137268329708,,AFG1975,AFG,1975
16,-0.705135800258064,-0.6340872653453486,-0.7715917935896046,270.68695025511295,12697670.6,0.0,0.0004279990459439852,0.001873153474165357,1.3931178262500898,2.30533339518415,0.0,AFG1980,AFG,1980
17,-0.7245528629809918,-0.554151133913354,-0.7064024026560561,,11641069.8,,,,,,0.0,AFG1985,AFG,1985
18,-0.35369766599674174,-0.33715408022985704,-0.35886007991695723,,14098364.0,,,,,,0.0,AFG1990,AFG,1990
19,-0.5319221097060025,-0.5062677729653551,-0.3774384932323941,,18314341.0,,,,,,0.0,AFG1995,AFG,1995
20,-0.6765779958830854,-0.6908295328178983,-0.4242667034980874,198.99315710494298,22044794.4,0.003981303810883171,0.005680257917282991,0.008198534498155939,0.027085434881192434,0.759535637030972,0.0,AFG2000,AFG,2000
21,-0.3067185693511505,-0.49580664899418425,-0.4286256456603354,339.5381948546898,26575880.4,0.00016242195558772646,0.004772370730523257,0.007195256945462289,0.01687438230199738,0.46846217947911944,0.0,AFG2005,AFG,2005
22,-1.0370726711779241,-1.052217826945442,-1.1086500140512772,614.3259345246523,30739686.4,5.6025183337240375e-05,0.005852608356922683,0.007380451839098685,0.02582358877241058,0.6264763412252644,0.0,AFG2010,AFG,2010
23,-1.211877166067725,-1.126369944160667,-1.2651358073737087,563.2425641726896,34640869.0,3.5444440404727465e-05,0.005522282483510098,0.008284627927736841,0.0010516800774056478,0.5994743314578762,0.0,AFG2015,AFG,2015
24,-0.7764706278294459,-0.7809823195403315,-0.9514934614814291,,5867201.0,,,,,,,AGO1960,AGO,1960
25,-0.8196217895140039,-0.7976773232375273,-1.0133691235938813,,6418897.4,,,,,,,AGO1965,AGO,1965
26,-0.7814211128755527,-0.650059747910215,-0.9159536470964206,,7110156.4,,,,,,,AGO1970,AGO,1970
27,-0.7872557606033965,-0.8580101228389891,-0.9242942037361528,,8146426.4,,,,,,,AGO1975,AGO,1975
28,-0.5144120864977555,-0.6008963946762471,0.8467560861841271,604.5601840757558,9593089.2,0.2265815627704094,0.22681692223192457,0.23843167051986836,11.447429751286899,12.715160317381498,1.633052232433096e-05,AGO1980,AGO,1980
29,-1.059093235934242,-0.9829500405577726,-1.108588166100504,740.8565015197828,11217910.4,0.25116417382415424,0.26137943535705965,0.2648292882002746,14.880525425769813,15.765205103683462,3.141223996088836e-05,AGO1985,AGO,1985
30,-0.462496968417874,-0.4335491067379532,-0.44710146574766085,631.7805978888224,12987653.4,0.436684379690646,0.4564347957611797,0.45744100122143516,27.774541481606384,29.46152008458258,3.9172777853984576e-05,AGO1990,AGO,1990
31,-0.8706450858980688,-0.5991012242724112,-0.7834894971427888,442.6162766431572,15098868.6,0.5721904727879253,0.6198868457509417,0.6211459250377569,33.729872194771325,36.1104981902181,4.6958421714348894e-05,AGO1995,AGO,1995
32,-0.6599167767939359,-0.7668792843495131,-0.9663796719040884,835.6522019320946,17613184.8,0.5732551266873865,0.6088923850358666,0.6096379064299289,35.235792377817305,36.50110070913313,4.9104178141396406e-05,AGO2000,AGO,2000
