,map,res_exp1,res_exp2,res_exp3
3459,FIN2004,2344314147.0,9765921189.0,13612714470.0
3460,FIN2005,2673749713.0,10790079014.0,14262511986.0
3461,FIN2006,3734826654.0,14373777661.0,18545438234.0
3462,FIN2007,4508319431.0,17188134301.0,22406423366.0
3463,FIN2008,6142438539.0,18194272598.0,22921049407.0
3464,FIN2009,3776291096.0,9724009479.0,12713408190.0
3465,FIN2010,4797533247.0,14400830310.0,18528717651.0
3466,FIN2011,6330088172.0,17650627083.0,22556567233.0
3467,FIN2012,6796170385.0,16369217894.0,20851341998.0
3468,FIN2013,7774821729.0,16716482603.0,21665715199.0
3469,FIN2014,6642389257.0,15900269426.0,21171558032.0
3470,FIN2015,3933724799.0,11602959771.0,16231186667.0
3471,FIN2016,4254031980.0,11366224993.0,16057338278.0
3472,FJI1962,0.0,367366.82708740234,10740421.403869629
3473,FJI1963,0.0,477208.9454345703,35638300.8470459
3474,FJI1964,1102.0406494140623,251101.2823486328,32269436.18005371
3475,FJI1965,1213.00048828125,340628.0723876953,29973694.09716797
3476,FJI1966,646.000244140625,607906.0963745117,24877659.60809326
3477,FJI1967,2332.99853515625,468564.05017089844,29144969.26422119
3478,FJI1968,6031.00146484375,963714.677734375,24443763.057250977
3479,FJI1969,32386.992553710934,2332770.592163086,35589664.267944336
3480,FJI1970,835937.2799072266,1977020.2507019043,38928739.98074341
3481,FJI1971,1506816.5746459963,2623821.480621338,42668579.63424683
3482,FJI1972,1702492.9791259766,2421575.565536499,48387598.12663269
3483,FJI1973,1194455.7556152344,2025314.3319702148,51044854.02104187
3484,FJI1974,4526561.473022461,6188069.196517944,81967726.54464722
3485,FJI1975,6492581.3671875,7652338.636077881,149003896.7746277
3486,FJI1976,7314751.193847656,8141200.96321106,77921798.97920227
3487,FJI1977,9057406.372558594,10484537.848693848,128967275.02105713
3488,FJI1978,13238502.0,14495290.05140686,129824237.45622253
3489,FJI1979,12245588.0,13363556.044006348,176194618.8062744
3490,FJI1980,25795482.0,27547198.121002197,264950670.03585815
3491,FJI1981,27745214.181823727,28795689.922790524,226261709.62475586
3492,FJI1982,23358484.119140625,24746306.144348145,172966352.8062744
3493,FJI1983,22754821.998046875,23428535.980041504,162898580.61187744
3494,FJI1984,19545635.1875,20570935.971191406,153078916.94262695
3495,FJI1985,18729762.73828125,20210969.720825195,133959776.09429932
3496,FJI1986,13508772.999023438,15246970.9743042,150069682.23571777
3497,FJI1987,9999755.99609375,11473546.319030762,157361937.49822998
3498,FJI1988,12070950.0,14616300.869018555,194980696.9769287
3499,FJI1989,16928865.656311035,23456284.60977173,211965647.25689697
3500,FJI1990,16656454.0,21803750.0,213870664.0
3501,FJI1991,23932878.0,29600825.0,253385473.0
3502,FJI1992,23157165.0,26259831.0,234603828.0
3503,FJI1993,12878474.0,16144082.0,228062059.0
3504,FJI1994,19619055.0,23431162.0,253956615.0
3505,FJI1995,2356908.0,3596862.0,273356391.0
3506,FJI1996,2139495.0,3567506.0,273246632.0
3507,FJI1997,2342800.0,4033012.0,172003617.0
3508,FJI1998,2290855.0,4435321.0,158631844.0
3509,FJI1999,3918433.0,7165543.0,191047946.0
3510,FJI2000,300307.0,6163982.0,163850645.0
3511,FJI2001,34803.0,6104591.0,137914270.0
3512,FJI2002,17503859.0,23217375.0,147585476.0
3513,FJI2003,336409.0,5868133.0,171374444.0
3514,FJI2004,1037696.0,7458416.0,184827462.0
3515,FJI2005,79881553.0,88337823.0,296371925.0
3516,FJI2006,41311433.0,49308444.0,273168997.0
3517,FJI2007,76588257.0,92717993.0,301238501.0
3518,FJI2008,76111550.0,97202067.0,337962130.0
3519,FJI2009,54996675.0,69238203.0,270441171.0
3520,FJI2010,26872847.0,47610377.0,213784947.0
3521,FJI2011,64631440.0,97232778.0,309632529.0
3522,FJI2012,64924186.0,100718021.0,285026992.0
3523,FJI2013,67315091.0,108046852.0,344118976.0
3524,FJI2014,88922026.0,122682417.0,376844641.0
3525,FJI2015,55863134.0,76289873.0,267083491.0
3526,FJI2016,37353366.0,56282025.0,196858328.0
3527,FLK1970,0.0,1797.997817993164,1797.997817993164
3528,FLK1971,0.0,1878.0009765625,69387.0400390625
3529,FLK1972,0.0,0.0,0.0
3530,FLK1973,0.0,4694.00048828125,4694.00048828125
3531,FLK1974,0.0,9966.666748046875,130088.59210205078
3532,FLK1975,0.0,966.9996948242188,966.9996948242188
3533,FLK1976,0.0,73019.66418457033,73019.66418457033
3534,FLK1977,0.0,0.0,29805.2744140625
3535,FLK1978,0.0,15395.397399902344,15395.397399902344
3536,FLK1979,0.0,34765.80224609375,38342.80224609375
3537,FLK1980,0.0,10063.9970703125,26033.9111328125
3538,FLK1981,0.0,554.9999389648439,13899.997985839844
3539,FLK1982,0.0,32131.641967773438,34852.81115722656
3540,FLK1983,622053.875,719938.9559326172,733689.7727050781
3541,FLK1984,122991.96875,129389.99645996094,193461.99645996094
3542,FLK1985,379306.96875,383439.73693847656,1626382.2657470703
3543,FLK1986,26407.001953125,177161.36474609375,184047.89794921875
3544,FLK1987,0.0,38488.0,115375.806640625
3545,FLK1988,0.0,53250.9462890625,306594.1025390625
3546,FLK1989,0.0,38794.9541015625,173470.7772216797
3547,FLK1990,0.0,25457.0,36556.0
3548,FLK1991,0.0,27617.0,605149.0
3549,FLK1992,0.0,32037.0,135799.0
3550,FLK1993,1173516.0,1533362.0,1533972.0
3551,FLK1994,0.0,58137.0,145807.0
3552,FLK1995,863.0,8961.0,739630.0
3553,FLK1996,6411.0,648813.0,857901.0
3554,FLK1997,0.0,115850.0,301713.0
3555,FLK1998,0.0,107100.0,120199.0
3556,FLK1999,1284.0,382744.0,445233.0
3557,FLK2000,0.0,149794.0,903330.0
3558,FLK2001,285.0,412785.0,448038.0
3559,FLK2002,0.0,14277.0,14710.0
3560,FLK2003,1138.0,10808.0,35542.0
3561,FLK2004,585685.0,664413.0,941982.0
3562,FLK2005,0.0,789862.0,891932.0
3563,FLK2006,0.0,24774.0,33466.0
3564,FLK2007,0.0,185447.0,195701.0
3565,FLK2008,0.0,135075.0,157058.0
3566,FLK2009,0.0,203497.0,353831.0
3567,FLK2010,185700.0,198739.0,249057.0
3568,FLK2011,118143.0,238387.0,256499.0
3569,FLK2012,1484.0,7001.0,82220.0
3570,FLK2013,0.0,18613.0,187043.0
3571,FLK2014,0.0,77780.0,366595.0
3572,FLK2015,4132.0,51645.0,58246.0
3573,FLK2016,0.0,34956.0,145591.0
3574,FRA1962,242071027.0,1503185365.1313477,2033924560.2700195
3575,FRA1963,257072309.875,1516953077.3312988,2246360357.081787
3576,FRA1964,278293411.6855469,1755773768.3735352,2627690018.0117188
3577,FRA1965,290353158.0234375,1964096231.6450195,2844216378.0021973
3578,FRA1966,344459179.3125,2055078551.1518555,3029270686.599121
3579,FRA1967,326848386.21875,2059973926.0126953,3042534984.477539
3580,FRA1968,312229049.78125,2190076214.078125,3393873399.7319336
3581,FRA1969,298902352.53125,2360475591.5722656,3768843606.060547
3582,FRA1970,305258678.5,3010839086.359375,4423453361.051147
3583,FRA1971,378204513.5,3026445056.649414,4744117368.181641
3584,FRA1972,461870290.875,3634970709.0273438,5916637549.973022
3585,FRA1973,641515912.1875,5077512109.829102,8471891458.2491455
3586,FRA1974,1159324757.1484375,7919786628.6328125,12235803859.628906
3587,FRA1975,1291905331.7929688,7918369303.972656,11870551232.092163
3588,FRA1976,1487570435.4375,8084154721.195801,12292368076.727295
3589,FRA1977,1802739088.625,9348005079.38501,13703363341.252441
3590,FRA1978,1994235883.0,10797214983.625,16312104140.84375
3591,FRA1979,3599904089.0,14936726079.0,21556285761.96875
3592,FRA1980,4262718391.0,17694337615.808594,26427447576.496094
3593,FRA1981,4363976256.0,15742198259.983795,23838477994.921295
3594,FRA1982,3268775747.5,12983106687.624023,19526455888.04492
3595,FRA1983,3079612049.0,12484197500.992188,19392628141.99121
3596,FRA1984,2752992802.0,12846181863.5,19944481089.15625
3597,FRA1985,3052813789.0,13306238540.984375,20455008287.48047
3598,FRA1986,2199778636.0,13435645340.999512,21505640962.999023
3599,FRA1987,2021854918.0,14612841868.976562,23398711040.351532
3600,FRA1988,1751166938.0,17289157913.4375,28095915275.4375
3601,FRA1989,1937550033.0,19284515487.998047,30768467459.998047
3602,FRA1990,2850279865.0,21544953332.0,34757193393.0
3603,FRA1991,2812560740.0,20326230870.0,32168204090.0
3604,FRA1992,2659145283.0,20631989717.0,34159984568.0
3605,FRA1993,2673360571.0,18205160358.0,30131931422.0
3606,FRA1994,2810627977.0,20606997109.0,32187988435.0
3607,FRA1995,2938208659.0,25049846387.0,39753782779.0
3608,FRA1996,3848841437.0,24790063249.0,38939599161.0
3609,FRA1997,4071656248.0,24341525473.0,37020164872.0
3610,FRA1998,3445375686.0,23489229345.0,35749579058.0
3611,FRA1999,3620536976.0,22029740689.0,34243384445.0
3612,FRA2000,5393624442.0,23984967469.0,34647571126.0
3613,FRA2001,4755566563.0,22961939652.0,33170824655.0
3614,FRA2002,4515514872.0,23281899447.0,34180948482.0
3615,FRA2003,6247178150.0,28238936032.0,41647946550.0
3616,FRA2004,8116992261.0,36504929352.0,51580420033.0
3617,FRA2005,12938161415.0,43361272277.0,58588473711.0
3618,FRA2006,15932821421.0,53121639337.0,69149264284.0
3619,FRA2007,17015412980.0,59742481077.0,79194140717.0
3620,FRA2008,23944463034.0,68989974160.0,93412354987.0
3621,FRA2009,13630308947.0,41515034304.0,61433920123.0
3622,FRA2010,15128179408.0,49163189426.0,70487773824.0
3623,FRA2011,20546525821.0,60599920577.0,88244223745.0
3624,FRA2012,19910046991.0,55359008461.0,79625867894.0
3625,FRA2013,18391538007.0,52145352166.0,78813508046.0
3626,FRA2014,17587296072.0,51980663431.0,76750428724.0
3627,FRA2015,11465783211.0,40412419603.0,62047862420.0
3628,FRA2016,9250981726.0,35692563387.0,55775174595.0
3629,FRO1962,0.0,0.0,0.0
3630,FRO1965,0.0,0.0,0.0
3631,FRO1966,0.0,0.0,0.0
3632,FRO1967,0.0,0.0,0.0
3633,FRO1968,0.0,10490.886474609377,10490.886474609377
3634,FRO1970,0.0,3776.25,14536.535278320312
3635,FRO1971,0.0,111005.71484375,111005.71484375
3636,FRO1972,0.0,265.66650390625,10301.785278320312
3637,FRO1973,0.0,23854.999877929688,51208.997802734375
3638,FRO1974,0.0,51338.991943359375,116161.8860168457
3639,FRO1975,0.0,79713.04541015625,126944.0380859375
3640,FRO1976,0.0,34149.0029296875,50535.004638671875
3641,FRO1977,0.0,477691.96856689453,491669.97302246094
3642,FRO1978,0.0,95573.9736328125,110724.97747802734
3643,FRO1979,13753.998046875,130623.91821289062,220706.67694091797
3644,FRO1980,0.0,318718.8259277344,359580.82458496094
3645,FRO1981,59457.83984375,219707.82635498047,642771.1571655273
3646,FRO1982,15584.0009765625,188613.98406982422,830630.5075073242
3647,FRO1983,563.999755859375,447255.9911193848,850034.9640197754
3648,FRO1984,1918.0057373046875,141465.9903564453,222156.0850830078
3649,FRO1985,11903.00390625,199984.3217163086,494003.3558959961
3650,FRO1986,0.0,310834.4211425781,547993.4249267578
3651,FRO1987,606.9998168945312,145733.99932861328,299762.99615478516
3652,FRO1988,6580.9964599609375,764216.0691833496,1237552.5440368652
3653,FRO1989,9335.9931640625,909686.8197631836,1118296.8206176758
3654,FRO1990,18992.0,1237562.0,1806965.0
3655,FRO1991,1587.0,322868.0,529765.0
3656,FRO1992,1763209.0,2747750.0,2875375.0
3657,FRO1993,106283.0,239285.0,334251.0
3658,FRO1994,10567.0,437615.0,479988.0
3659,FRO1995,2845.0,339759.0,399575.0
3660,FRO1996,0.0,350328.0,568961.0
3661,FRO1997,0.0,2375034.0,3232259.0
3662,FRO1998,2889.0,301427.0,811937.0
3663,FRO1999,73452.0,451656.0,496324.0
3664,FRO2000,17736.0,1577321.0,1764300.0
3665,FRO2001,200283.0,937514.0,1415352.0
3666,FRO2002,1209064.0,3800786.0,4197548.0
3667,FRO2003,284274.0,1885464.0,3080969.0
3668,FRO2004,120593.0,1561110.0,1995964.0
3669,FRO2005,65594.0,1371764.0,1657807.0
3670,FRO2006,6879373.0,9175004.0,10472217.0
3671,FRO2007,4930314.0,6956527.0,7212065.0
3672,FRO2008,1053572.0,3539931.0,4208363.0
3673,FRO2009,1064449.0,3237187.0,4707566.0
3674,FRO2010,83837.0,922315.0,1510565.0
3675,FRO2011,7600.0,1762448.0,2220223.0
3676,FRO2012,93530.0,2072347.0,2494492.0
3677,FRO2013,296721.0,2720185.0,2936238.0
3678,FRO2014,176569.0,2834891.0,3300349.0
3679,FRO2015,195048.0,1647541.0,1864451.0
3680,FRO2016,71613.0,2194430.0,2610300.0
3681,FSM1992,0.0,66558.0,101973.0
3682,FSM1993,0.0,104821.0,150299.0
3683,FSM1994,0.0,37088.0,103438.0
3684,FSM1995,0.0,24673.0,37228.0
3685,FSM1996,0.0,10075.0,44703.0
3686,FSM1997,0.0,134932.0,164173.0
3687,FSM1998,0.0,9020.0,18068.0
3688,FSM1999,108128.0,171057.0,207855.0
3689,FSM2000,0.0,286417.0,297559.0
3690,FSM2001,0.0,111935.0,127793.0
3691,FSM2002,10696.0,249408.0,271659.0
3692,FSM2003,0.0,328627.0,331837.0
3693,FSM2004,0.0,409662.0,427808.0
3694,FSM2005,894.0,738220.0,738601.0
3695,FSM2006,0.0,559159.0,573576.0
3696,FSM2007,50100.0,447528.0,455055.0
3697,FSM2008,0.0,863858.0,873142.0
3698,FSM2009,0.0,51454.0,52105.0
3699,FSM2010,0.0,226665.0,234707.0
3700,FSM2011,0.0,1215435.0,1236474.0
3701,FSM2012,105012.0,849452.0,857610.0
3702,FSM2013,0.0,1024955.0,1066403.0
3703,FSM2014,0.0,1656550.0,1671969.0
3704,FSM2015,469.0,300563.0,300563.0
3705,FSM2016,0.0,348709.0,354542.0
3706,GAB1962,10781384.506835938,23250191.849517822,63945545.5335083
3707,GAB1963,13539276.0,35482599.117889404,86926892.3699646
3708,GAB1964,14923843.0,36376755.12158203,97928156.3152771
3709,GAB1965,20510972.995117188,51104930.3157959,107540174.62815857
3710,GAB1966,21573262.0,54042972.40890503,108166366.29971313
3711,GAB1967,42575792.99755859,73586772.20458984,126282996.40795898
3712,GAB1968,49891507.63476563,85675611.10308838,147359118.44976807
3713,GAB1969,65710106.7734375,99813554.5232544,165173564.29345703
3714,GAB1970,67166319.34375,104927523.34002686,172493984.23336792
3715,GAB1971,94712114.0546875,138024922.3922119,212782685.0172119
3716,GAB1972,112110321.0,161878059.99414062,249587138.29296875
3717,GAB1973,160375797.5,220685208.5,345477655.3515625
3718,GAB1974,762375271.5,862825816.5539551,1011078498.3060303
3719,GAB1975,958371568.5,1096082497.3919678,1204739745.1260376
3720,GAB1976,912962841.84375,1077713418.0917358,1191547357.337799
3721,GAB1977,957793137.5,1128237852.3441162,1283344337.1293945
3722,GAB1978,890982158.0,1055662810.9755859,1202561281.7285156
3723,GAB1979,1419061832.9980466,1624472995.9938962,1822223061.068115
3724,GAB1980,1824523453.25,2063878810.2375488,2253214307.125244
3725,GAB1981,1634274064.0,1747927593.0429688,1920396078.5272827
3726,GAB1982,1569024489.0,1663832884.044983,1806336471.3810425
3727,GAB1983,1348322968.0,1473944350.9311523,1622876123.1694946
3728,GAB1984,1478902312.0039062,1570478017.9855347,1725148618.614441
3729,GAB1985,1453417741.984375,1541154566.0322266,1674222751.619629
3730,GAB1986,753075338.6386719,838173166.550293,1012003103.2631836
3731,GAB1987,846443515.5157472,943784553.4787599,1148383718.8850098
3732,GAB1988,708706810.34375,862530573.003418,1072253607.4870605
3733,GAB1989,1115573073.34375,1304126925.5321655,1533285818.3607788
3734,GAB1990,1933483895.0,2179651268.0,2478374287.0
3735,GAB1991,2033504578.0,2259904031.0,2518063569.0
3736,GAB1992,1780574424.0,2007707869.0,2292655586.0
3737,GAB1993,1848080829.0,1984425617.0,2322501080.0
3738,GAB1994,1829454643.0,1982147697.0,2415036604.0
3739,GAB1995,1894775520.0,2072498889.0,2531655276.0
3740,GAB1996,2506975766.0,2664798955.0,3178823772.0
3741,GAB1997,2671454136.0,2862046633.0,3429224164.0
3742,GAB1998,1702982133.0,1861782168.0,2261185711.0
3743,GAB1999,1870887244.0,1998460858.0,2441000756.0
3744,GAB2000,2899143428.0,3044619750.0,3536367331.0
3745,GAB2001,2310362656.0,2423631313.0,2919400556.0
3746,GAB2002,2212559972.0,2348036985.0,2747976763.0
3747,GAB2003,2602939228.0,2748778180.0,3206064194.0
3748,GAB2004,3138231646.0,3410600817.0,3899460825.0
3749,GAB2005,4028204365.0,4350056682.0,4939092900.0
3750,GAB2006,3413618865.0,3745571256.0,4357097945.0
3751,GAB2007,4733814605.0,5295333807.0,6103323516.0
3752,GAB2008,5710056334.0,6944119534.0,7785617936.0
3753,GAB2009,3232961966.0,3669604771.0,4320090936.0
3754,GAB2010,5083248090.0,5912501445.0,6466095098.0
3755,GAB2011,8778197289.0,9599922038.0,9909763077.0
3756,GAB2012,8888539790.0,9519162959.0,9842658323.0
3757,GAB2013,8737943113.0,9570750613.0,9901283730.0
3758,GAB2014,8733533901.0,9429642360.0,9770517456.0
3759,GAB2015,4451860292.0,5074260105.0,5458419004.0
3760,GAB2016,2728271361.0,3214612135.0,3550355849.0
3761,GBR1962,331055161.7753906,1831870452.359375,2231875553.1754456
3762,GBR1963,331281847.875,1866338585.28125,2299400004.3656006
3763,GBR1964,300096718.6196289,1945708142.8725586,2396682044.263794
3764,GBR1965,316894428.40625,2298886672.3361206,2730054398.9209595
3765,GBR1966,331306127.00097656,2460035011.223633,2976020799.1687317
3766,GBR1967,330695952.29541016,2460755960.4748535,2970342528.1605835
3767,GBR1968,374423638.94140625,2760187968.923706,3301020092.98938
3768,GBR1969,371604922.859375,3086753603.3085938,3650973879.1485596
3769,GBR1970,442039727.875,3242718501.2106934,3836461503.5463867
3770,GBR1971,534909786.203125,3676260597.1289062,4339347230.046875
3771,GBR1972,569106362.484375,4113439789.626892,4845282157.277039
3772,GBR1973,859950602.09375,5823840609.26178,6790886738.2473755
3773,GBR1974,1719007547.0761719,7507440197.252441,8775872573.713379
3774,GBR1975,1655669012.5625,7478594454.049438,9173144104.077759
3775,GBR1976,2151900088.953125,8614965749.515625,10115330894.961426
3776,GBR1977,3556399445.34375,11745571801.678223,13719161590.709473
3777,GBR1978,4518341852.0078125,14916825985.007812,17423137818.696533
3778,GBR1979,9313205215.960938,22959124256.484863,25796690899.038574
3779,GBR1980,14675552407.0,30609260326.359375,34047722498.359375
3780,GBR1981,19259943305.75,29224263020.56201,32850637308.788574
3781,GBR1982,19604022682.0,28406352027.78125,31880157499.03125
3782,GBR1983,19958556234.5,29120530527.40625,32116771913.75
3783,GBR1984,21181219479.0,29816275345.73047,32964534028.66797
3784,GBR1985,22233601991.0,30668605707.578125,33721680453.82422
3785,GBR1986,13098277918.0,23362459963.343628,27199704191.146362
3786,GBR1987,14675001363.0,26440370148.40625,30537150834.46875
3787,GBR1988,10559401738.0,24174748126.839844,28364464135.242188
3788,GBR1989,10085150729.984375,24799318673.296875,29424084153.75879
3789,GBR1990,14206867446.0,30441761105.0,36185965512.0
3790,GBR1991,13273378736.0,28686636980.0,34071592566.0
3791,GBR1992,12286552734.0,27897319983.0,34466412050.0
3792,GBR1993,10974208504.0,25980455709.0,31178484409.0
3793,GBR1994,12871693453.0,30219403062.0,36228655502.0
3794,GBR1995,15584939606.0,35423770848.0,42578593797.0
3795,GBR1996,18592956594.0,38384919012.0,46072881724.0
3796,GBR1997,16648153703.0,37409337803.0,45180963124.0
3797,GBR1998,11436888040.0,29737999466.0,37054604164.0
3798,GBR1999,16157217166.0,33160919200.0,39527554774.0
3799,GBR2000,26148690939.0,45839851599.0,52222508867.0
3800,GBR2001,23370966716.0,40182022398.0,45759990166.0
3801,GBR2002,22618157623.0,41543077168.0,47496886075.0
3802,GBR2003,25492419503.0,47562928960.0,54486447119.0
3803,GBR2004,30045567223.0,58259738237.0,65659870167.0
3804,GBR2005,38708319831.0,70583088754.0,77899449799.0
3805,GBR2006,43640265247.0,78478317864.0,86369336241.0
3806,GBR2007,49655491196.0,91050614006.0,99565943529.0
