,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year,T,t
2927,-0.20631304947154647,-0.2407231929401637,-0.3374468685356961,5491.666714364579,53430.996132207736,0.00224724648344571,0.002792008396652174,0.003940290010514494,0.0,0.06421417647772597,0.0,SYC2000,SYC,2000,12,9
2928,-0.538756802158636,-0.5700077595435102,-0.6343770145423704,6106.475450094834,46458.11112373366,0.013775178381578107,0.016609864552524334,0.017253099690654656,0.0,0.06961687337513384,0.0,SYC2005,SYC,2005,12,10
2929,-0.31871490015849796,-0.3833755519501769,-0.3950184087184601,4558.467581443813,31595.08661833356,0.0007740676746991818,0.008673890843280822,0.009591844705567112,0.0,0.05098660156598749,0.0,SYC2010,SYC,2010,12,11
2930,,,,,,,,,,,,SYC2015,SYC,2015,12,12
2931,-0.801729946948101,-0.6679007834931951,-0.9266385718263072,195.10411701800749,4283910.765860904,0.10360280997639582,0.10389745972373614,0.12009697206332373,,,,SYR1960,SYR,1960,12,1
2932,-0.7758991767876738,-0.8029466867545307,-0.9623386382959932,251.72885126888156,4982622.3079198925,0.055399447270484486,0.05592839323788021,0.0606377026048569,,,,SYR1965,SYR,1965,12,2
2933,-0.5188903305983914,-0.546351764427932,-0.7421208294495375,401.26604682901075,5813210.6524198055,0.041987355387408005,0.04247910801063573,0.04698915612362173,3.012895946232192,3.075679868664827,,SYR1970,SYR,1970,12,3
2934,0.23947755034154034,0.15883237264850253,0.03254560730204876,855.455316405053,6763608.648633516,0.08300021360117515,0.08463531913033698,0.08826878745721477,9.372496324577657,9.474443028004195,,SYR1975,SYR,1975,12,4
2935,-0.4147178718201004,-0.41562373778836287,-0.5598577491642546,1360.2455064012445,7858421.445516614,0.07655787188610648,0.07684015022175808,0.08088614590623135,8.73297526008035,8.742866967715354,,SYR1980,SYR,1980,12,5
2936,-0.5361473168505787,-0.5344357597107567,-0.6761888920631247,867.5565793584869,9016948.83867857,0.0530999464300261,0.05353491167658083,0.05732468757668303,9.585037230328146,9.648407692234294,,SYR1985,SYR,1985,12,6
2937,-0.31742782454032076,-0.308420270127366,-0.3531721663289606,721.5204517948289,10035850.28225077,0.1116013845649442,0.11274302588668289,0.11808486586360784,17.919394128651323,18.059989457539917,,SYR1990,SYR,1990,12,7
2938,-0.5258050355946536,-0.5284441660022143,-0.6144994601611758,665.4682146623379,10861428.080176638,0.1263538758195516,0.12703700023894074,0.1377587208619651,15.86347778400139,16.161605200157844,,SYR1995,SYR,1995,12,8
2939,-0.49290936868940316,-0.4901992931441109,-0.49597675415737,826.3582554325542,11105158.760901475,0.13206007490645572,0.13362739849914088,0.14410994817956535,15.013318969087054,15.461957741969472,,SYR2000,SYR,2000,12,9
2940,-0.3030761719777959,-0.3186165535593664,-0.29828194689782384,979.385561891168,10668097.200103173,0.07060541109309602,0.07265230526707654,0.08086249246544254,12.794923324746064,13.321709125133633,,SYR2005,SYR,2005,12,10
2941,-0.05478867537351518,-0.05731061514305519,0.016575083016247164,,7164106.0229962,,,,,,,SYR2010,SYR,2010,12,11
2942,,,,,,,,,,,,SYR2015,SYR,2015,12,12
2943,,,,,5038.013355250776,,,,,,,TCA1960,TCA,1960,12,1
2944,,,,,4857.631856954681,,,,,,,TCA1965,TCA,1965,12,2
2945,-0.23169050967867555,-0.22897031063751316,0.27310292151122206,,5085.834239850921,,,,,,,TCA1970,TCA,1970,12,3
2946,-0.2484817049737514,-0.17646509756163753,-0.5425572864312017,,5778.20424880001,,,,,,,TCA1975,TCA,1975,12,4
2947,-0.4077447558301302,-0.559894824136729,-0.5011497535429348,,6774.621479134231,,,,,,0.0,TCA1980,TCA,1980,12,5
2948,0.06199962942245464,0.00768153195857431,0.056590922746843283,,8126.690123786351,,,,,,0.0,TCA1985,TCA,1985,12,6
2949,0.16957063729047223,0.15507459687786015,0.10553802799062044,,9906.475323410104,,,,,,0.0,TCA1990,TCA,1990,12,7
2950,0.7026875986086879,0.5288567428301703,0.592633682891345,,11850.086968119684,,,,,,0.0,TCA1995,TCA,1995,12,8
2951,0.4369092373258552,0.34871220249191914,0.4295002177618909,,14190.432458790672,,,,,,0.0,TCA2000,TCA,2000,12,9
2952,0.3472790157453785,0.35322217005679124,0.5046599395250658,,15508.644924352016,,,,,,0.0,TCA2005,TCA,2005,12,10
2953,0.2138898847603065,0.23375101800471493,0.2894044911666753,,11455.341987256428,,,,,,0.0,TCA2010,TCA,2010,12,11
2954,,,,,,,,,,,,TCA2015,TCA,2015,12,12
2955,-0.6848899020397684,-0.6411435090633525,-0.8738214457076157,99.31089755846031,2740562.0123499595,3.22037561092021e-05,5.231093171810014e-05,0.0007195687931750844,,,,TCD1960,TCD,1960,12,1
2956,-0.7808053447379468,-0.8300601439169868,-1.0183575054426466,112.19369718773447,2979012.7290993505,1.5124744721675718e-05,4.131728725985035e-05,0.000306509278587109,,,,TCD1965,TCD,1965,12,2
2957,-0.8477060381095927,-0.8271898840350694,-1.0042400218903633,127.33989504498963,3260187.778530191,6.987508115154936e-06,0.00028833517252476837,0.0006041199440272804,,3.716109842688707,,TCD1970,TCD,1970,12,3
2958,-1.0769002539713488,-1.0308913674767821,-1.2249374061549059,188.236292789804,3565163.754244345,7.981856336839306e-07,2.7544863967836112e-05,0.0009863728421997187,,5.837942943040543,,TCD1975,TCD,1975,12,4
2959,-0.945615671353524,-0.9150185861486549,-1.0709230205624425,156.17004149393827,3866624.5808983482,0.013190197202052072,0.013201111041936017,0.01327621474862738,0.0,8.74526028738167,0.0,TCD1980,TCD,1980,12,5
2960,-1.0941465268265345,-1.071870135239786,-1.1299028332495777,180.25571754530094,4300310.515166154,4.945058521898365e-07,0.00037942917921496115,0.0004534010429214963,0.0,5.697374650742194,0.0,TCD1985,TCD,1985,12,6
2961,-0.5583110855430089,-0.5495486051114701,-0.5610077323664174,196.4057088293758,4835745.848039775,7.2243739926438724e-06,8.776704125430733e-05,0.0003328859298529685,0.0,6.445604880368327,0.0,TCD1990,TCD,1990,12,7
2962,-0.4405889803418162,-0.3903761548687766,-0.4471750813155574,150.3151723330411,5371745.242481623,6.286719555712108e-07,2.2572138752665228e-05,0.0018565827761643254,0.0,8.661611847111873,0.0,TCD1995,TCD,1995,12,8
2963,-0.596811566945395,-0.5575122268149516,-0.560561154034425,172.95553498665865,5854830.213805223,0.03559007081586749,0.03575562526188727,0.03615428796725278,4.699969471404509,10.191598672042655,2.78311333481437e-06,TCD2000,TCD,2000,12,9
2964,-0.1272481886663287,-0.11863867910090016,-0.26077586350507415,425.4858327124123,5867993.38202916,0.14942005912091263,0.14943771044639495,0.14946957732694993,15.82883043305252,18.025535755468578,7.391031960114589e-06,TCD2005,TCD,2005,12,10
2965,-0.27265236887265204,-0.24578313490715675,-0.24843491740567553,344.45187890016655,4496068.8181567155,0.08489942967294357,0.08576747751406393,0.08578182547444503,7.544598708902108,8.972558573193892,3.140766924659558e-06,TCD2010,TCD,2010,12,11
2966,,,,,,,,,,,,TCD2015,TCD,2015,12,12
2967,,,,71.05436524484186,792280918.9415874,,,,,,,TEA1960,TEA,1960,12,1
2968,,,,87.3221190164833,881316116.9141741,,,,,,,TEA1965,TEA,1965,12,2
2969,,,,121.58182668613478,989929478.701537,,,,0.8909361404121945,3.140766977615487,,TEA1970,TEA,1970,12,3
2970,,,,181.6261551644488,1072978755.6547716,,,,5.468492743276129,10.074757901093298,,TEA1975,TEA,1975,12,4
2971,,,,248.56305320741683,1135083886.1743958,,,,6.384684634935759,11.601671301926213,,TEA1980,TEA,1980,12,5
2972,,,,289.1453574419922,1195843002.6045732,,,,3.0662177758372446,5.941606243329658,,TEA1985,TEA,1985,12,6
2973,,,,384.41408628878196,1240068921.6521702,,,,2.3112197304935784,4.4125931874863396,,TEA1990,TEA,1990,12,7
2974,,,,608.2151373957665,1242258815.0767703,,,,1.102026529012917,2.1997417618425334,,TEA1995,TEA,1995,12,8
2975,,,,752.8481939227433,1185621839.3832176,,,,1.2571121088087218,2.4239266645959257,,TEA2000,TEA,2000,12,9
2976,,,,1373.0001662241782,1034175938.8311234,,,,1.262318545168722,3.694301669528719,,TEA2005,TEA,2005,12,10
2977,,,,1891.89524780071,696482758.9032454,,,,0.5311059483246937,1.8237872425164856,,TEA2010,TEA,2010,12,11
2978,,,,,,,,,,,,TEA2015,TEA,2015,12,12
2979,,,,,279193455.65988845,,,,,,,TEC1960,TEC,1960,12,1
2980,,,,,294687325.43863404,,,,,,,TEC1965,TEC,1965,12,2
2981,,,,,306395004.3869359,,,,0.10099538087695414,0.6356271452265306,,TEC1970,TEC,1970,12,3
2982,,,,,317023273.92338395,,,,0.1925593333693431,0.7046963439448534,,TEC1975,TEC,1975,12,4
2983,,,,,325793462.35613745,,,,0.2707331558489451,1.125813022502948,,TEC1980,TEC,1980,12,5
2984,,,,1826.0662266277325,331717723.2203232,,,,1.6702654502336551,2.6083582374721623,,TEC1985,TEC,1985,12,6
2985,,,,1672.1533558019898,328331301.80444896,,,,2.3673486581512058,4.167906347907543,,TEC1990,TEC,1990,12,7
2986,,,,1517.3491747420992,311320882.7481031,,,,1.465631585573337,2.563577297003051,,TEC1995,TEC,1995,12,8
2987,,,,1702.145910378514,282305428.7803018,,,,3.0156558419322503,5.296327168992554,,TEC2000,TEC,2000,12,9
2988,,,,3652.5675329207415,237801471.2041576,,,,3.1329616395188036,5.3677058868588245,,TEC2005,TEC,2005,12,10
2989,,,,3516.7429246181996,157615275.3944489,,,,2.09199095809778,3.464350087975918,,TEC2010,TEC,2010,12,11
2990,,,,,,,,,,,,TEC2015,TEC,2015,12,12
2991,-0.47730085119278837,-0.4292977780684311,-0.41789589178714254,74.68434424529023,1419081.5605279922,4.159281328475189e-05,0.00033419139890658345,0.11711863841398036,,,,TGO1960,TGO,1960,12,1
2992,-0.8015160032429659,-0.7398989523312698,-0.5569861656092727,106.13816885705934,1615475.588201956,0.00032376913655153495,0.0027532662175606035,0.15060950038311,,,,TGO1965,TGO,1965,12,2
2993,-0.982842868327738,-0.9367648549596672,-0.3964108143351098,139.1361393559093,1914036.8020933734,0.00024291421385475405,0.0029169223298848163,0.18774834352122446,0.0,7.579520312373608,,TGO1970,TGO,1970,12,3
2994,-1.362398001378907,-1.3110298841380588,-0.36526382969565885,246.96698588338205,2114034.6505072885,0.014031603373802696,0.017330771138432264,0.20521884183207362,0.0,11.556960848400212,,TGO1975,TGO,1975,12,4
2995,-0.905687839637065,-1.0366274161579119,-1.1305761615023187,249.39066436176134,2392344.010208225,0.01630270631901895,0.042490364100817545,0.21278536145330715,0.0,9.242316140809624,0.0,TGO1980,TGO,1980,12,5
2996,-0.8394963758546623,-0.8683454097978043,-0.9597496598721955,263.65781742932745,2755144.5961527647,0.0029649031001895295,0.011046404327080723,0.1340837544498917,0.0,5.090372013324913,0.0,TGO1985,TGO,1985,12,6
2997,-0.47114686217286855,-0.49535288956498846,-0.5201231107436689,275.11870988257425,3023292.4996600705,0.0014708879747204983,0.007747914918384108,0.07316145038581368,0.0,5.6458624388922996,0.0,TGO1990,TGO,1990,12,7
2998,-0.6068003912845119,-0.6370648894432138,-0.5942516657538253,234.11978252802402,3250211.0280771563,0.012776920109269903,0.026785369409692786,0.09083448473761031,0.0,7.448698282620809,0.0,TGO1995,TGO,1995,12,8
2999,-0.3624548939330286,-0.4320902148116416,-0.3479119537487402,222.36986688051755,3411223.1432131603,0.010723242534654632,0.04528790903387435,0.07783765193763637,0.0,4.942489151854154,0.0,TGO2000,TGO,2000,12,9
3000,-0.2551983415130269,-0.2504532259733418,-0.20306915636641684,252.13548252723538,3267152.6074271007,0.015006690457051249,0.04776255489638563,0.11181659089209835,0.0,7.036384990735863,0.0,TGO2005,TGO,2005,12,10
3001,-0.2614494543442622,-0.22927814521571638,-0.20833839818764532,206.19395080277863,2426336.4397680317,0.015798804197696883,0.0409373062149676,0.0831540024253898,0.0,8.300527263693818,0.0,TGO2010,TGO,2010,12,11
3002,,,,,,,,,,,,TGO2015,TGO,2015,12,12
3003,-0.7497294756113622,-0.7290995085298951,-0.7463839189296484,99.37169251530943,25548282.47980098,0.0013598191244454888,0.012050506809657356,0.09304578674265364,,,,THA1960,THA,1960,12,1
3004,-0.6650132640102997,-0.6896053721043858,-0.6802127816795117,143.4555634849215,29298717.00641719,0.0007018725605810472,0.01653068917940657,0.0786748813904141,,,,THA1965,THA,1965,12,2
3005,-0.5840745912926009,-0.6862206946959507,-0.659072243128408,204.52444684552012,33356217.162279006,0.0012083314871676296,0.017502876260924637,0.07677801097699047,0.0008453225649656139,1.403529189037231,,THA1970,THA,1970,12,3
3006,-0.5104813798963773,-0.5476635630692429,-0.6143985763156204,386.61157167968986,37205096.54159113,0.00037208354173698686,0.02098387336634548,0.08867328684673663,0.0038156692433470203,1.6684181194945558,,THA1975,THA,1975,12,4
3007,-0.27033347382330125,-0.35329698115161184,-0.10254424294128056,615.8387368124432,40316186.904424824,0.0009071578487612302,0.021807951867341725,0.0798302136920413,0.06286322752517028,1.1747540735502733,2.0695300423515027e-07,THA1980,THA,1980,12,5
3008,0.08051470647907005,0.06830296984376226,0.14272800819792453,780.0849901591797,42806183.53386396,0.0021630612145977566,0.015342548683936372,0.057753769886277506,0.17717579782380347,0.9789815241776033,7.597314833331699e-07,THA1985,THA,1985,12,6
3009,0.4094720387668111,0.3275425161502676,0.4119671382583839,1498.564089072815,43961681.731125146,0.002723685821188477,0.013817376877279094,0.04054652773873399,0.1685074242587422,0.5528946397799532,8.856548174993835e-07,THA1990,THA,1990,12,7
3010,0.6544397673140628,0.6066993318467647,0.8006131661310801,1750.8255678970306,43563713.45602759,0.004762125560272395,0.01755016799392042,0.04621291082658868,0.1412638526893666,0.5370069440647065,1.4761215468276183e-06,THA1995,THA,1995,12,8
3011,0.5551087041868055,0.5206767028380128,0.5852650639620668,1430.959914540377,41586326.4144667,0.01033969504392759,0.027326880262207424,0.05634280845540973,0.42285428538050174,1.1068888517456748,2.2279784775259243e-06,THA2000,THA,2000,12,9
3012,0.5264491427166335,0.5618167402503069,0.5767282913739077,2049.466590074899,36020876.2634298,0.014430961824031434,0.030833936661434004,0.056981696630266546,0.8133819204501935,1.6011945215070533,2.9756215252956797e-06,THA2005,THA,2005,12,10
3013,0.3998881738162233,0.38787081385096706,0.431357667987858,2018.6865244768019,23981014.11436811,0.009518827721440172,0.018640821451653106,0.03757244919043024,0.5369196486369624,1.030819613232206,2.4580940872993707e-06,THA2010,THA,2010,12,11
3014,,,,,,,,,,,,THA2015,THA,2015,12,12
3015,,,,,1966515.3705782432,,,,,,,TJK1960,TJK,1960,12,1
3016,,,,,2308381.9885477168,,,,,,,TJK1965,TJK,1965,12,2
3017,,,,,2657216.988198493,,,,,,,TJK1970,TJK,1970,12,3
3018,,,,,3008253.5768279126,,,,,,,TJK1975,TJK,1975,12,4
3019,,,,,3393321.8758564782,,,,,,,TJK1980,TJK,1980,12,5
3020,,,,,3843994.8966865386,,,,,,,TJK1985,TJK,1985,12,6
3021,-0.19605635044560907,-0.1830098591973186,-0.2006563083429344,285.0150884212769,4178113.4785167505,0.00022415333725027452,0.02747662771910609,0.027608494562611385,0.47704172385196336,0.6935621346348828,1.229536199651425e-07,TJK1990,TJK,1990,12,7
3022,-0.11077069167307559,-0.015382105634691945,-0.06629083425024708,135.150717971557,4248187.271400113,5.688342436095151e-05,0.04554738701239009,0.05003117992412593,0.16831651116049484,0.3166722474823822,7.01100500434338e-08,TJK1995,TJK,1995,12,8
3023,-0.4347329080608784,-0.3797537802923437,-0.4244372789285662,135.67223361892778,4193390.614328829,0.00023099453584761708,0.12016635163914431,0.12311286497388965,0.10118167111068131,0.38575251816884937,3.31283663261025e-08,TJK2000,TJK,2000,12,9
3024,-0.5209760764992173,-0.36207264659773025,-0.42501850072991626,286.7667101001079,3896285.2140064943,0.00023440752806433126,0.08897808698383092,0.09182299320127496,0.055028534050609916,0.472037900120691,2.0305130018322948e-08,TJK2005,TJK,2005,12,10
3025,-0.2945386785185101,-0.24629323137996303,-0.23654510398774134,330.3748385739378,2827945.9385815933,0.0002648692513454111,0.030174689390498905,0.030462626978045353,0.02686392709896879,0.6230676342097197,8.960543482949703e-09,TJK2010,TJK,2010,12,11
3026,,,,,,,,,,,,TJK2015,TJK,2015,12,12
3027,-1.4361669350397266,-1.4416163503205948,-1.5502023991943188,,,,,,,,,TKL1970,TKL,1970,10,1
3028,1.5753987072288138,1.5262265775658153,1.5051804940018323,,,,,,,,,TKL1975,TKL,1975,10,2
3029,-0.2911674760250595,-0.1905419910860279,-0.21005464848696828,,,,,,,,,TKL1980,TKL,1980,10,3
3030,1.6176083691098293,1.5477688127574714,1.2736358668538972,,,,,,,,,TKL1985,TKL,1985,10,4
3031,0.5762056991069252,0.6082872577773463,0.5332940170891274,,,,,,,,,TKL1990,TKL,1990,10,5
3032,0.9457391683493701,0.9533652377468856,0.9682864117093167,,,,,,,,,TKL1995,TKL,1995,10,6
3033,0.46601799452242415,0.42996993929721633,0.4777739424825213,,,,,,,,,TKL2000,TKL,2000,10,7
3034,0.8321789075087848,0.8074962182132712,0.7620675991886945,,,,,,,,,TKL2005,TKL,2005,10,8
3035,0.5286911301684472,0.535328497185271,0.5065096700322592,,,,,,,,,TKL2010,TKL,2010,10,9
3036,,,,,,,,,,,,TKL2015,TKL,2015,10,10
3037,,,,,1506725.1241281014,,,,,,,TKM1960,TKM,1960,12,1
3038,,,,,1744158.8864537321,,,,,,,TKM1965,TKM,1965,12,2
3039,,,,,1985247.0196009686,,,,,,,TKM1970,TKM,1970,12,3
3040,,,,,2233350.0260005603,,,,,,,TKM1975,TKM,1975,12,4
3041,,,,,2472059.132189815,,,,,,,TKM1980,TKM,1980,12,5
3042,,,,630.7669463969121,2706921.378163909,,,,24.250705968984164,51.800327994292495,,TKM1985,TKM,1985,12,6
3043,-0.2570405741826566,-0.3222895642642196,-0.3156846726619469,598.0636508389849,2966660.421536514,0.008075786240963792,0.008687626985708772,0.00875402529377068,16.72748872212726,38.43993658325766,1.8279982664020246e-05,TKM1990,TKM,1990,12,7
3044,-0.1950648919274405,-0.1776330021354532,-0.2915829449438741,407.09451611565845,3109731.1485919054,0.13039408272168182,0.13237273027862745,0.13363293654646322,12.255148411436295,21.51956836998446,1.8327924160318102e-05,TKM1995,TKM,1995,12,8
3045,-0.3308564564735576,-0.2828643927621065,-0.28604844102393784,665.5463415132078,2994198.6559154484,0.27858173119370855,0.28101997580491866,0.2813684230845217,13.365593401750745,43.09856596419705,2.6199277465759947e-05,TKM2000,TKM,2000,12,9
3046,-0.06095176872426265,-0.03820125278590008,-0.09049038681233061,1565.734936112378,2654005.2620429005,0.17095244534090084,0.17153682324298425,0.171597898004571,10.164862988963037,30.098776194492498,2.1026723496533217e-05,TKM2005,TKM,2005,12,10
3047,-0.07462358296607205,-0.07970170069936214,-0.08342316073310185,2264.950050082935,1864048.5921917167,0.06797031131873263,0.06800510570253163,0.06816836636369088,4.150268961869169,12.053305555795976,1.618258467519543e-05,TKM2010,TKM,2010,12,11
3048,,,,,,,,,,,,TKM2015,TKM,2015,12,12
3049,,,,352.57000601622644,195319399.22955206,,,,,,,TLA1960,TLA,1960,12,1
3050,,,,434.8561978111071,220868940.68150166,,,,,,,TLA1965,TLA,1965,12,2
3051,,,,684.0327951412801,247180878.4742766,,,,1.327830799711122,2.6183891649897144,,TLA1970,TLA,1970,12,3
3052,,,,1200.6632703528653,273649429.27914375,,,,3.1671237434969375,4.426671570278165,,TLA1975,TLA,1975,12,4
3053,,,,1697.870599337791,299333530.79948014,,,,4.725424406812938,6.000093390357046,,TLA1980,TLA,1980,12,5
3054,,,,1562.3391624328474,322149461.3679035,,,,2.7636176924889675,3.903269631215807,,TLA1985,TLA,1985,12,6
3055,,,,2386.6251083129055,339437246.928152,,,,1.8422621299466984,2.682326900892225,,TLA1990,TLA,1990,12,7
3056,,,,2997.0161857684698,347728006.18941516,,,,1.2778672921095129,1.9075313071228315,,TLA1995,TLA,1995,12,8
3057,,,,2562.5816799610348,339818880.4005936,,,,2.1121783850341567,2.845608952974026,,TLA2000,TLA,2000,12,9
3058,,,,3533.851884449335,304161835.961312,,,,2.4444681623123654,3.943135995166126,,TLA2005,TLA,2005,12,10
3059,,,,3477.7639444333954,210103056.57188407,,,,1.2786153690476674,2.3119567436180666,,TLA2010,TLA,2010,12,11
3060,,,,,,,,,,,,TLA2015,TLA,2015,12,12
3061,0.7531595449365358,0.7285203731597053,0.8138822191549019,,455046.06747426157,,,,,,,TLS1960,TLS,1960,12,1
3062,0.7655519807521628,0.76082726204458,0.6917710669497523,,493628.55862940656,,,,,,,TLS1965,TLS,1965,12,2
3063,-0.1944543799816183,-0.4124522048765925,0.02239815096123218,,543577.713510607,,,,,,,TLS1970,TLS,1970,12,3
3064,0.11702275040262479,0.05368589842467216,0.049363098128504944,,530613.9342653629,,,,,,,TLS1975,TLS,1975,12,4
3065,0.2998487464577383,0.2781847077125929,0.6111282212943341,,499986.8725588974,,,,,,,TLS1980,TLS,1980,12,5
3066,0.9934247430883826,0.9671427767460027,1.0463190120054795,,554947.5189328474,,,,,,,TLS1985,TLS,1985,12,6
3067,0.6706814266526401,0.7935147074217155,0.8234838807637286,,612334.6490012632,,,,,,,TLS1990,TLS,1990,12,7
3068,1.946052118319327,1.9570129449473186,1.9177814782239428,,622209.3487317206,,,,,,,TLS1995,TLS,1995,12,8
3069,0.6975601268339241,0.8434856784259732,1.0677351602909029,426.6969137479356,603469.8407416288,0.014646412777679089,0.015649646075939307,0.01847906481701644,14.65199964207459,6.086552836636992,,TLS2000,TLS,2000,12,9
3070,-0.37217704128843576,-0.4587812593023878,-0.3307188334551339,1525.2283893726142,578102.3323348853,0.011401959614695475,0.011586322653547086,0.012949771143632131,28.209599726195048,35.5875338330161,,TLS2005,TLS,2005,12,10
3071,-0.24418809787824478,-0.25622323660924096,-0.28080568028622893,1590.8656009091364,409772.1980742227,0.016396087710118176,0.016459691446249293,0.01761230037038216,13.576293701032359,17.281580495197833,,TLS2010,TLS,2010,12,11
3072,,,,,,,,,,,,TLS2015,TLS,2015,12,12
3073,,,,,90595891.90924866,,,,,,,TMN1960,TMN,1960,12,1
3074,,,,,102355257.93771935,,,,,,,TMN1965,TMN,1965,12,2
3075,,,,,115097782.09691425,,,,13.123888020040994,13.624048940183723,,TMN1970,TMN,1970,12,3
3076,,,,,129074271.87357157,,,,23.227567715526373,23.89971318140336,,TMN1975,TMN,1975,12,4
3077,,,,,146225687.7217004,,,,14.683197779952456,15.078856873561248,,TMN1980,TMN,1980,12,5
3078,,,,,165089386.39066184,,,,8.803121246484638,9.14791817987231,,TMN1985,TMN,1985,12,6
3079,,,,909.6846342693469,180104137.69700593,,,,10.4502759068348,10.855547784408705,,TMN1990,TMN,1990,12,7
3080,,,,1072.4017774977567,188000074.44766492,,,,8.46855319898589,8.96176368128876,,TMN1995,TMN,1995,12,8
3081,,,,1106.52956942404,187065168.9512378,,,,11.027591847938227,11.807462818568272,,TMN2000,TMN,2000,12,9
3082,,,,1694.5838455150651,171126321.43149605,,,,13.739913099830277,15.10613342334915,,TMN2005,TMN,2005,12,10
3083,,,,1611.1547129874066,121697962.86722013,,,,7.432465973733701,8.41027256333005,,TMN2010,TMN,2010,12,11
3084,,,,,,,,,,,,TMN2015,TMN,2015,12,12
3085,,,,,58339.81551266932,,,,,,,TON1960,TON,1960,12,1
3086,,,,,68331.54334821226,,,,,,,TON1965,TON,1965,12,2
3087,-1.1353537601991204,-1.103016376589967,-1.206470759206299,,73569.99131683215,,,,,,,TON1970,TON,1970,12,3
3088,-0.984592536749362,-0.98815784725863,-1.130694222911521,338.8167068153485,75686.36331126011,3.9398346809192114e-05,0.0010795721112829692,0.003380478055058813,,0.03943329832142296,,TON1975,TON,1975,12,4
3089,-0.85571468274625,-0.8135135859470651,-0.9243446815153694,529.5470538418153,76570.6564991033,0.0,0.00037624921405383113,0.003043665729949898,0.0,0.12202664346204357,0.0,TON1980,TON,1980,12,5
3090,-0.5392225280352146,-0.5583889559516558,-0.7105807970815616,710.3617684572692,74924.45161035884,0.0,0.0005089663388407595,0.005829428499945153,0.0,0.13857112143047648,0.0,TON1985,TON,1985,12,6
3091,-0.2129530042964412,-0.21147110648578724,-0.21271919367333392,1138.8848768598625,72643.07349551644,4.0498803119374455e-06,0.00029107535859202555,0.017074831733238257,0.0,0.05496353041413866,0.0,TON1990,TON,1990,12,7
3092,-0.20387697533980503,-0.2886304803813061,-0.17860554154025712,1508.0890166328677,69249.55840257523,0.0,0.00027957995644341726,0.00521521840474173,0.0,0.03827860288740861,0.0,TON1995,TON,1995,12,8
3093,-0.6756869727283226,-0.6828016926889113,-0.6911024987161689,1306.5220751971117,64441.64311592309,0.0,0.00041054188056780444,0.008412594744485063,0.0,0.02215987721280444,0.0,TON2000,TON,2000,12,9
3094,-0.525782162450646,-0.6028530464722486,-0.6513628218088854,1620.3063046776022,55706.404596585824,7.256513252131818e-06,0.0013199380582073726,0.001852230578568975,0.0,0.0238781286614528,0.0,TON2005,TON,2005,12,10
3095,-0.34096227831088777,-0.3671706001789761,-0.37293758205463096,1454.4588023311878,37107.19610971706,1.5951972860504067e-05,0.0008158261711600153,0.0017263229321175745,0.0,0.0161094876773489,0.0,TON2010,TON,2010,12,11
3096,,,,,,,,,,,,TON2015,TON,2015,12,12
3097,,,,82.22905354475549,523839316.4369411,,,,,,,TSA1960,TSA,1960,12,1
3098,,,,92.75954239412852,577506553.0616206,,,,,,,TSA1965,TSA,1965,12,2
3099,,,,114.02091196455038,637352039.5146716,,,,0.05527995959395866,0.7038331767265892,,TSA1970,TSA,1970,12,3
3100,,,,157.90686598111694,702869070.9297869,,,,0.5178533984521171,2.3942326113844987,,TSA1975,TSA,1975,12,4
3101,,,,223.85634772537364,772822103.3969841,,,,0.9956788139865699,2.442571459352582,,TSA1980,TSA,1980,12,5
3102,,,,255.9131089979941,841267521.1950014,,,,0.854588490113424,1.768895269387753,,TSA1985,TSA,1985,12,6
3103,,,,252.89120608753743,900254026.5628599,,,,0.7418959880161853,1.7730118378472355,,TSA1990,TSA,1990,12,7
3104,,,,295.8901128496247,937625852.655992,,,,0.4788614456590719,1.2817904071236788,,TSA1995,TSA,1995,12,8
3105,,,,326.30772874743803,933642115.4814726,,,,0.5459129239298728,1.4523509483440196,,TSA2000,TSA,2000,12,9
3106,,,,483.45503743521783,849423808.9096477,,,,0.5866640805669077,2.209139128250859,,TSA2005,TSA,2005,12,10
3107,,,,487.50492475146945,592724207.1511528,,,,0.34473870553948044,1.2578425592484652,,TSA2010,TSA,2010,12,11
3108,,,,,,,,,,,,TSA2015,TSA,2015,12,12
3109,,,,124.00547159059008,210514848.97122028,,,,,,,TSS1960,TSS,1960,12,1
3110,,,,148.62736369971628,235233270.6448891,,,,,,,TSS1965,TSS,1965,12,2
3111,,,,230.02640899109792,263949009.20735607,,,,2.089477921827569,5.207810475420044,,TSS1970,TSS,1970,12,3
3112,,,,394.64664327941864,297254062.40137196,,,,5.59074216083527,9.888942724289015,,TSS1975,TSS,1975,12,4
3113,,,,636.1953235307842,334681986.401006,,,,2.6250626941505435,7.130735787389386,,TSS1980,TSS,1980,12,5
3114,,,,505.1404276489295,373970412.87861896,,,,2.3537541833488502,6.463761956332185,,TSS1985,TSS,1985,12,6
3115,,,,461.4006737393262,412073330.41881865,,,,2.9885490114856372,7.072650545766296,,TSS1990,TSS,1990,12,7
3116,,,,425.3996780447828,443610937.08301324,,,,2.2336840392664503,6.22642541669639,,TSS1995,TSS,1995,12,8
3117,,,,427.2601111981976,459637901.8277391,,,,3.3144563999770726,6.357485240516202,,TSS2000,TSS,2000,12,9
