,eci1,res_exp1_to_gdp,gdp_pc,population,eci1_t1,eci1_hat_t1,t,code
1328,-0.10675264867205077,0.010113191546572172,4364.186143684581,34213.78587177982,-0.4710932183687645,-0.06009148844255725,11,ATG
1331,-0.15900709980094413,0.001633711197109832,3750.803996208162,11223226.994592952,-0.2058705366046396,-0.2189440664731006,3,AUS
1332,-0.28866435562561704,0.0032980877582423256,6662.473736506392,11898669.131006345,-0.15900709980094413,-0.2326451378678569,4,AUS
1333,0.01644578599772193,0.006816556254876149,9614.064378283316,12393538.53292866,-0.28866435562561704,-0.2129653513341136,5,AUS
1334,-0.13757119070997156,0.006580631151285868,10550.709497019228,12917079.064830627,0.01644578599772193,-0.2674134945180829,6,AUS
1335,-0.19085543496443635,0.007295137140197402,13888.977240425063,13292328.814236695,-0.13757119070997156,-0.13928583538843906,7,AUS
1336,-0.4316373122049542,0.00893188721659582,15382.758777001478,13242817.435769474,-0.19085543496443635,-0.2039635763077928,8,AUS
1337,-0.4627846216254036,0.009857296678796841,14947.391713604851,12761776.3309296,-0.4316373122049542,-0.22633971054080354,9,AUS
1338,-0.3796006558794078,0.008956993807082172,22114.147652998814,11415841.502930462,-0.4627846216254036,-0.3274534202573243,10,AUS
1339,-0.235599759556326,0.007040943453425029,22110.23141070288,8040444.316570734,-0.3796006558794078,-0.3405333913883907,11,AUS
1342,1.8347815078759349,0.0006932222914295112,2712.617294470158,6437239.252076332,1.688652722299973,1.4352922711402007,3,AUT
1343,1.6537624077996889,0.0009021138692534943,5996.075991453487,6339797.96631403,1.8347815078759349,1.5659193691417677,4,AUT
1344,1.685211818878008,0.001184726390101744,7889.174834087579,6190324.004376668,1.6537624077996889,1.7035959896152966,5,AUT
1345,1.5950050899255932,0.0012563473314794276,11696.36211748342,6017446.935768233,1.685211818878008,1.533047128612809,6,AUT
1346,0.9569142977669672,0.0007240746201454792,18059.674606726938,5951188.31362462,1.5950050899255932,1.5626774893667137,7,AUT
1347,1.4159751441698163,0.0011379456086445055,20232.168773904148,5702073.375361505,0.9569142977669672,1.4776883646217864,8,AUT
1348,1.0248612387612048,0.0015725704277745351,18777.353770830698,5251907.787721327,1.4159751441698163,0.8765050763776673,9,AUT
1349,0.7960749884318684,0.002931746772949576,24556.53013822723,4513242.114704882,1.0248612387612048,1.309013604217364,10,AUT
1350,0.4779908045881739,0.003489151931889457,17623.568903914267,2984783.7782836887,0.7960749884318684,0.940521930899038,11,AUT
1358,-1.0615137781718416,0.0009853275782205169,67.01983431362059,3022866.834372478,-0.7886918163700829,-0.7779529645672694,3,BDI
1359,-0.8355826599613279,0.0017518750239571249,122.14667752388588,3211320.7327134977,-1.0615137781718416,-0.7210507967328986,4,BDI
1360,-0.7077483019554733,0.0,187.6057083753881,3551158.524553272,-0.8355826599613279,-0.8609423570690702,5,BDI
1361,-0.9147604892754396,1.607141406680065e-05,181.14570732433262,3959443.763760079,-0.7077483019554733,-0.7450944376192034,6,BDI
1362,-0.5595792127172089,0.0,141.67523000357912,4299866.573679418,-0.9147604892754396,-0.6795463868394568,7,BDI
1363,-0.7560709895936836,6.0103955621605965e-06,106.47247615125734,4376333.357692352,-0.5595792127172089,-0.7856934788900471,8,BDI
1364,-0.5818746873794474,0.0,82.15816366619923,4395122.398681295,-0.7560709895936836,-0.6035715461402625,9,BDI
1365,-0.4936036401679499,1.710140966513855e-06,97.25378776404604,4326288.239372596,-0.5818746873794474,-0.7043242167791837,10,BDI
1366,-0.36349639500636505,4.958588346828015e-07,88.97514930086666,3296682.003372009,-0.4936036401679499,-0.6150037223416874,11,BDI
1369,1.3952280449313708,0.010713874385609204,3487.655506827665,8291220.416933257,1.4880802342710342,1.5313939627013171,3,BEL
1370,1.324542895249034,0.01940176984877217,7493.832268036374,8235910.645481813,1.3952280449313708,1.289106264829647,4,BEL
1371,1.2623276662326814,0.03635248109773893,8250.768022614297,8067900.402694947,1.324542895249034,1.2024209731835431,5,BEL
1372,1.0021803894262946,0.018741083631766263,11005.418701243389,7845091.518351406,1.2623276662326814,1.136430468717921,6,BEL
1373,0.4489838254438301,0.013588998308511546,17056.083195784227,7640288.6083931215,1.0021803894262946,1.0783473442330158,7,BEL
1374,0.6737157843861943,0.012463347752164249,18930.570246053296,7284804.6499076225,0.4489838254438301,0.8354780837311709,8,BEL
1375,0.4405559409150485,0.02144897841892494,17889.695231238507,6711853.846433835,0.6737157843861943,0.3190227817347745,9,BEL
1376,0.3105966466437766,0.033620724763756146,23246.043875699615,5787190.703056336,0.4405559409150485,0.5288288783024667,10,BEL
1377,0.07579874151704047,0.031128079298304637,16333.183668454523,3918025.3587033595,0.3105966466437766,0.3111546460070902,11,BEL
1380,-1.0565887120881123,0.0002120479337850708,119.18362436052219,2601329.334111031,-0.8464038468636765,-0.7681986485504235,3,BEN
1381,-1.0776112761624506,0.004263205558244304,205.45924174886008,2880929.604211827,-1.0565887120881123,-0.8089679347253482,4,BEN
1382,-1.0580138198704965,0.010817785701444168,255.82627614851555,3218583.6228803783,-1.0776112761624506,-0.9405146324682304,5,BEN
1383,-1.0306127312497806,0.016152314251097484,246.1111235966471,3604530.52270426,-1.0580138198704965,-0.9536718542268684,6,BEN
1384,-0.546978147306614,0.0068193590102587605,272.18695488218674,4061633.7344216174,-1.0306127312497806,-0.9414065531234124,7,BEN
1385,-0.8818056596208717,0.0030939251063790553,271.7608390965263,4495866.0385810835,-0.546978147306614,-0.9242572559141852,8,BEN
1386,-0.6715358601341492,0.003070507061551085,295.44395949190056,4742611.064931673,-0.8818056596208717,-0.6215687994259305,9,BEN
1387,-0.6006100094734865,0.003925564237378179,386.1797368084301,4604554.519934986,-0.6715358601341492,-0.8311245802923262,10,BEN
1388,-0.3742098596240897,0.00096031918101381,302.68440617303946,3442222.963716512,-0.6006100094734865,-0.6995247254312229,11,BEN
1391,-0.8191355298888617,3.352005843006392e-05,85.93717540333452,4976661.701225196,-0.8549052547773849,-0.6098818988175311,3,BFA
1392,-0.7005004436045129,5.401781542463579e-05,163.11488910403216,5368562.85500465,-0.8191355298888617,-0.6161813550129829,4,BFA
1393,-0.4778828915751026,4.7729843006661185e-05,195.4301437188776,5866657.68493202,-0.7005004436045129,-0.6138888278085307,5,BFA
1394,-0.6166760362875089,1.9673002555311197e-06,216.91235419129916,6465102.591746593,-0.4778828915751026,-0.6062853541011707,6,BFA
1395,-0.3724660581735504,1.3645667117040763e-06,209.4355325233324,7078902.50311037,-0.6166760362875089,-0.5920175117902083,7,BFA
1396,-0.7873689914208705,0.0013837167294605721,176.84527959910469,7639065.6509017525,-0.3724660581735504,-0.6009129411242691,8,BFA
1397,-0.3962793192352252,0.00014531140605369711,185.2945546392912,7993087.855449331,-0.7873689914208705,-0.5852612127374921,9,BFA
1398,-0.6007213175208228,0.00011791751743823445,264.02213551721377,7765857.16380788,-0.3962793192352252,-0.6118528699179933,10,BFA
1399,-0.39702394666803376,9.349666449962597e-05,234.7391485114489,5863119.913859587,-0.6007213175208228,-0.5867874349542059,11,BFA
1402,-0.7408466892055584,0.0013716633736740589,178.06479236667042,70434138.2295092,-0.5268587246157137,-0.3651832788456981,5,BGD
1403,-0.4881116591939523,0.0006654256391004562,199.11615862157382,78064197.16521475,-0.7408466892055584,-0.4545878179654019,6,BGD
1404,-0.2729010286662235,0.00048101007558358624,220.5733583852253,84595051.87757334,-0.4881116591939523,-0.6288814507568865,7,BGD
1405,-0.4189544020233638,0.00015388199981957186,269.71922454563656,88628262.57258478,-0.2729010286662235,-0.42302825429876095,8,BGD
1406,-0.3353962769724643,0.00018100919914215333,273.09831522405136,88674362.39678109,-0.4189544020233638,-0.24773875761178735,9,BGD
1407,-0.2189239574620408,0.0008141426439380768,306.5856240085833,80038309.49321407,-0.3353962769724643,-0.3666995275441497,10,BGD
1408,0.01345806330227101,0.0006333131195063121,317.22640462184916,55066975.93065141,-0.2189239574620408,-0.2986412645839833,11,BGD
1413,0.8086992861446997,0.009096365658312342,1712.1135565207196,7296084.155513125,0.8002324512015697,0.4271535080088501,5,BGR
1414,0.4515609513259016,0.007259968349335294,1951.4742644881555,7102123.9038122585,0.8086992861446997,0.6548117951731192,6,BGR
1415,0.1606517288377399,0.007931267025527825,1106.5496798204083,6512835.652138272,0.4515609513259016,0.6611707176343046,7,BGR
1416,0.09141311313301256,0.012089311555754028,1082.9898004761792,5945918.8422643775,0.1606517288377399,0.3929459330148355,8,BGR
1417,0.011226469028342493,0.014205043317501987,1494.7486933803345,5132325.744229936,0.09141311313301256,0.17446178852977445,9,BGR
1418,-0.08113494908340453,0.01806130088992099,3100.182380606518,4108865.106696724,0.011226469028342493,0.122460894270766,10,BGR
1419,-0.05294056387801546,0.014974995152881015,2654.952541041709,2583688.1339680147,-0.08113494908340453,0.06223760472878581,11,BGR
1424,-0.0772835683108428,0.3031185422646109,7573.518655944597,314894.9157303441,0.8812007665273408,0.4676764686618743,5,BHR
1425,0.05485839031951557,0.16015135449248902,6236.254692435977,356812.7064765181,-0.0772835683108428,0.5569376696540871,6,BHR
1426,-0.06184470342485491,0.1214066646003634,7074.120351060427,397796.2875811354,0.05485839031951557,-0.11777318218501832,7,BHR
1427,-0.2442190390174189,0.08286923565082317,7451.859920404924,427542.49406538456,-0.06184470342485491,-0.024753807500893742,8,BHR
1428,-0.5232428395495438,0.05080246687916492,9051.094929297848,481406.6344683955,-0.2442190390174189,-0.1069052219064475,9,BHR
1429,-0.33484934024742663,0.04725763913534819,10959.400564070602,564263.5862178466,-0.5232428395495438,-0.2352849343845065,10,BHR
1430,-0.0923089001056844,0.05155514799561774,8245.160703315034,457579.8289716015,-0.33484934024742663,-0.4316996062760379,11,BHR
1433,0.4716316955102289,0.4307479934083827,2888.1412751936127,151576.5759716614,0.2716590625725538,0.2276767413282353,3,BHS
1434,0.6007038937436769,1.3197208446433877,3312.864056453511,165337.69795168188,0.4716316955102289,0.2212893040684704,4,BHS
1435,0.2803713342430281,0.8194313046373094,6006.904234619666,180318.37371986575,0.6007038937436769,0.372768206095886,5,BHS
1436,0.4875407913379365,0.09266586514453694,8716.241911144038,193095.2297772304,0.2803713342430281,0.4705401591048824,6,BHS
1437,0.3424878536803901,0.030045801386465364,9001.369271485299,202451.34173722766,0.4875407913379365,0.22788883385122485,7,BHS
1438,0.023255305026225425,0.007372442266333456,13846.444052354085,205294.93942902426,0.3424878536803901,0.3848193169545462,8,BHS
1439,-0.3447271031860661,0.015004327844112975,18114.732776266297,201150.07508874426,0.023255305026225425,0.2749419831942592,9,BHS
1440,-0.14939139930050838,0.020526865764485886,16273.948899849578,186263.44582345366,-0.3447271031860661,0.03312391413569105,10,BHS
1441,-0.11376070603776695,0.03320397317048375,9978.000157618511,131440.40259950518,-0.14939139930050838,-0.2456220839668342,11,BHS
1454,-0.4491062547068807,0.005787289606856792,481.84206315999916,108387.71190691387,0.2242613526610262,-0.10331017764639523,3,BLZ
1455,-0.3849168224635152,0.039379069865881966,757.0877731309474,114924.81854318347,-0.4491062547068807,-0.15168320578812708,4,BLZ
1456,-0.4500251200820046,6.135803031630101e-05,1059.8477712220156,124310.25262872402,-0.3849168224635152,-0.4642813876684465,5,BLZ
1457,-0.5363737467763412,4.306383886880756e-06,1280.4550190826565,138286.73277470106,-0.4500251200820046,-0.4344826572340572,6,BLZ
1458,-0.3388164176662256,0.0021075156786997274,1963.3238418652247,147928.4518955307,-0.5363737467763412,-0.4647079535479359,7,BLZ
1459,-0.7337124379489619,0.0039546617160643605,2147.779774366217,159072.80260670587,-0.3388164176662256,-0.5047936710923562,8,BLZ
1460,-0.6708929572798581,0.0069825780291110145,2319.0049978959764,170138.13839192552,-0.7337124379489619,-0.4130814158231293,9,BLZ
1461,-0.5711679822615086,0.026184004942643262,2304.566306319278,162485.54125988725,-0.6708929572798581,-0.5964044278323947,10,BLZ
1462,-0.3101824187666841,0.021190459054471457,1625.6652545229376,119032.65848866859,-0.5711679822615086,-0.5672416715177766,11,BLZ
1465,0.4611188424611344,0.0183667945208317,3835.332190876126,46276.77127890405,0.9309325927171246,0.9925191329447962,3,BMU
1466,0.42437334072924265,0.026458819045647803,6810.307320655963,44752.00250709528,0.4611188424611344,0.6446862973768335,4,BMU
